"2","427","751",".005","0","0","0","0","0","1","1","1","XTR_acs_ornament_r",
"2","422","751",".002","0","0","0","0","0","1","1","1","XTR_acs_ornament_r",
"2","423","752",".005","0","0","0","0","0","1","1","1","XTR_acs_ornament_r",
"2","424","752",".002","0","0","0","0","0","1","1","1","XTR_acs_ornament_r",
"2","425","752",".002","0","0","0","0","0","1","1","1","XTR_acs_ornament_r",
"2","426","752",".002","0","0","0","0","0","1","1","1","XTR_acs_ornament_r",
"2","427","752",".005","0","0","0","0","0","1","1","1","XTR_acs_ornament_r",
"2","422","752",".002","0","0","0","0","0","1","1","1","XTR_acs_ornament_r",
"2","423","753",".005","0","0","0","0","0","1","1","1","XTR_acs_ornament_r",
"2","424","753",".002","0","0","0","0","0","1","1","1","XTR_acs_ornament_r",
"2","425","753",".002","0","0","0","0","0","1","1","1","XTR_acs_ornament_r",
"2","426","753",".002","0","0","0","0","0","1","1","1","XTR_acs_ornament_r",
"2","427","753",".005","0","0","0","0","0","1","1","1","XTR_acs_ornament_r",
"2","0","808","-.033","-.009",".003","4.3","13.1","-5.4","1","1","1","XTR_acs_ornament_r",
"2","0","809","-.005","-.011","0","-5","14","-2.3","1","1","1","XTR_acs_ornament_r",
"2","0","817","0","-.004","-.005","-.1","0","0","1","1","1","XTR_acs_ornament_c",
"2","0","818","0","-.048","-.012","-49","0","0","1","1","1","XTR_acs_ornament_c",
"2","0","819","0","-.004","-.005","-.1","0","0","1","1","1","XTR_acs_ornament_c",
"3","0","0",".183",".003",".002","0","86","0","0","0","0",,"MOT04_LeftForeArm"
"3","0","0","-.183",".003",".002","0","94","0","0","0","0",,"MOT10_RightForeArm"
"3","0","31","0","0","0","0","0","0","1",".95",".95","XTR_acs_glasses",
"3","0","33","0","0","0","0","0","0",".95",".95",".95","MOT02_LeftForeArm",
"3","0","32",".003","0","0","0","0","0","1","1","1","XTR_acs_ornament_r",
"3","0","748","0","0","0","0","0","0","1",".95",".95","XTR_acs_glasses",
"3","0","749","0","0","0","0","0","0","1",".95",".95","XTR_acs_glasses",
"3","0","750","0","0","0","0","0","0","1",".95",".95","XTR_acs_glasses",
"3","0","751",".003","0","0","0","0","0","1","1","1","XTR_acs_ornament_r",
"3","0","752",".003","0","0","0","0","0","1","1","1","XTR_acs_ornament_r",
"3","0","753",".003","0","0","0","0","0","1","1","1","XTR_acs_ornament_r",
"3","0","754","0","0","0","0","0","0",".95",".95",".95","MOT02_LeftForeArm",
"3","0","755","0","0","0","0","0","0",".95",".95",".95","MOT03_LeftForeArm",
"3","0","756","0","0","0","0","0","0",".95",".95",".95","MOT04_LeftForeArm",
"3","0","813","0","-.072","-.004","-6.1","0","0",".92",".92",".87","XTR_acs_ornament_c",
"3","0","814","0","-.072","-.004","-6.1","0","0",".92",".92",".87","XTR_acs_ornament_c",
"3","0","815","0","-.072","-.004","-6.1","0","0",".92",".92",".87","XTR_acs_ornament_c",
"3","0","817","0","-.014","-.005","-.1","0","0","1","1","1","XTR_acs_ornament_c",
"3","0","818","0","-.058","-.012","-49","0","0","1","1","1","XTR_acs_ornament_c",
"3","0","819","0","-.014","-.005","-.1","0","0","1","1","1","XTR_acs_ornament_c",
"3","0","810","-.005","-.004","-.003","9","14.4","0","1","1","1","XTR_acs_ornament_r",
"3","0","808","-.033","-.009",".003","4.3","13.1","-5.4","1","1","1","XTR_acs_ornament_r",
"3","0","816","-.005",".003","-.002","-6.3","13.2","6.1","1","1","1","XTR_acs_ornament_r",
"3","0","821","-.001",".002","0","0","0","0",".88",".88",".88","MOT04_LeftForeArm",
"3","0","823","0","0","-.001","0","0","0",".8",".8",".8","MOT04_LeftForeArm",
"3","0","840","0","0","-.001","0","0","0",".98",".98",".98","MOT04_LeftForeArm",
"3","0","839","-.005","-.004",".003","-6.9","0","0","1","1","1","XTR_acs_ornament_r",
"3","0","809","-.005","-.011",".002","4.5","14","-2.3","1","1","1","XTR_acs_ornament_r",
"3","0","824","-.008",".005",".001","0","0","0",".94",".9","1","MOT04_LeftForeArm",
"3","0","826","-.01",".002","-.001","0","0","0",".9",".9",".9","MOT04_LeftForeArm",
"3","0","827","0",".003","-.002","-1.6","0","0",".96",".9",".87","XTR_acs_glasses",
"3","0","828","0",".004","-.004","-.3","0","0",".98",".85",".93","XTR_acs_glasses",
"3","0","829","0",".008","-.006","-2.4","0","0",".95",".92",".88","XTR_acs_glasses",
"3","0","830","0",".005","-.004","-1.2","0","0",".95",".83",".86","XTR_acs_glasses",
"3","0","831","0",".001","-.003","1.7","0","0",".99",".88",".95","XTR_acs_glasses",
"3","0","832","0",".002","-.002",".4","0","0",".97",".91",".87","XTR_acs_glasses",
"3","0","833","0",".002","-.001","-.6","0","0",".98",".88",".88","XTR_acs_glasses",
"3","0","834","0",".002","-.002","-1.4","0","0",".93",".83",".81","XTR_acs_glasses",
"3","0","835","0",".002","-.006",".5","0","0",".97",".85",".79","XTR_acs_glasses",
"3","0","836","0",".003","-.006","-1.8","0","0",".92",".86",".85","XTR_acs_glasses",
"3","0","838","0",".004","-.005","-2.6","0","0",".94",".87",".85","XTR_acs_glasses",
"3","0","825","0","-.003","-.001","0","0","0",".96",".9","1","MOT04_LeftForeArm",
"3","0","820","0","0","-.001","0","0","0",".92",".92",".92","MOT04_LeftForeArm",
"3","0","822","-.002","0","-.001","0","0","0",".95",".95",".95","MOT04_LeftForeArm",
"3","0","1025","-.01","0","-.01","4.5","14","-2.3","1","1","1","XTR_acs_ornament_r",
"3","0","1016","0","0","-.001","0","0","0",".92",".92",".92","MOT04_LeftForeArm",
"3","0","1043","-.005","-.011",".002","90","70","45","1","1","1","XTR_acs_ornament_r",
"3","0","1034","0","0","-.001","0","0","0",".92",".92",".92","MOT04_LeftForeArm",
"3","0","905","0","0","0","30","22","0",".9",".9",".9","XTR_acs_ornament_r",
"3","0","902","0","0","0","30","22","0",".9",".9",".9","XTR_acs_ornament_r",
"3","0","903","0","0","0","30","22","0",".9",".9",".9","XTR_acs_ornament_r",
"4","0","0",".183","-.002",".002","0","86","0","0","0","0",,"MOT04_LeftForeArm"
"4","0","0","-.183","-.002",".002","0","94","0","0","0","0",,"MOT10_RightForeArm"
"4","0","31","0","0","0","0","0","0","1",".9",".9","XTR_acs_glasses",
"4","433","32",".001","0","0","0","0","0","1","1","1","XTR_acs_ornament_r",
"4","0","33","0","0","0","0","0","0",".9",".9",".9","MOT00_LeftForeArm",
"4","0","748","0","0","0","0","0","0","1",".9",".9","XTR_acs_glasses",
"4","0","749","0","0","0","0","0","0","1",".9",".9","XTR_acs_glasses",
"4","0","750","0","0","0","0","0","0","1",".9",".9","XTR_acs_glasses",
"4","433","813","0","-.067",".004","-1.6","0","0",".93",".93",".93","XTR_acs_ornament_r",
"4","433","752","0","-.067",".004","-1.6","0","0",".93",".93",".93","XTR_acs_ornament_r",
"4","433","753","0","-.067",".004","-1.6","0","0",".93",".93",".93","XTR_acs_ornament_r",
"4","0","754","0","0","0","0","0","0",".9",".9",".9","MOT00_LeftForeArm",
"4","0","755","0","0","0","0","0","0",".9",".9",".9","MOT01_LeftForeArm",
"4","0","756","0","0","0","0","0","0",".9",".9",".9","MOT02_LeftForeArm",
"4","0","817","0","-.013","-.003","2.5","0","0","1","1","1","XTR_acs_ornament_c",
"4","0","818","0","-.056","-.012","-45.1","0","0","1","1","1","XTR_acs_ornament_c",
"4","0","817","0","-.013","-.003","2.5","0","0","1","1","1","XTR_acs_ornament_c",
"4","0","813","0","-.062",".004","-7.6","0","0",".86",".86",".86","XTR_acs_ornament_c",
"4","0","814","0","-.062",".004","-7.6","0","0",".86",".86",".86","XTR_acs_ornament_c",
"4","0","815","0","-.062",".004","-7.6","0","0",".86",".86",".86","XTR_acs_ornament_c",
"4","0","816","-.007",".001","-.002","0","16.1","22.7","1","1","1","XTR_acs_ornament_r",
"4","0","839","-.008","-.004",".006","-6.9","8.1","-14","1","1","1","XTR_acs_ornament_r",
"4","0","809","-.006","-.003",".004","-3.9","24.3","0","1","1","1","XTR_acs_ornament_r",
"4","0","810","-.01",".01","0","14.4","21.5","51","1","1","1","XTR_acs_ornament_r",
"4","0","811","-.008","-.003",".004","-6.9","9","5","1","1","1","XTR_acs_ornament_r",
"4","0","812","-.008","-.004",".001","-6.9","8.1","0","1","1","1","XTR_acs_ornament_r",
"4","0","808","-.002","-.02","-.001","4.4","15.9","10","1","1","1","XTR_acs_ornament_r",
"4","0","820","-.008","-.001","-.002","0","0","0",".94",".94",".94","MOT04_LeftForeArm",
"4","0","821","-.002",".002","-.001","0","0",".1",".88",".88",".88","MOT04_LeftForeArm",
"4","0","816","-.014",".007",".002","1.8","13.2","14.5","1","1","1","XTR_acs_ornament_r",
"4","0","825","0","-.002","-.001","0","0","0",".93",".93",".93","MOT04_LeftForeArm",
"4","0","823","0","0","-.001","0","0","0",".81",".81",".81","MOT04_LeftForeArm",
"4","0","840","0","0","-.001","0","0","0",".99",".99",".99","MOT04_LeftForeArm",
"4","0","824","-.005",".004","0","0","0","0",".92",".88","1","MOT04_LeftForeArm",
"4","0","826","-.012",".001","-.001","0","0","0",".87",".87",".87","MOT04_LeftForeArm",
"4","0","827","0",".004","-.001","-2.7","0","0",".94",".98",".86","XTR_acs_glasses",
"4","0","828","0",".005","-.004","-3.5","0","0",".95",".94",".96","XTR_acs_glasses",
"4","0","829","0",".008","-.005","-5","0","0",".95",".92",".93","XTR_acs_glasses",
"4","0","830","0",".002","-.003","-2","0","0",".94",".81",".84","XTR_acs_glasses",
"4","0","831","0",".002","-.004",".8","0","0",".96",".92",".92","XTR_acs_glasses",
"4","0","832","0",".002","-.002","1.7","0","0",".94",".88",".81","XTR_acs_glasses",
"4","0","833","0",".001","-.001","2.2","0","0",".96",".88",".84","XTR_acs_glasses",
"4","0","834","0",".002","0","-2","0","0",".94",".9",".77","XTR_acs_glasses",
"4","0","835","0",".003","-.004","-.4","0","0",".96",".83",".74","XTR_acs_glasses",
"4","0","836","0",".004","-.004","-2.7","0","0",".89",".81",".83","XTR_acs_glasses",
"4","0","838","0",".005","-.005","-3.1","0","0",".94",".86",".78","XTR_acs_glasses",
"4","0","822","-.001","-.001","-.001","0","0","0",".96",".96",".96","MOT04_LeftForeArm",
"4","433","904","0","0","-.007","10","13","0","1","1","1","XTR_acs_ornament_r",
"4","0","896","0","-.006","-.013","-10","20","0",".9",".9",".9","XTR_acs_ornament_r",
"4","0","897","0","-.006","-.013","-10","20","0",".9",".9",".9","XTR_acs_ornament_r",
"4","0","898","0","-.006","-.013","-10","20","0",".9",".9",".9","XTR_acs_ornament_r",
"5","0","0",".213",".003",".002","0","86","0","0","0","0",,"MOT04_LeftForeArm"
"5","0","0","-.213",".003",".002","0","94","0","0","0","0",,"MOT10_RightForeArm"
"5","0","31","0","0","0","0","0","0","1",".95",".95","XTR_acs_glasses",
"5","435","32",".005","0","0","0","0","0","1","1","1","XTR_acs_ornament_r",
"5","436","32",".003","0","0","0","0","10","1","1","1","XTR_acs_ornament_r",
"5","437","32",".003","0","0","0","0","10","1","1","1","XTR_acs_ornament_r",
"5","438","32",".003","0","0","0","0","10","1","1","1","XTR_acs_ornament_r",
"5","439","32",".003","0","0","0","0","10","1","1","1","XTR_acs_ornament_r",
"5","0","748","0","0","0","0","0","0","1",".95",".95","XTR_acs_glasses",
"5","0","749","0","0","0","0","0","0","1",".95",".95","XTR_acs_glasses",
"5","0","750","0","0","0","0","0","0","1",".95",".95","XTR_acs_glasses",
"5","435","751",".005","0","0","0","0","0","1","1","1","XTR_acs_ornament_r",
"5","436","751",".003","0","0","0","0","10","1","1","1","XTR_acs_ornament_r",
"5","437","751",".003","0","0","0","0","10","1","1","1","XTR_acs_ornament_r",
"5","438","751",".003","0","0","0","0","10","1","1","1","XTR_acs_ornament_r",
"5","439","751",".003","0","0","0","0","10","1","1","1","XTR_acs_ornament_r",
"5","435","752",".005","0","0","0","0","0","1","1","1","XTR_acs_ornament_r",
"5","436","752",".003","0","0","0","0","10","1","1","1","XTR_acs_ornament_r",
"5","437","752",".003","0","0","0","0","10","1","1","1","XTR_acs_ornament_r",
"5","438","752",".003","0","0","0","0","10","1","1","1","XTR_acs_ornament_r",
"5","439","752",".003","0","0","0","0","10","1","1","1","XTR_acs_ornament_r",
"5","435","753",".005","0","0","0","0","0","1","1","1","XTR_acs_ornament_r",
"5","436","753",".003","0","0","0","0","10","1","1","1","XTR_acs_ornament_r",
"5","437","753",".003","0","0","0","0","10","1","1","1","XTR_acs_ornament_r",
"5","438","753",".003","0","0","0","0","10","1","1","1","XTR_acs_ornament_r",
"5","439","753",".003","0","0","0","0","10","1","1","1","XTR_acs_ornament_r",
"5","0","808","-.026",".02","-.005","0","-11.2","-16.8","1","1","1","XTR_acs_ornament_r",
"5","0","839","-.014",".016",".003","-6.9","0","47.9","1","1","1","XTR_acs_ornament_r",
"5","0","809","-.033",".018","-.002",".2","-6.9","7.8","1","1","1","XTR_acs_ornament_r",
"5","0","810","-.033",".018","-.005","-2.8","-6.9","15.8","1","1","1","XTR_acs_ornament_r",
"5","0","811","-.033",".018","-.002",".2","-6.9","7.8","1","1","1","XTR_acs_ornament_r",
"5","0","812","-.033",".018","-.002",".2","-6.9","7.8","1","1","1","XTR_acs_ornament_r",
"5","0","816","-.005",".03","-.002","-13.3","1.9","2.9","1","1","1","XTR_acs_ornament_r",
"5","0","813","0","-.084",".013","-1.6","0","0","1","1","1","XTR_acs_ornament_c",
"5","0","814","0","-.084",".013","-1.6","0","0","1","1","1","XTR_acs_ornament_c",
"5","0","815","0","-.084",".013","-1.6","0","0","1","1","1","XTR_acs_ornament_c",
"5","0","818","0","-.048","-.005","-40.2","0","0","1","1","1","XTR_acs_ornament_c",
"5","0","828","0",".006","-.004","-2","0","0","1","1","1","XTR_acs_glasses",
"5","0","829","0",".006","-.004","-2","0","0","1","1","1","XTR_acs_glasses",
"6","0","0",".213",".003",".002","0","86","0","0","0","0",,"MOT04_LeftForeArm"
"6","0","0","-.213",".003",".002","0","94","0","0","0","0",,"MOT10_RightForeArm"
"6","0","31","0","0","0","0","0","0","1","1","1","XTR_acs_glasses",
"6","440","32",".005","0","0","0","0","0","1","1","1","XTR_acs_ornament_r",
"6","441","32",".005","0","0","0","0","0","1","1","1","XTR_acs_ornament_r",
"6","441","908","0","-.013","-.002","-8","0","0","1.1","1","1","XTR_acs_ornament_c",
"7","0","0",".213",".003",".002","0","86","0","0","0","0",,"MOT04_LeftForeArm"
"7","0","0","-.213",".003",".002","0","94","0","0","0","0",,"MOT10_RightForeArm"
"7","0","31","0","0","0","0","0","0","1","1","1","XTR_acs_glasses",
"7","443","32",".005","0","0","0","0","0","1","1","1","XTR_acs_ornament_r",
"7","445","32",".005","0","0","0","0","0","1","1","1","XTR_acs_ornament_r",
"7","446","32",".005","0","0","0","0","0","1","1","1","XTR_acs_ornament_r",
"7","0","808","-.033","-.009",".003","4.3","13.1","-5.4","1","1","1","XTR_acs_ornament_r",
"8","0","0",".213",".003",".002","0","86","0","0","0","0",,"MOT04_LeftForeArm"
"8","0","0","-.213",".003",".002","0","94","0","0","0","0",,"MOT10_RightForeArm"
"8","0","31","0","0","0","0","0","0","1","1","1","XTR_acs_glasses",
"8","447","32",".005","0","0","0","0","0","1","1","1","XTR_acs_ornament_r",
"8","448","32",".005","0","0","0","0","0","1","1","1","XTR_acs_ornament_r",
"8","449","32",".005","0","0","0","0","0","1","1","1","XTR_acs_ornament_r",
"8","450","32",".005","0","0","0","0","0","1","1","1","XTR_acs_ornament_r",
"8","451","32",".005","0","0","0","0","0","1","1","1","XTR_acs_ornament_r",
"8","0","808","-.033","-.009",".003","4.3","13.1","-5.4","1","1","1","XTR_acs_ornament_r",
"8","0","813","0","-.062","0","-17.6","0","0",".86",".86",".95","XTR_acs_ornament_c",
"8","0","814","0","-.062","0","-17.6","0","0",".86",".86",".95","XTR_acs_ornament_c",
"8","0","815","0","-.062","0","-17.6","0","0",".86",".86",".95","XTR_acs_ornament_c",
"8","0","817","0","-.004","-.005","-.1","0","0","1","1","1","XTR_acs_ornament_c",
"8","0","818","0","-.048","-.012","-49","0","0","1","1","1","XTR_acs_ornament_c",
"8","0","819","0","-.004","-.005","-.1","0","0","1","1","1","XTR_acs_ornament_c",
"9","0","0",".213",".003",".002","0","86","0","0","0","0",,"MOT04_LeftForeArm"
"9","0","0","-.213",".003",".002","0","94","0","0","0","0",,"MOT10_RightForeArm"
"9","0","31","0","0","0","0","0","0","1","1","1","XTR_acs_glasses",
"9","452","32",".005","0","0","0","0","0","1","1","1","XTR_acs_ornament_r",
"9","453","32",".005","0","0","0","0","0","1","1","1","XTR_acs_ornament_r",
"9","455","32",".005","0","0","0","0","0","1","1","1","XTR_acs_ornament_r",
"9","0","810","-.005","-.004","-.003","-6.9","0","0","1","1","1","XTR_acs_ornament_r",
"9","0","811","-.005","-.004","-.003","-6.9","0","0","1","1","1","XTR_acs_ornament_r",
"9","0","812","-.005","-.004","-.003","-6.9","0","0","1","1","1","XTR_acs_ornament_r",
"9","0","827","0",".003","-.002","-1.6","0","0",".96",".9",".87","XTR_acs_glasses",
"9","0","828","0",".004","-.004","-.3","0","0",".98",".85",".93","XTR_acs_glasses",
"9","0","829","0",".008","-.006","-2.4","0","0",".95",".92",".88","XTR_acs_glasses",
"9","0","830","0",".005","-.004","-1.2","0","0",".95",".83",".86","XTR_acs_glasses",
"9","0","831","0",".001",".001","1.7","0","0",".99",".88","1","XTR_acs_glasses",
"9","0","832","0",".002",".002",".4","0","0",".97",".91",".92","XTR_acs_glasses",
"9","0","833","0",".002",".003","-.6","0","0",".98",".88",".93","XTR_acs_glasses",
"9","0","834","0",".002",".002","-1.4","0","0",".93",".83",".86","XTR_acs_glasses",
"9","0","835","0",".002","-.002",".5","0","0",".97",".85",".84","XTR_acs_glasses",
"9","0","836","0",".003","-.002","-1.8","0","0",".92",".86",".85","XTR_acs_glasses",
"9","0","838","0",".004","-.001","-2.6","0","0",".94",".87",".85","XTR_acs_glasses",
"9","0","889","0","0","0","0","0","0","1","1","1","XTR_acs_glasses",
"9","0","890","0","0","0","0","0","0","1","1","1","XTR_acs_glasses",
"9","0","891","0","0","0","0","0","0","1","1","1","XTR_acs_glasses",
"9","0","892","0","0","0","0","0","0","1","1","1","XTR_acs_glasses",
"9","0","893","0","0","0","0","0","0","1","1","1","XTR_acs_glasses",
"9","0","894","0","0","0","0","0","0","1","1","1","XTR_acs_glasses",
"9","455","808","-.033","-.009",".01","14.3","13.1","-5.4","1","1","1","XTR_acs_ornament_r",
"9","455","809","-.005","-.011",".01","4.5","14","-2.3","1","1","1","XTR_acs_ornament_r",
