"24","2","1","48415f9cba1953d242d0f094771ea859.jpg",,"物憂げ","いつも頭の中はカジノのことでいっぱいのモニカちゃんの乙女心を撮ってみました。\r\n明るい色の花柄水着と花飾りとは裏腹の表情がたまらなく好きです。"
"25","2","1","4b00e1de712f2b1eddb26d87c8f4c144.jpg",,"散桜乱舞","常夏の楽園ヴィーナス諸島で桜の花見を満喫するみさきちゃん\r\nオーナーの粋な計らいに大興奮！"
"26","2","1","4166f10e8b9364bd6112ddf523b8188b.jpg",,"こんなので誤魔化されないからね！","久しぶりにりんご飴食べたい。"
"27","2","1","3e240b1f66376958324b7c140de4da5d.jpg",,"図書館のあの子","図書館にいつも来てる気になる子と偶然目が合った一瞬を切り取りました。"
"28","2","1","e1656105a59e305e760e7d407df6e009.jpg",,"放課後学級委員長","帰りが遅くなったので駅まで送っていくとこ"
"29","2","1","acd85ab6e251400bef789246c04005d7.jpg",,"かもめ日和","今日もいい天気♪"
"30","2","1","7db580e6e106176382afd09789a08d5f.jpg",,"いちごな休日","水着、アクセともにかすみの好きな苺をたくさん使いました。イチゴがたくさんありかすみもお休みを楽しんでます。＾ω＾"
"31","2","1","a726000b4389ae1dfc2494a6f83b59d6.jpg",,"夢想にふける夕暮れ","1日遊んだパティの明日を思う様子をイメージしました。\r\n舞う泡の動きが難しかったです。"
"32","2","1","51bd3ee82f6cd3f9a7c2b234b9f9e05d.jpg",,"桜月夜","夜の桜は、より美しさを引き立てる。\r\n小道具を巧みに使った一枚。"
"33","2","1","dedcf60e69941a11af3e102449cce6c2.jpg",,"春色","春風に花びら舞う中、喜んでるかすみを表現しました"
"34","2","2","bbc2467386924eea8e5dd4fd1620c898.jpg",,"秀外恵中なワタシのリラックスバスタイム","凛とした麗鳳のリラックス時間を狙いました"
"35","2","2","9efdea7a60963d2e610658cbf40c9723.jpg",,"エクササイズ","肩こりとウエストを気にしているようなのでエクササイズに励んでもらいました。コーデのギミックも活用して動きのある健康的な写真が撮れました。"
"36","2","2","6a836379cf4edf0cc45dfe783fdf6de0.jpg",,"ねっ！早く泳ごっ！","爽やかでセクシーなパティさん！"
"37","2","2","b87e5211bf5503c9fa632a5ad38f62aa.jpg",,"油断","いつもしっかり者の紅葉さん。縁側でうたた寝のところをオーナーに声を掛けられ、慌てて飛び起きたシーン。驚きの表情、望遠レンズなど新しい要素ならではのカット。"
"38","2","2","928a78584439098da0cc5bf62a32230b.jpg",,"春眠暁を覚えず、やわらかな愛に沈む","さゆりお姉ちゃんの包容力を感じながら安らかな眠りにつきたい"
"39","2","2","2be01bbc7ecc6d85a693121934dcdedd.jpg",,"アフロディーテの微笑み","女神の手のひらで踊らされているのかもしれない。\r\nでも、その笑顔のためなら、精一杯踊り続けるよ。"
"40","2","2","e02446edae0c8c64f12b640065022ad9.jpg",,"女神ちゃんになれてますか？","マティーニと花かんむりで女神のように撮ってみました。\r\n自信なさげなポーズとパレオの華やかさのギャップで、つくしのイメージを表現してみました。"
"41","2","2","743f89183dd0cc31dd3d31a9b9b4963b.jpg",,"りんご飴の口づけ","""ルナぴょん""ではなく、""ルナさん""と呼んでしまうような、いつもと違った表情を引き出したくて。"
"42","2","2","60db26297452c7ed28278e4996b4a0af.jpg",,"誘い","好きなものを詰め込みました。"
"43","2","2","3b9c2af51eaea497c68d332d842fd453.jpg",,"せなか美人","日焼け跡は素敵なものです"
"44","2","2","ed6489dfbc5e0572aba75259f533dda3.jpg",,"見返り美人","女天狗様の魅力をたくさんのオーナー様に感じてほしい！そんな気持ちで撮影してみました。"
"45","2","2","6158a9aa59ba54b53e3dee4d257a0fca.jpg",,"サンライト・アンド・ウェット","健康的なセクシーを目指した結果、濡れた腋と腿に辿り着きました。後悔はしていません。"
"46","2","2","627cb1da88cefe848732665d6375c83b.jpg",,"Sweet Temptation ～甘い誘惑～","どうすればたまきさんの魅力を一番写真に残せるか、必死に考えて撮った一枚です。浴室でオーナーと偶然はち合わせてしまっても、たまきさんなら誘惑してきてくれるんじゃないか、そんな妄想の一枚です。"
"47","2","3","c98a8a2570f52f9dd1f68932127683f8.jpg",,"エレナ様ガチ勢","パーティーの参加者の中に、総帥への忠誠心が少し違う方向へ向いてしまったサーヴァントが居たようです。"
"48","2","3","64f10d7cc6d64be0d24778c5355cd806.jpg",,"VV祭り名物・みさき危機一髪！","カンナ：「どうじゃ？１回遊んでゆかぬか？」\r\nみさき：「助けてよぉ！オーナ~！！」"
"49","2","3","296b1987034fac4b579677199b992abc.jpg",,"硬い床で目覚めるたまき、二日酔いの朝","かっこよくてセクシーな大人の女性、たまきさん。でもこういう姿も非常に似合うのが彼女の魅力だと思います。"
"50","2","3","db4469856ffaf7ec6c82287a8e8e3477.jpg",,"教室…あってますよね？","ドキドキ、ワクワクの新しい学校生活は不安から始まるのであった"
"51","2","3","0e64efbf8fad0a7f30ee53695cdb45d8.jpg",,"ツンデレ探偵　解決編","事件発生1分でとりあえずオーナーが犯人になります。"
"52","2","3","2744ca7cb0a9f0b8029dc961b178478b.jpg",,"セルフタイマー忘れてるわよ","「えーっと・・・あやねちゃんの所にピントを合わせて・・・よし、これで！」\r\n[パシャッ]\r\n「あれ？」"
"53","2","3","d0a0cb30e11ad929fba4f7dd844d3f24.jpg",,"後ろ！後ろ！","定番だけどやりたかった"
"54","2","3","9dab9c8baa430b0fc560ca327a63e4a8.jpg",,"やきいも発見","さっき３個食べたでしょ！"
"55","2","3","d9bebebf5baf7f8150dc6072aa94d114.jpg",,"しんだふり","ヒトミクマがあらわれた！"
"56","2","3","dd7bb8e249f03e0acc91353da47d5cd6.jpg",,"お姫さまと３人の王子さま","異なるタイプの３人の王子さまにお姫さまが囲まれるという、いつものヴィーナス諸島とは逆？の状況を表現してみました。ブイブイの可能性は無限大！"
"57","2","3","e6a093c1136ee1892bf95f691bf1cdec.jpg",,"！","……わかってしまいました、全てが。"
"58","2","3","f01193d0cb3cd60a321cf7291891ba0e.jpg",,"映えの裏側","フォトコン入賞のために映える写真を撮るほのかちゃん\r\nと\r\nそれに付き合わされてげんなりのマリーちゃん"
"59","2","3","0d9c4422481a31bef631621f602df4e8.jpg",,"わざとじゃないの","レイファンさん、あぶな～い！！"
"60","3","1","635eb135892b1d3fe5a31b42cf2676b5.jpg",,"パティにおまかせッ！","トロピカルチューンとハートビートサングラスの組み合わせがパティに似合い過ぎて最高です！この格好でDJもウェイトレスもこなすパティが目に浮かびます"
"61","3","1","09940cc1d426e40887bdb6d3ccf325f9.jpg",,"飛び出せ★ほのか動物団！","キュート＆メルヘンチックな一枚を目指して撮影しました！\r\n画面外でつくしちゃんが魔法のステッキを使い、頑張ってキラキラエフェクトを出してくれてます（笑）"
"62","3","1","4ae3f0f7e896665bf421330e86c550f6.jpg",,"ハートのエース！","「コーチ…見ててください…！」\r\n小道具を利用して、煌めくラケットの軌道を表現しました。\r\n愛の力をパワーに変えて、ねらうは必殺ラブスマッシュ！"
"63","3","1","1f4a21b662605a693c65174924e32ff7.jpg",,"オマエー！よく来たのー♪","一息つく間もなく、奥の方からどたどたと走る音が近づいてくる。カンナは私を見つけるや否や、ぴょん、と飛びついてきた。ぎゅっ。かわいい。"
"64","3","1","14f28a701cace73a543fe7cbf4c63f98.jpg",,"繋がる想い","薬指のリングを見つめて幸せそうななぎさ。\r\n彼女が心の中で願っていた気持ちを表現してみました。"
"65","3","1","495336cbaf181e57d29e913629456d5d.jpg",,"～桜華爛漫～","桜の美しさと儚さが、かすみちゃんのイメージにピッタリだと思い撮った一枚です。また来光神楽は一年の幸福を願う水着と考え、かすみちゃんの幸せを願う想いも写真に込めました。"
"66","3","1","93b02025d73b9bc17dfe21b8e03f3545.jpg",,"ようこそ、秘密のお茶会へ！","スイーツはやきいも食べ放題なのです…うふふ"
"67","3","1","57ce00120de510e943997daa98614220.jpg",,"Extra Episode","「ありがとうオーナーさん！本当はこれも食べたかったんです」\r\nりんご飴も食べたかっただろうと思い、プレゼントしたらすごく喜んでくれました。\r\n大好きなイベント「夏祭りのおもいで」をイメージした一枚です。"
"68","3","1","e82195338e51630f54c0be42e90cd7e2.jpg",,"プリマのデュエット","エピソード「二人のプリマ」の一幕を想像しての一枚。緊張しながらもみんなの前で精一杯歌うフィオナの声にエレナも聞き惚れています。"
"69","3","1","de4ed9645c8b2ed42c646230255b8ae8.jpg",,"この島ならずっといっしょ","この島で一番幸せを噛み締めているんじゃないかなと思う女性、かすみさん。夕暮れで話す姉妹を撮りたくなりましてぽちりと。あやねさんはどんな表情を姉に向けているんでしょうね。"
"70","3","1","436ab4de10ec9e1f8101a6241382b4a4.jpg",,"花は桜木人は武士","和風でキュートなこころちゃんに心奪われちゃいました！"
"71","3","1","2d86442574818aaa194166ecf2078555.jpg",,"天使の笑顔","みんなを幸せにするマリーちゃんのキュートな笑顔！"
"72","3","1","8562487367acd08eeca582b5fae2f5b0.jpg",,"花嫁の感傷","リシアンサスが持つ様々な花言葉に沿ってイメージし、最愛の花嫁あやねの幸せを感じ取れる一枚を目指しました。"
"73","3","2","a3f2e991c3779d6b8362f283d5aa6a3b.jpg",,"Enchant flower　～魅惑の華～","たまきさんのセクシーな魅力には、フラワーバスの華がとてもよく似合うと思い、そこから連想して撮った1枚です。\r\n見かけた人を魅了する、魔法のような美しさを表現したくて、このタイトルを付けました。"
"74","3","2","a878b624d9b61d338de045801052b226.jpg",,"今はお休み・・・","私の中で、セクシーという言葉の代名詞だと思ってるさゆりお姉ちゃん\r\n疲れて眠落ちした直後、というイメージで撮影しました。\r\n母性・隣のお姉さん・癒し系の複合型ヴィーナスですねｗ"
"75","3","2","65fd7ac1b826cf969f7c60d34b4bc056.jpg",,"湯あがり美人","温泉あがりに夕風で涼むエリーゼさん、うなじが最高です！"
"76","3","2","079940c8438e1aebd188f0b90ce94526.jpg",,"美しき常世の華","女天狗様に一番似合うと個人的に思う常世華で、女天狗様の魅力を可能な限り表現すべく撮ってみました"
"77","3","2","1f76969d7bcd90cf082a55191241b107.jpg",,"夜のとばりの前に","濡れ輝く宝石たちが残照に咲くウィステリアを引き立てているような、煌びやかでたおやかなフィーちゃんを演出してみました。再現が難しく、顔に飛沫がかからないように撮れた幸運の一枚です。"
"78","3","2","4fc1a5dbd278afbc53c08e8fa6199c11.jpg",,"巫女ノ帳","本職巫女の紅葉さんに頑張っていただきました"
"79","3","2","36b6573a0992a9a5054c6b11ec688176.jpg",,"小悪マリー","かわいい薔薇にもトゲがあるんですよ"
"80","3","2","de96e987803b7cd24d195a57cf46e6fe.jpg",,"月影の美妖","月影に照らされ、冷たく微笑む妖から僕は目を離すことができなかった。"
"81","3","2","17ed5ae2179a64b1fc6823654f111fb0.jpg",,"今日のオシャレは、オトナっぽく。","夕暮れ時。薄紫色に染まった空と、クールな衣装。シックな背景に、パティの銀髪のコントラストが映えるよう撮影しました。"
"82","3","2","7e463ca670644d4fe99f729f26dcdf0d.jpg",,"GAZE","たま姉の「視線」にスポットをあてて撮影しました。\r\n目をより強調するため、あえて逆さまにしています。"
"83","3","2","92dd75a47c913f0283d7a573bc44ab6b.jpg",,"オーナーのことが気になって。","雨上がりの夜空、月明かりに照らされる美しい海。\r\n濡れた窓からその瞳に映るものは、あの人のイタズラな笑顔。\r\nモノクロありがとう。こういう表現がしたかった。"
"84","3","2","da78a0d7d75d10f0a94444dffb499e50.jpg",,"深山郷愁","温泉夕方背景の色合いなら紅葉も引き立つと思い撮影しました。\r\n紅葉を見て深山を懐かしく思う女天狗ちゃん"
"85","3","2","b498d4464532299d9c404be71b851813.jpg",,"温泉でのんびり","リラックスしてます。"
"86","3","3","683cee2efa48bf07ba32e1d89cb9615a.jpg",,"睨めっこ対決","アイマスクの使用法開発したい"
"87","3","3","dd1900e6025c0e613325dcf9980d8941.jpg",,"すまほ…？","女天狗：「がめんたっち…？こ、こうか？」\r\nカンナ：「そうじゃ♪そのままスワイプじゃ♪」\r\n女天狗：「すわいぷ…？」"
"88","3","3","e1c465a47e6a28c2db51d0008aab21b5.jpg",,"つくしの不思議なカメラ","こんなことができたらいいなあ。そんなオーナーの夢を叶えてくれるのがブイブイ！運営がバカ（褒め言葉）ならオーナーもバカになります笑"
"89","3","3","d908ab4addb926e349154571ba8dad19.jpg",,"カエル系アイドル誕生！","ヴィーナス諸島から生まれた３人組ガールズグループが待望のデビューシングル「あめのちカミナリ」をリリース！"
"90","3","3","5089abd11644a204e14c60df5a6b323b.jpg",,"メカエレナ始動！","「やったー！　動いた！」\r\n驚異の技術で造られたメカエレナは100万馬力を誇るエレガントなロボだ！\r\nマリーの持つリモコンの電波で動くぞ！\r\n必殺はアンテナから放たれるアルティメットプラズマ総帥光線だ！！"
"91","3","3","fa90c728658034f63b15aeb29e43284d.jpg",,"鬼コーチ","こはる、エースをねらえ！"
"92","3","3","78e0834c5a442ae0764823fbac8aa9c3.jpg",,"まじかるミラクルつくしちゃん","「素直になれない子はわんこになーれ☆」 「な、なにこれー！？」"
"93","3","3","2738d2dce594f07121e810deb1b14366.jpg",,"真夜中の参道","俄雨を避けようと、こはるは廃棄された神社に駆け込んできた。彼女は参道で離れようとするところで、神楽鈴の音が耳に入ってきた。振り返ると、本来なら誰もがいないはずの神社にで、びしょ濡れた巫女が佇っている…"
"94","3","3","b715750e9d13c74a110b212239bcc877.jpg",,"カメラそっち?!","真剣真面目わんこと天真爛漫クマのコンビ再び！！"
"95","3","3","22637ac876229a784812fc0446034a98.jpg",,"これが霧幻天神流忍術よ！","忍者であることを忘れつつあったので・・・"
"96","3","3","e1f3804ce67b5d8314580cfbc480757a.jpg",,"ふわもこフォームの作り方","マリー「オーナーさん、待っててくださいね。最高の水着を、用意しますから！」\r\nほのか「これ、水着何ですか～？」（汗）"
"97","3","3","320328996688299ba9d1ee99b6ce4c0f.jpg",,"レッスン終了の真相","「時間の、無駄ですから。」\r\n来島間もないエリーゼは、そう言い残すと島1周を1時間で済ませてしまい誰も付いてこれないので温泉慰労へ変更する事態に"
"98","3","3","1196a8d867ae4af6593a9da1cad24077.jpg",,"イス取りゲーム","背もたれがあると、音楽を止める人に勝敗が左右されちゃう…"
