"11","4","2","2","2","0",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"0",
"12","4","4","2","1","0",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"0",
"13","5","0","1","1","1",,"2",,"1","32","1","55","1","15","2",,"1","50","2",,"1","39","2",,"1","56","2",,"1","27","1","45","1","34","1","15","1","25","2",,"4",,"1","45","1","44","1","46","1","35","2",,"1","20","2",,"1","15","2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"3","10"
"14","5","2","1","2","2","6","2",,"1","7","2",,"1","33","2",,"1","21","2",,"1","47","1","41","1","17","2",,"1","48","2",,"1","16","1","28","1","38","2",,"1","29","1","27","1","22","1","40","1","49","2",,"1","11","1","54","1","30","1","15","2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"3",
"15","5","4","1","1","0",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"0",
"16","6","0","1","1","1",,"2",,"1","44","1","41","1","46","2",,"1","29","1","30","1","32","2",,"1","48","1","47","2",,"1","42","4",,"1","27","2",,"1","37","1","49","1","40","2",,"1","36","1","48","1","33","2",,"1","35","1","8","2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"3","10"
"17","6","2","1","2","2","6","1","7","1","22","1","47","1","11","1","30","2",,"1","17","1","45","1","34","1","49","1","50","1","20","1","23","1","45","1","16","1","43","1","26","1","50","1","38","1","27","1","39","1","28","1","19","2",,"1","32","2",,"1","18","2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"3",
"18","6","4","1","1","0",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"0",
"19","7","0","1","1","1",,"1","11","1","15","2",,"1","46","1","33","2",,"1","45","1","27","1","42","1","29","1","28","1","34","1","48","4",,"1","19","1","49","1","40","1","16","1","22","1","25","1","43","1","31","2",,"1","23","1","49","1","8","2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"3","10"
"20","7","2","1","2","2","6","1","7","2",,"1","23","1","21","1","26","1","47","1","35","1","38","1","50","1","45","1","30","1","44","1","41","1","29","2",,"1","17","1","27","1","37","1","33","1","39","1","34","1","20","1","55","2",,"1","50","1","24","1","18","2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"3",
"21","7","4","1","1","0",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"0",
"22","8","0","2","1","1",,"2",,"1","15","2",,"1","35","2",,"1","14","2",,"1","38","2",,"1","40","2",,"1","21","1","48","2",,"1","24","2",,"1","46","2",,"1","42","2",,"1","47","2",,"1","29","1","9","2",,"1","34","2",,"1","22","2",,"4",,"2",,"1","11","2",,"1","41","1","43","2",,"1","28","2",,"1","27","1","15","1","29","2",,"1","35","2",,"1","49","1","25","2",,"1","44","1","41","2",,"1","50","2",,"1","23","1","16","2",,"3","10"
"23","8","2","2","2","2","6","1","7","2",,"1","19","1","8","2",,"1","39","1","30","2",,"1","31","1","29","2",,"1","44","2",,"1","45","2",,"1","34","2",,"1","17","1","37","2",,"1","20","2",,"1","11","1","48","1","33","2",,"1","40","1","30","2",,"1","31","2",,"1","49","1","43","2",,"1","27","2",,"1","32","1","12","2",,"1","39","1","26","1","50","2",,"1","36","2",,"1","42","2",,"1","46","1","45","2",,"1","33","2",,"1","18","2",,"1","13","3",
"24","8","4","2","1","0",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"0",
"25","9","0","2","1","1",,"2",,"1","11","1","13","1","20","2",,"1","39","1","42","2",,"1","46","1","31","2",,"1","33","2",,"1","18","1","9","2",,"1","36","1","31","2",,"1","37","2",,"1","30","1","45","2",,"1","37","2",,"1","21","1","12","1","29","1","39","1","44","4",,"1","50","1","26","2",,"1","28","1","42","1","8","2",,"1","32","2",,"1","47","1","42","2",,"1","14","2",,"1","43","1","44","2",,"1","41","2",,"1","34","1","29","2",,"1","5","3","10"
"26","9","2","2","2","2","6","1","4","1","19","1","17","2",,"1","29","1","40","1","38","1","43","1","30","2",,"1","35","1","32","2",,"1","25","2",,"1","41","1","22","1","8","2",,"1","33","2",,"1","40","2",,"1","38","1","31","1","34","1","41","1","45","1","27","1","16","2",,"1","43","2",,"1","24","1","36","1","40","2",,"1","48","2",,"1","11","1","9","2",,"1","29","2",,"1","49","2",,"1","35","2",,"1","46","1","39","1","44","1","7","1","27","2",,"1","23","3",
"27","9","4","2","1","0",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"0",
"28","10","0","2","1","1",,"1","14","1","11","1","8","2",,"1","37","1","39","1","31","1","35","1","44","1","21","1","16","1","27","1","30","1","32","1","41","2",,"1","24","1","12","1","20","1","42","1","46","2",,"1","30","1","26","1","14","4",,"1","29","1","31","1","47","1","34","1","17","1","27","1","25","1","43","2",,"1","40","1","45","1","37","1","46","1","9","1","18","1","13","1","42","1","31","1","32","1","41","1","29","1","44","1","40","1","30","1","50","1","7","1","19","1","1","2",,"3","10"
"29","10","2","2","2","2","6","1","5","2",,"1","2","1","4","2",,"1","41","1","33","1","25","1","24","1","36","1","40","1","29","1","42","1","19","1","8","1","13","1","22","1","44","1","38","1","45","1","28","1","36","2",,"1","38","1","18","1","15","1","49","1","3","1","39","1","26","1","43","1","31","2",,"1","9","1","20","1","12","2",,"1","46","1","34","1","28","1","33","1","45","1","23","1","17","1","9","1","43","1","29","1","48","1","39","1","35","1","32","1","15","1","16","2",,"1","11","3",
"30","10","4","2","1","0",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"0",
"31","11","0","1","1","1",,"2",,"1","48","2",,"1","54","2",,"1","36","2",,"1","57","2",,"1","49","2",,"1","56","2",,"1","27","2",,"1","61","2",,"1","50","2",,"1","62","2",,"1","42","2",,"1","45","2",,"1","33","2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2","10"
"32","11","2","1","2","0",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"0",
"33","11","4","1","1","0",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"0",
"34","12","0","1","1","1",,"2",,"1","18","1","54","1","48","1","61","1","24","1","27","2",,"1","71","1","39","1","21","2",,"1","62","1","43","1","34","1","56","1","16","1","49","1","58","1","37","2",,"1","61","2",,"1","29","1","45","1","50","1","65","2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2","10"
"35","12","2","1","2","0",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"0",
"36","12","4","1","1","0",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"0",
"37","13","0","1","1","1",,"1","49","1","15","1","40","1","72","1","22","2",,"1","29","1","38","1","50","1","47","1","44","1","35","1","59","1","27","1","17","1","45","2",,"1","48","1","29","1","32","1","55","1","28","2",,"1","25","1","19","1","61","1","66","2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2","64"
"38","13","2","1","2","0",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"0",
"39","13","4","1","1","0",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"0",
"40","14","0","1","1","1",,"2",,"1","69","1","43","1","32","1","49","2",,"1","29","1","16","1","47","1","31","2",,"1","46","4",,"1","27","2",,"1","15","1","50","1","20","2",,"1","41","1","38","1","35","2",,"1","11","1","55","1","8","2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"3","10"
"41","14","2","1","2","2","64","1","7","1","73","1","44","2",,"1","26","1","45","1","67","1","23","2",,"1","48","1","36","1","68","1","55","1","42","1","33","2",,"1","37","1","15","1","34","2",,"1","27","1","45","1","70","2",,"1","29","1","28","1","17","2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"3",
"42","14","4","1","1","0",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"0",
"43","15","0","1","1","1",,"1","65","1","39","1","71","1","48","1","16","1","46","1","31","1","15","1","27","1","45","1","44","1","67","1","50","4",,"1","21","1","12","1","42","1","48","1","15","1","24","1","47","1","9","1","26","1","32","1","10","1","45","1","4","2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"3","64"
"44","15","2","1","2","2","64","1","63","1","72","1","40","1","66","1","43","1","49","1","8","1","23","1","29","1","28","1","17","1","31","1","28","1","55","1","14","1","73","1","15","1","29","1","41","1","50","1","11","1","27","1","22","1","13","1","25","1","49","1","7","2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"3",
"45","15","4","1","1","0",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"0",
"46","16","0","2","1","1",,"1","18","1","11","2",,"1","39","1","71","2",,"1","33","2",,"1","61","1","24","2",,"1","54","2",,"1","40","1","34","2",,"1","19","1","58","2",,"1","37","2",,"1","62","2",,"1","41","1","35","2",,"1","38","1","53","2",,"1","27","1","59","2",,"1","50","2",,"1","52","1","72","2",,"1","56","1","49","2",,"1","61","1","28","1","55","2",,"1","21","1","57","1","36","2",,"1","54","2",,"1","47","2",,"1","51","1","48","1","12","2","10"
"47","16","2","2","2","0",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"0",
"48","16","4","2","1","0",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"0",
"49","17","0","2","1","1",,"1","19","1","69","1","40","1","37","1","49","1","25","2",,"1","29","1","27","1","56","1","8","1","46","1","35","1","44","1","41","1","20","1","16","1","47","1","61","2",,"1","34","1","43","1","58","1","48","1","68","1","51","1","42","1","55","1","27","1","45","1","11","1","62","1","32","1","22","1","52","1","13","1","72","2",,"1","38","1","53","1","73","1","59","1","15","1","50","2",,"1","33","1","57","1","39","1","65","1","36","2",,"1","28","1","54","1","7","2",,"2","64"
"50","17","2","2","2","0",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"0",
"51","17","4","2","1","0",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"0",
"52","18","0","2","1","1",,"2",,"1","53","2",,"1","70","2",,"1","26","2",,"1","59","2",,"1","38","2",,"1","44","2",,"1","47","2",,"1","15","2",,"1","32","2",,"1","55","2",,"1","31","2",,"1","29","2",,"1","62","2",,"4",,"2",,"1","27","2",,"1","45","1","8","2",,"1","47","2",,"1","42","1","39","2",,"1","48","2",,"1","11","2",,"1","45","2",,"1","28","2",,"1","44","1","23","1","50","2",,"1","41","1","14","1","20","2",,"3","10"
"53","18","2","2","2","2","64","1","7","2",,"1","71","2",,"1","51","2",,"1","36","2",,"1","39","2",,"1","61","2",,"1","17","1","46","2",,"1","56","2",,"1","37","2",,"1","58","1","69","2",,"1","43","2",,"1","40","1","43","2",,"1","46","2",,"1","54","1","15","1","29","2",,"1","35","1","41","2",,"1","61","1","9","1","31","2",,"1","27","2",,"1","18","1","57","1","42","2",,"1","33","2",,"1","73","1","40","1","34","2",,"1","52","1","49","1","66","3",
"54","18","4","2","1","0",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"0",
"55","19","0","2","1","1",,"1","59","1","67","1","44","2",,"1","41","1","73","1","50","2",,"1","47","1","9","1","31","1","61","2",,"1","25","2",,"1","40","1","72","2",,"1","29","1","15","1","47","2",,"1","27","1","62","2",,"4",,"2",,"1","56","1","17","1","32","2",,"1","48","1","18","2",,"1","42","1","39","1","12","1","24","1","21","2",,"1","46","1","45","1","11","2",,"1","19","1","40","2",,"1","34","1","13","1","22","1","58","2",,"1","37","2",,"1","63","3","10"
"56","19","2","2","2","2","64","1","7","2",,"1","43","1","52","1","49","1","43","2",,"1","47","1","16","2",,"1","31","2",,"1","36","1","57","1","68","2",,"1","33","1","51","1","42","2",,"1","39","1","71","2",,"1","27","1","15","1","55","2",,"1","44","2",,"1","41","2",,"1","70","1","23","2",,"1","46","1","61","2",,"1","11","1","45","2",,"1","61","1","29","1","8","2",,"1","54","2",,"1","38","1","20","2",,"1","35","2",,"1","53","2",,"1","14","1","26","3",
"57","19","4","2","1","0",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"2",,"0",
"58","20","0","2","1","1",,"1","47","1","2","1","31","2",,"1","42","1","65","1","48","1","27","1","9","1","32","1","26","1","70","1","38","2",,"1","45","1","11","1","28","2",,"1","68","1","39","1","29","1","15","2",,"1","44","1","41","1","14","1","50","2",,"4",,"1","72","1","66","1","40","1","43","1","27","1","9","1","32","2",,"1","16","1","42","1","12","1","21","1","33","1","1","1","24","1","29","1","17","1","25","1","19","1","13","1","43","1","15","1","46","1","45","1","63","2",,"3","10"
