"41","30127001","11","35211","7","10000","35211","2","5000","35211","2","5000","35211","2","5000"
"42","30127001","12","35211","8","10000","35211","2","5000","35211","2","5000","35211","2","5000"
"43","30127001","13","35211","8","10000","35211","2","5000","35211","2","5000","35211","2","5000"
"44","30127001","14","35211","10","10000","35211","2","5000","35211","2","5000","35211","2","5000"
"45","30127001","15","35211","10","10000","35211","2","5000","35211","2","5000","35211","2","5000"
"46","30250001","1","35270","1","10000",,,,,,,,,
"47","30250001","2","35270","1","10000",,,,,,,,,
"48","30250001","3","35270","2","10000",,,,,,,,,
"49","30250001","4","35270","3","10000",,,,,,,,,
"50","30250001","5","35270","3","10000",,,,,,,,,
"51","30250001","6","35270","4","10000",,,,,,,,,
"52","30250001","7","35270","5","10000","35270","2","5000","35270","2","5000",,,
"53","30250001","8","35270","6","10000","35270","2","5000","35270","2","5000",,,
"54","30250001","9","35270","6","10000","35270","2","5000","35270","2","5000",,,
"55","30250001","10","35270","7","10000","35270","2","5000","35270","2","5000",,,
"56","30250001","11","35270","7","10000","35270","2","5000","35270","2","5000","35270","2","5000"
"57","30250001","12","35270","8","10000","35270","2","5000","35270","2","5000","35270","2","5000"
"58","30250001","13","35270","8","10000","35270","2","5000","35270","2","5000","35270","2","5000"
"59","30250001","14","35270","10","10000","35270","2","5000","35270","2","5000","35270","2","5000"
"60","30250001","15","35270","10","10000","35270","2","5000","35270","2","5000","35270","2","5000"
"61","30323001","1","35312","2","10000","35312","2","5000",,,,,,
"62","30323001","2","35312","2","10000","35312","2","5000",,,,,,
"63","30323001","3","35312","2","10000","35312","2","5000",,,,,,
"64","30323001","4","35312","3","10000","35312","2","5000",,,,,,
"65","30323001","5","35312","3","10000","35312","2","5000",,,,,,
"66","30323001","6","35312","4","10000","35312","2","5000",,,,,,
"67","30323001","7","35312","6","10000","35312","2","5000","35312","2","5000",,,
"68","30323001","8","35312","6","10000","35312","2","5000","35312","2","5000",,,
"69","30323001","9","35312","8","10000","35312","2","5000","35312","2","5000",,,
"70","30323001","10","35312","10","10000","35312","2","5000","35312","2","5000",,,
"71","30323001","11","35312","12","10000","35312","2","5000","35312","2","5000","35312","2","5000"
"72","30323001","12","35312","14","10000","35312","2","5000","35312","2","5000","35312","2","5000"
"73","30323001","13","35312","16","10000","35312","2","5000","35312","2","5000","35312","2","5000"
"74","30323001","14","35312","18","10000","35312","2","5000","35312","2","5000","35312","2","5000"
"75","30323001","15","35312","20","10000","35312","2","5000","35312","2","5000","35312","2","5000"
"76","30425001","1","35445","2","10000","35445","2","5000",,,,,,
"77","30425001","2","35445","2","10000","35445","2","5000",,,,,,
"78","30425001","3","35445","2","10000","35445","2","5000",,,,,,
"79","30425001","4","35445","3","10000","35445","2","5000",,,,,,
"80","30425001","5","35445","3","10000","35445","2","5000",,,,,,
"81","30425001","6","35445","4","10000","35445","2","5000",,,,,,
"82","30425001","7","35445","6","10000","35445","2","5000","35445","2","5000",,,
"83","30425001","8","35445","7","10000","35445","2","5000","35445","2","5000",,,
"84","30425001","9","35445","8","10000","35445","2","5000","35445","2","5000",,,
"85","30425001","10","35445","10","10000","35445","2","5000","35445","2","5000",,,
"86","30425001","11","35445","12","10000","35445","2","5000","35445","2","5000","35445","2","5000"
"87","30425001","12","35445","14","10000","35445","2","5000","35445","2","5000","35445","2","5000"
"88","30425001","13","35445","16","10000","35445","2","5000","35445","2","5000","35445","2","5000"
"89","30425001","14","35445","18","10000","35445","2","5000","35445","2","5000","35445","2","5000"
"90","30425001","15","35445","20","10000","35445","2","5000","35445","2","5000","35445","2","5000"
"91","30485001","1","35549","2","10000","35549","2","5000",,,,,,
"92","30485001","2","35549","2","10000","35549","2","5000",,,,,,
"93","30485001","3","35549","2","10000","35549","2","5000",,,,,,
"94","30485001","4","35549","3","10000","35549","2","5000",,,,,,
"95","30485001","5","35549","3","10000","35549","2","5000",,,,,,
"96","30485001","6","35549","4","10000","35549","2","5000",,,,,,
"97","30485001","7","35549","6","10000","35549","2","5000","35549","2","5000",,,
"98","30485001","8","35549","7","10000","35549","2","5000","35549","2","5000",,,
"99","30485001","9","35549","8","10000","35549","2","5000","35549","2","5000",,,
"100","30485001","10","35549","10","10000","35549","2","5000","35549","2","5000",,,
"101","30485001","11","35549","12","10000","35549","2","5000","35549","2","5000","35549","2","5000"
"102","30485001","12","35549","14","10000","35549","2","5000","35549","2","5000","35549","2","5000"
"103","30485001","13","35549","16","10000","35549","2","5000","35549","2","5000","35549","2","5000"
"104","30485001","14","35549","18","10000","35549","2","5000","35549","2","5000","35549","2","5000"
"105","30485001","15","35549","20","10000","35549","2","5000","35549","2","5000","35549","2","5000"
"106","30558001","1","35629","2","10000","35629","2","5000",,,,,,
"107","30558001","2","35629","2","10000","35629","2","5000",,,,,,
"108","30558001","3","35629","2","10000","35629","2","5000",,,,,,
"109","30558001","4","35629","3","10000","35629","2","5000",,,,,,
"110","30558001","5","35629","3","10000","35629","2","5000",,,,,,
"111","30558001","6","35629","4","10000","35629","2","5000",,,,,,
"112","30558001","7","35629","6","10000","35629","2","5000","35629","2","5000",,,
"113","30558001","8","35629","7","10000","35629","2","5000","35629","2","5000",,,
"114","30558001","9","35629","8","10000","35629","2","5000","35629","2","5000",,,
"115","30558001","10","35629","10","10000","35629","2","5000","35629","2","5000",,,
"116","30558001","11","35629","12","10000","35629","2","5000","35629","2","5000","35629","2","5000"
"117","30558001","12","35629","14","10000","35629","2","5000","35629","2","5000","35629","2","5000"
"118","30558001","13","35629","16","10000","35629","2","5000","35629","2","5000","35629","2","5000"
"119","30558001","14","35629","18","10000","35629","2","5000","35629","2","5000","35629","2","5000"
"120","30558001","15","35629","20","10000","35629","2","5000","35629","2","5000","35629","2","5000"
"121","30634001","1","35716","2","10000","35716","2","5000",,,,,,
"122","30634001","2","35716","2","10000","35716","2","5000",,,,,,
"123","30634001","3","35716","2","10000","35716","2","5000",,,,,,
"124","30634001","4","35716","3","10000","35716","2","5000",,,,,,
"125","30634001","5","35716","3","10000","35716","2","5000",,,,,,
"126","30634001","6","35716","4","10000","35716","2","5000",,,,,,
"127","30634001","7","35716","6","10000","35716","2","5000","35716","2","5000",,,
"128","30634001","8","35716","7","10000","35716","2","5000","35716","2","5000",,,
"129","30634001","9","35716","8","10000","35716","2","5000","35716","2","5000",,,
"130","30634001","10","35716","10","10000","35716","2","5000","35716","2","5000",,,
"131","30634001","11","35716","12","10000","35716","2","5000","35716","2","5000","35716","2","5000"
"132","30634001","12","35716","14","10000","35716","2","5000","35716","2","5000","35716","2","5000"
"133","30634001","13","35716","16","10000","35716","2","5000","35716","2","5000","35716","2","5000"
"134","30634001","14","35716","18","10000","35716","2","5000","35716","2","5000","35716","2","5000"
"135","30634001","15","35716","20","10000","35716","2","5000","35716","2","5000","35716","2","5000"
"136","30730001","1","35787","2","10000","35787","2","5000",,,,,,
"137","30730001","2","35787","2","10000","35787","2","5000",,,,,,
"138","30730001","3","35787","2","10000","35787","2","5000",,,,,,
"139","30730001","4","35787","3","10000","35787","2","5000",,,,,,
"140","30730001","5","35787","3","10000","35787","2","5000",,,,,,
"141","30730001","6","35787","4","10000","35787","2","5000",,,,,,
"142","30730001","7","35787","6","10000","35787","2","5000","35787","2","5000",,,
"143","30730001","8","35787","7","10000","35787","2","5000","35787","2","5000",,,
"144","30730001","9","35787","8","10000","35787","2","5000","35787","2","5000",,,
"145","30730001","10","35787","10","10000","35787","2","5000","35787","2","5000",,,
"146","30730001","11","35787","12","10000","35787","2","5000","35787","2","5000","35787","2","5000"
"147","30730001","12","35787","14","10000","35787","2","5000","35787","2","5000","35787","2","5000"
"148","30730001","13","35787","16","10000","35787","2","5000","35787","2","5000","35787","2","5000"
"149","30730001","14","35787","18","10000","35787","2","5000","35787","2","5000","35787","2","5000"
"150","30730001","15","35787","20","10000","35787","2","5000","35787","2","5000","35787","2","5000"
"151","30750001","1","35841","2","10000","35841","2","5000",,,,,,
"152","30750001","2","35841","2","10000","35841","2","5000",,,,,,
"153","30750001","3","35841","2","10000","35841","2","5000",,,,,,
"154","30750001","4","35841","3","10000","35841","2","5000",,,,,,
"155","30750001","5","35841","3","10000","35841","2","5000",,,,,,
"156","30750001","6","35841","4","10000","35841","2","5000",,,,,,
"157","30750001","7","35841","6","10000","35841","2","5000","35841","2","5000",,,
"158","30750001","8","35841","7","10000","35841","2","5000","35841","2","5000",,,
"159","30750001","9","35841","8","10000","35841","2","5000","35841","2","5000",,,
"160","30750001","10","35841","10","10000","35841","2","5000","35841","2","5000",,,
"161","30750001","11","35841","12","10000","35841","2","5000","35841","2","5000","35841","2","5000"
"162","30750001","12","35841","14","10000","35841","2","5000","35841","2","5000","35841","2","5000"
"163","30750001","13","35841","16","10000","35841","2","5000","35841","2","5000","35841","2","5000"
"164","30750001","14","35841","18","10000","35841","2","5000","35841","2","5000","35841","2","5000"
"165","30750001","15","35841","20","10000","35841","2","5000","35841","2","5000","35841","2","5000"
"166","30907001","1","35994","2","10000","35994","2","5000",,,,,,
"167","30907001","2","35994","2","10000","35994","2","5000",,,,,,
"168","30907001","3","35994","2","10000","35994","2","5000",,,,,,
"169","30907001","4","35994","3","10000","35994","2","5000",,,,,,
"170","30907001","5","35994","3","10000","35994","2","5000",,,,,,
"171","30907001","6","35994","4","10000","35994","2","5000",,,,,,
"172","30907001","7","35994","6","10000","35994","2","5000","35994","2","5000",,,
"173","30907001","8","35994","7","10000","35994","2","5000","35994","2","5000",,,
"174","30907001","9","35994","8","10000","35994","2","5000","35994","2","5000",,,
"175","30907001","10","35994","10","10000","35994","2","5000","35994","2","5000",,,
"176","30907001","11","35994","12","10000","35994","2","5000","35994","2","5000","35994","2","5000"
"177","30907001","12","35994","14","10000","35994","2","5000","35994","2","5000","35994","2","5000"
"178","30907001","13","35994","16","10000","35994","2","5000","35994","2","5000","35994","2","5000"
"179","30907001","14","35994","18","10000","35994","2","5000","35994","2","5000","35994","2","5000"
"180","30907001","15","35994","20","10000","35994","2","5000","35994","2","5000","35994","2","5000"
"181","30952001","1","36038","2","10000","36038","2","5000",,,,,,
"182","30952001","2","36038","2","10000","36038","2","5000",,,,,,
"183","30952001","3","36038","2","10000","36038","2","5000",,,,,,
"184","30952001","4","36038","3","10000","36038","2","5000",,,,,,
"185","30952001","5","36038","3","10000","36038","2","5000",,,,,,
"186","30952001","6","36038","4","10000","36038","2","5000",,,,,,
"187","30952001","7","36038","6","10000","36038","2","5000","36038","2","5000",,,
"188","30952001","8","36038","7","10000","36038","2","5000","36038","2","5000",,,
"189","30952001","9","36038","8","10000","36038","2","5000","36038","2","5000",,,
"190","30952001","10","36038","10","10000","36038","2","5000","36038","2","5000",,,
"191","30952001","11","36038","12","10000","36038","2","5000","36038","2","5000","36038","2","5000"
"192","30952001","12","36038","14","10000","36038","2","5000","36038","2","5000","36038","2","5000"
"193","30952001","13","36038","16","10000","36038","2","5000","36038","2","5000","36038","2","5000"
"194","30952001","14","36038","18","10000","36038","2","5000","36038","2","5000","36038","2","5000"
"195","30952001","15","36038","20","10000","36038","2","5000","36038","2","5000","36038","2","5000"
"196","31070001","1","36206","2","10000","36206","2","5000",,,,,,
"197","31070001","2","36206","2","10000","36206","2","5000",,,,,,
"198","31070001","3","36206","2","10000","36206","2","5000",,,,,,
"199","31070001","4","36206","3","10000","36206","2","5000",,,,,,
"200","31070001","5","36206","3","10000","36206","2","5000",,,,,,
"201","31070001","6","36206","4","10000","36206","2","5000",,,,,,
"202","31070001","7","36206","6","10000","36206","2","5000","36206","2","5000",,,
"203","31070001","8","36206","7","10000","36206","2","5000","36206","2","5000",,,
"204","31070001","9","36206","8","10000","36206","2","5000","36206","2","5000",,,
"205","31070001","10","36206","10","10000","36206","2","5000","36206","2","5000",,,
"206","31070001","11","36206","12","10000","36206","2","5000","36206","2","5000","36206","2","5000"
"207","31070001","12","36206","14","10000","36206","2","5000","36206","2","5000","36206","2","5000"
"208","31070001","13","36206","16","10000","36206","2","5000","36206","2","5000","36206","2","5000"
"209","31070001","14","36206","18","10000","36206","2","5000","36206","2","5000","36206","2","5000"
"210","31070001","15","36206","20","10000","36206","2","5000","36206","2","5000","36206","2","5000"
"211","31144001","1","36265","2","10000","36265","2","5000",,,,,,
"212","31144001","2","36265","2","10000","36265","2","5000",,,,,,
"213","31144001","3","36265","2","10000","36265","2","5000",,,,,,
"214","31144001","4","36265","3","10000","36265","2","5000",,,,,,
"215","31144001","5","36265","3","10000","36265","2","5000",,,,,,
"216","31144001","6","36265","4","10000","36265","2","5000",,,,,,
"217","31144001","7","36265","6","10000","36265","2","5000","36265","2","5000",,,
"218","31144001","8","36265","7","10000","36265","2","5000","36265","2","5000",,,
"219","31144001","9","36265","8","10000","36265","2","5000","36265","2","5000",,,
"220","31144001","10","36265","10","10000","36265","2","5000","36265","2","5000",,,
"221","31144001","11","36265","12","10000","36265","2","5000","36265","2","5000","36265","2","5000"
"222","31144001","12","36265","14","10000","36265","2","5000","36265","2","5000","36265","2","5000"
"223","31144001","13","36265","16","10000","36265","2","5000","36265","2","5000","36265","2","5000"
"224","31144001","14","36265","18","10000","36265","2","5000","36265","2","5000","36265","2","5000"
"225","31144001","15","36265","20","10000","36265","2","5000","36265","2","5000","36265","2","5000"
"226","31200001","1","36342","2","10000","36342","2","5000",,,,,,
"227","31200001","2","36342","2","10000","36342","2","5000",,,,,,
"228","31200001","3","36342","2","10000","36342","2","5000",,,,,,
"229","31200001","4","36342","3","10000","36342","2","5000",,,,,,
"230","31200001","5","36342","3","10000","36342","2","5000",,,,,,
"231","31200001","6","36342","4","10000","36342","2","5000",,,,,,
"232","31200001","7","36342","6","10000","36342","2","5000","36342","2","5000",,,
"233","31200001","8","36342","7","10000","36342","2","5000","36342","2","5000",,,
"234","31200001","9","36342","8","10000","36342","2","5000","36342","2","5000",,,
"235","31200001","10","36342","10","10000","36342","2","5000","36342","2","5000",,,
"236","31200001","11","36342","12","10000","36342","2","5000","36342","2","5000","36342","2","5000"
"237","31200001","12","36342","14","10000","36342","2","5000","36342","2","5000","36342","2","5000"
"238","31200001","13","36342","16","10000","36342","2","5000","36342","2","5000","36342","2","5000"
"239","31200001","14","36342","18","10000","36342","2","5000","36342","2","5000","36342","2","5000"
"240","31200001","15","36342","20","10000","36342","2","5000","36342","2","5000","36342","2","5000"
"241","31381001","1","36603","2","10000","36603","1","5000","36603","1","5000",,,
"242","31381001","2","36603","2","10000","36603","1","5000","36603","1","5000",,,
"243","31381001","3","36603","3","10000","36603","1","5000",,,,,,
"244","31381001","4","36603","4","10000","36603","1","5000","36603","1","5000",,,
"245","31381001","5","36603","5","10000","36603","1","5000","36603","1","5000",,,
"246","31381001","6","36603","7","10000","36603","1","5000",,,,,,
"247","31381001","7","36603","8","10000","36603","1","5000","36603","1","5000",,,
"248","31381001","8","36603","10","10000","36603","1","5000",,,,,,
"249","31381001","9","36603","13","10000","36603","1","5000",,,,,,
"250","31381001","10","36603","14","10000","36603","1","5000",,,,,,
"251","31381001","11","36603","15","10000","36603","1","5000",,,,,,
"252","31381001","12","36603","16","10000","36603","1","5000","36603","1","5000",,,
"253","31381001","13","36603","18","10000","36603","1","5000","36603","1","5000",,,
"254","31381001","14","36603","20","10000","36603","1","5000","36603","1","5000",,,
"255","31381001","15","36603","22","10000","36603","1","5000","36603","1","5000",,,
"256","31528001","1","36751","2","10000","36751","1","5000","36751","1","5000",,,
"257","31528001","2","36751","2","10000","36751","1","5000","36751","1","5000",,,
"258","31528001","3","36751","3","10000","36751","1","5000",,,,,,
"259","31528001","4","36751","4","10000","36751","1","5000","36751","1","5000",,,
"260","31528001","5","36751","5","10000","36751","1","5000","36751","1","5000",,,
"261","31528001","6","36751","7","10000","36751","1","5000",,,,,,
"262","31528001","7","36751","8","10000","36751","1","5000","36751","1","5000",,,
"263","31528001","8","36751","10","10000","36751","1","5000",,,,,,
"264","31528001","9","36751","13","10000","36751","1","5000",,,,,,
"265","31528001","10","36751","14","10000","36751","1","5000",,,,,,
"266","31528001","11","36751","15","10000","36751","1","5000",,,,,,
"267","31528001","12","36751","16","10000","36751","1","5000","36751","1","5000",,,
"268","31528001","13","36751","18","10000","36751","1","5000","36751","1","5000",,,
"269","31528001","14","36751","20","10000","36751","1","5000","36751","1","5000",,,
"270","31528001","15","36751","22","10000","36751","1","5000","36751","1","5000",,,
"271","31704001","1","36894","2","10000","36894","1","5000","36894","1","5000",,,
"272","31704001","2","36894","2","10000","36894","1","5000","36894","1","5000",,,
"273","31704001","3","36894","3","10000","36894","1","5000",,,,,,
"274","31704001","4","36894","4","10000","36894","1","5000","36894","1","5000",,,
"275","31704001","5","36894","5","10000","36894","1","5000","36894","1","5000",,,
"276","31704001","6","36894","7","10000","36894","1","5000",,,,,,
"277","31704001","7","36894","8","10000","36894","1","5000","36894","1","5000",,,
"278","31704001","8","36894","10","10000","36894","1","5000",,,,,,
"279","31704001","9","36894","13","10000","36894","1","5000",,,,,,
"280","31704001","10","36894","14","10000","36894","1","5000",,,,,,
"281","31704001","11","36894","15","10000","36894","1","5000",,,,,,
"282","31704001","12","36894","16","10000","36894","1","5000","36894","1","5000",,,
"283","31704001","13","36894","18","10000","36894","1","5000","36894","1","5000",,,
"284","31704001","14","36894","20","10000","36894","1","5000","36894","1","5000",,,
"285","31704001","15","36894","22","10000","36894","1","5000","36894","1","5000",,,
"286","31870001","1","37210","2","10000","37210","1","5000","37210","1","5000",,,
"287","31870001","2","37210","2","10000","37210","1","5000","37210","1","5000",,,
"288","31870001","3","37210","3","10000","37210","1","5000",,,,,,
"289","31870001","4","37210","4","10000","37210","1","5000","37210","1","5000",,,
"290","31870001","5","37210","5","10000","37210","1","5000","37210","1","5000",,,
"291","31870001","6","37210","7","10000","37210","1","5000",,,,,,
"292","31870001","7","37210","8","10000","37210","1","5000","37210","1","5000",,,
"293","31870001","8","37210","10","10000","37210","1","5000",,,,,,
"294","31870001","9","37210","13","10000","37210","1","5000",,,,,,
"295","31870001","10","37210","14","10000","37210","1","5000",,,,,,
"296","31870001","11","37210","15","10000","37210","1","5000",,,,,,
"297","31870001","12","37210","16","10000","37210","1","5000","37210","1","5000",,,
"298","31870001","13","37210","18","10000","37210","1","5000","37210","1","5000",,,
"299","31870001","14","37210","20","10000","37210","1","5000","37210","1","5000",,,
"300","31870001","15","37210","22","10000","37210","1","5000","37210","1","5000",,,
"301","32034001","1","37377","2","10000","37377","1","5000","37377","1","5000",,,
"302","32034001","2","37377","2","10000","37377","1","5000","37377","1","5000",,,
"303","32034001","3","37377","3","10000","37377","1","5000",,,,,,
"304","32034001","4","37377","4","10000","37377","1","5000","37377","1","5000",,,
"305","32034001","5","37377","5","10000","37377","1","5000","37377","1","5000",,,
"306","32034001","6","37377","7","10000","37377","1","5000",,,,,,
"307","32034001","7","37377","8","10000","37377","1","5000","37377","1","5000",,,
"308","32034001","8","37377","10","10000","37377","1","5000",,,,,,
"309","32034001","9","37377","13","10000","37377","1","5000",,,,,,
"310","32034001","10","37377","14","10000","37377","1","5000",,,,,,
"311","32034001","11","37377","15","10000","37377","1","5000",,,,,,
"312","32034001","12","37377","16","10000","37377","1","5000","37377","1","5000",,,
"313","32034001","13","37377","18","10000","37377","1","5000","37377","1","5000",,,
"314","32034001","14","37377","20","10000","37377","1","5000","37377","1","5000",,,
"315","32034001","15","37377","22","10000","37377","1","5000","37377","1","5000",,,
