"30","5","10","35018","1","35017","3","35036","1","35082","1","35075","1","35023","150000",,,,,,,,
"31","5","50","35018","1","35017","2","35036","1","35082","1","35075","1","35023","100000",,,,,,,,
"32","5","100","35018","1","35017","1","35036","1","35082","1","35075","1","35023","80000",,,,,,,,
"33","5","1000","35018","1","35036","1","35082","1","35075","1","35023","60000",,,,,,,,,,
"34","5","2000","35017","6","35035","10","35081","10","35074","10","35023","50000",,,,,,,,,,
"35","5","3000","35017","5","35035","5","35081","5","35074","5","35023","40000",,,,,,,,,,
"36","5","4000","35017","3","35035","4","35081","4","35074","4","35023","30000",,,,,,,,,,
"37","5","5000","35017","2","35035","3","35081","3","35074","3","35023","20000",,,,,,,,,,
"38","5","10000","35017","1","35035","2","35081","2","35074","2","35023","10000",,,,,,,,,,
"39","5","100000","35034","1","35080","1","35073","1","35023","2000",,,,,,,,,,,,
"40","7","1","15100","1","5100","1","35012","10","35082","3","35081","10","35072","10","35023","500000",,,,,,
"41","7","2","15100","1","5100","1","35012","10","35082","3","35081","10","35072","10","35023","350000",,,,,,
"42","7","3","15100","1","5100","1","35012","10","35082","3","35081","10","35072","10","35023","250000",,,,,,
"43","7","10","15100","1","5100","1","35012","10","35082","2","35081","10","35072","10","35023","150000",,,,,,
"44","7","50","15100","1","5100","1","35012","9","35082","1","35081","10","35072","9","35023","100000",,,,,,
"45","7","100","15100","1","5100","1","35012","8","35082","1","35081","10","35072","8","35023","80000",,,,,,
"46","7","1000","15100","1","5100","1","35012","7","35082","1","35081","10","35072","7","35023","60000",,,,,,
"47","7","2000","15100","1","5100","1","35012","6","35081","10","35072","6","35023","50000",,,,,,,,
"48","7","3000","15100","1","5100","1","35012","5","35081","5","35072","5","35023","40000",,,,,,,,
"49","7","4000","15100","1","5100","1","35012","4","35081","4","35072","4","35023","30000",,,,,,,,
"50","7","5000","15100","1","5100","1","35012","3","35081","3","35072","3","35023","20000",,,,,,,,
"51","7","6000","5100","1","35012","2","35081","3","35072","3","35023","20000",,,,,,,,,,
"52","7","7000","35012","2","35081","2","35072","3","35023","20000",,,,,,,,,,,,
"53","7","8000","35012","2","35081","2","35072","2","35023","20000",,,,,,,,,,,,
"54","7","9000","35012","1","35081","2","35072","2","35023","20000",,,,,,,,,,,,
"55","7","10000","35012","1","35081","2","35072","2","35023","10000",,,,,,,,,,,,
"56","7","100000","35080","1","35072","1","35023","2000",,,,,,,,,,,,,,
"57","9","1","35018","1","35017","4","20039","1","35082","3","35081","10","35072","10","35023","500000",,,,,,
"58","9","2","35018","1","35017","4","20039","1","35082","3","35081","10","35072","10","35023","350000",,,,,,
"59","9","3","35018","1","35017","4","20039","1","35082","3","35081","10","35072","10","35023","250000",,,,,,
"60","9","10","35018","1","35017","3","20039","1","35082","2","35081","10","35072","10","35023","150000",,,,,,
"61","9","50","35018","1","35017","2","20039","1","35082","1","35081","10","35072","9","35023","100000",,,,,,
"62","9","100","35018","1","35017","1","20039","1","35082","1","35081","10","35072","8","35023","80000",,,,,,
"63","9","1000","35018","1","20039","1","35082","1","35081","10","35072","7","35023","60000",,,,,,,,
"64","9","2000","35017","6","20039","1","35081","10","35072","6","35023","50000",,,,,,,,,,
"65","9","3000","35017","5","20039","1","35081","8","35072","5","35023","40000",,,,,,,,,,
"66","9","4000","35017","3","35081","5","35072","4","35023","40000",,,,,,,,,,,,
"67","9","5000","35017","2","35081","4","35072","3","35023","30000",,,,,,,,,,,,
"68","9","6000","35017","1","35081","3","35072","3","35023","30000",,,,,,,,,,,,
"69","9","7000","35017","1","35081","3","35072","3","35023","20000",,,,,,,,,,,,
"70","9","8000","35017","1","35081","2","35072","2","35023","20000",,,,,,,,,,,,
"71","9","9000","35017","1","35081","2","35072","2","35023","10000",,,,,,,,,,,,
"72","9","10000","35017","1","35081","2","35072","1","35023","10000",,,,,,,,,,,,
"73","9","100000","35080","1","35072","1","35023","2000",,,,,,,,,,,,,,
"74","11","1","20044","1","35018","1","35017","5","35075","3","35012","10","35074","10","35072","15","35023","600000",,,,
"75","11","2","20044","1","35018","1","35017","5","35075","3","35012","10","35074","10","35072","15","35023","450000",,,,
"76","11","3","20044","1","35018","1","35017","5","35075","3","35012","10","35074","10","35072","15","35023","350000",,,,
"77","11","10","20044","1","35018","1","35017","4","35075","2","35012","10","35074","10","35072","14","35023","250000",,,,
"78","11","50","20044","1","35018","1","35017","3","35075","1","35012","10","35074","10","35072","13","35023","200000",,,,
"79","11","100","20044","1","35018","1","35017","2","35075","1","35012","10","35074","10","35072","12","35023","180000",,,,
"80","11","200","20044","1","35018","1","35017","2","35075","1","35012","10","35074","10","35072","11","35023","160000",,,,
"81","11","400","20044","1","35018","1","35017","1","35075","1","35012","8","35074","10","35072","10","35023","140000",,,,
"82","11","600","20044","1","35018","1","35017","1","35075","1","35012","6","35074","10","35072","9","35023","120000",,,,
"83","11","800","20044","1","35018","1","35075","1","35012","4","35074","10","35072","8","35023","90000",,,,,,
"84","11","1000","20044","1","35018","1","35075","1","35012","2","35074","10","35072","7","35023","60000",,,,,,
"85","11","2000","20044","1","35017","6","35074","10","35072","6","35023","50000",,,,,,,,,,
"86","11","3000","20044","1","35017","5","35074","8","35072","5","35023","40000",,,,,,,,,,
"87","11","4000","35017","3","35074","5","35072","4","35023","40000",,,,,,,,,,,,
"88","11","5000","35017","2","35074","4","35072","3","35023","30000",,,,,,,,,,,,
"89","11","6000","35017","1","35074","3","35072","3","35023","30000",,,,,,,,,,,,
"90","11","7000","35017","1","35074","3","35072","3","35023","20000",,,,,,,,,,,,
"91","11","8000","35017","1","35074","2","35072","2","35023","20000",,,,,,,,,,,,
"92","11","9000","35017","1","35074","2","35072","2","35023","10000",,,,,,,,,,,,
"93","11","10000","35017","1","35074","2","35072","1","35023","10000",,,,,,,,,,,,
"94","11","100000","35073","1","35072","1","35023","2000",,,,,,,,,,,,,,
"95","13","1","20041","1","35018","1","35017","5","35012","10","35082","3","35081","10","35072","15","35023","600000",,,,
"96","13","2","20041","1","35018","1","35017","5","35012","10","35082","3","35081","10","35072","15","35023","450000",,,,
"97","13","3","20041","1","35018","1","35017","5","35012","10","35082","3","35081","10","35072","15","35023","350000",,,,
"98","13","10","20041","1","35018","1","35017","4","35012","10","35082","2","35081","10","35072","14","35023","250000",,,,
"99","13","50","20041","1","35018","1","35017","3","35012","10","35082","1","35081","10","35072","13","35023","200000",,,,
"100","13","100","20041","1","35018","1","35017","2","35012","10","35082","1","35081","10","35072","12","35023","180000",,,,
"101","13","200","20041","1","35018","1","35017","2","35012","10","35082","1","35081","10","35072","11","35023","160000",,,,
"102","13","400","20041","1","35018","1","35017","1","35012","8","35082","1","35081","10","35072","10","35023","140000",,,,
"103","13","600","20041","1","35018","1","35017","1","35012","6","35082","1","35081","10","35072","9","35023","120000",,,,
"104","13","800","20041","1","35018","1","35012","4","35082","1","35081","10","35072","8","35023","90000",,,,,,
"105","13","1000","20041","1","35018","1","35012","2","35082","1","35081","10","35072","7","35023","60000",,,,,,
"106","13","2000","20041","1","35017","6","35081","10","35072","6","35023","50000",,,,,,,,,,
"107","13","3000","20041","1","35017","5","35081","8","35072","5","35023","40000",,,,,,,,,,
"108","13","4000","35017","3","35081","5","35072","4","35023","40000",,,,,,,,,,,,
"109","13","5000","35017","2","35081","4","35072","3","35023","30000",,,,,,,,,,,,
"110","13","6000","35017","1","35081","3","35072","3","35023","30000",,,,,,,,,,,,
"111","13","7000","35017","1","35081","3","35072","3","35023","20000",,,,,,,,,,,,
"112","13","8000","35017","1","35081","2","35072","2","35023","20000",,,,,,,,,,,,
"113","13","9000","35017","1","35081","2","35072","2","35023","10000",,,,,,,,,,,,
"114","13","10000","35017","1","35081","2","35072","1","35023","10000",,,,,,,,,,,,
"115","13","100000","35080","1","35072","1","35023","2000",,,,,,,,,,,,,,
"116","15","1","15103","1","35018","1","35017","5","35012","10","35082","3","35081","10","35072","15","35023","600000",,,,
"117","15","2","15103","1","35018","1","35017","5","35012","10","35082","3","35081","10","35072","15","35023","450000",,,,
"118","15","3","15103","1","35018","1","35017","5","35012","10","35082","3","35081","10","35072","15","35023","350000",,,,
"119","15","10","15103","1","35018","1","35017","4","35012","10","35082","2","35081","10","35072","14","35023","250000",,,,
"120","15","50","15103","1","35018","1","35017","3","35012","10","35082","1","35081","10","35072","13","35023","200000",,,,
"121","15","100","15103","1","35018","1","35017","2","35012","10","35082","1","35081","10","35072","12","35023","180000",,,,
"122","15","200","15103","1","35018","1","35017","2","35012","10","35082","1","35081","10","35072","11","35023","160000",,,,
"123","15","400","15103","1","35018","1","35017","1","35012","8","35082","1","35081","10","35072","10","35023","140000",,,,
"124","15","600","15103","1","35018","1","35017","1","35012","6","35082","1","35081","10","35072","9","35023","120000",,,,
"125","15","800","15103","1","35018","1","35012","4","35082","1","35081","10","35072","8","35023","90000",,,,,,
"126","15","1000","15103","1","35018","1","35012","2","35082","1","35081","10","35072","7","35023","60000",,,,,,
"127","15","2000","15103","1","35017","6","35081","10","35072","6","35023","50000",,,,,,,,,,
"128","15","3000","15103","1","35017","5","35081","8","35072","5","35023","40000",,,,,,,,,,
"129","15","4000","35017","3","35081","5","35072","4","35023","40000",,,,,,,,,,,,
"130","15","5000","35017","2","35081","4","35072","3","35023","30000",,,,,,,,,,,,
"131","15","6000","35017","1","35081","3","35072","3","35023","30000",,,,,,,,,,,,
"132","15","7000","35017","1","35081","3","35072","3","35023","20000",,,,,,,,,,,,
"133","15","8000","35017","1","35081","2","35072","2","35023","20000",,,,,,,,,,,,
"134","15","9000","35017","1","35081","2","35072","2","35023","10000",,,,,,,,,,,,
"135","15","10000","35017","1","35081","2","35072","1","35023","10000",,,,,,,,,,,,
"136","15","100000","35080","1","35072","1","35023","2000",,,,,,,,,,,,,,
"137","17","1","20038","1","35018","1","35017","5","35012","10","35082","3","35081","10","35072","15","35023","600000",,,,
"138","17","2","20038","1","35018","1","35017","5","35012","10","35082","3","35081","10","35072","15","35023","450000",,,,
"139","17","3","20038","1","35018","1","35017","5","35012","10","35082","3","35081","10","35072","15","35023","350000",,,,
"140","17","10","20038","1","35018","1","35017","4","35012","10","35082","2","35081","10","35072","14","35023","250000",,,,
"141","17","50","20038","1","35018","1","35017","3","35012","10","35082","1","35081","10","35072","13","35023","200000",,,,
"142","17","100","20038","1","35018","1","35017","2","35012","10","35082","1","35081","10","35072","12","35023","180000",,,,
"143","17","200","20038","1","35018","1","35017","2","35012","10","35082","1","35081","10","35072","11","35023","160000",,,,
"144","17","400","20038","1","35018","1","35017","1","35012","8","35082","1","35081","10","35072","10","35023","140000",,,,
"145","17","600","20038","1","35018","1","35017","1","35012","6","35082","1","35081","10","35072","9","35023","120000",,,,
"146","17","800","20038","1","35018","1","35012","4","35082","1","35081","10","35072","8","35023","90000",,,,,,
"147","17","1000","20038","1","35018","1","35012","2","35082","1","35081","10","35072","7","35023","60000",,,,,,
"148","17","2000","20038","1","35017","6","35081","10","35072","6","35023","50000",,,,,,,,,,
"149","17","3000","20038","1","35017","5","35081","8","35072","5","35023","40000",,,,,,,,,,
"150","17","4000","35017","3","35081","5","35072","4","35023","40000",,,,,,,,,,,,
"151","17","5000","35017","2","35081","4","35072","3","35023","30000",,,,,,,,,,,,
"152","17","6000","35017","1","35081","3","35072","3","35023","30000",,,,,,,,,,,,
"153","17","7000","35017","1","35081","3","35072","3","35023","20000",,,,,,,,,,,,
"154","17","8000","35017","1","35081","2","35072","2","35023","20000",,,,,,,,,,,,
"155","17","9000","35017","1","35081","2","35072","2","35023","10000",,,,,,,,,,,,
"156","17","10000","35017","1","35081","2","35072","1","35023","10000",,,,,,,,,,,,
"157","17","100000","35080","1","35072","1","35023","2000",,,,,,,,,,,,,,
"158","19","1","15038","1","35018","1","35017","5","35228","1","35229","20","35036","3","35072","15","35023","600000",,,,
"159","19","2","15038","1","35018","1","35017","5","35228","1","35229","20","35036","3","35072","15","35023","450000",,,,
"160","19","3","15038","1","35018","1","35017","5","35228","1","35229","20","35036","3","35072","15","35023","350000",,,,
"161","19","10","15038","1","35018","1","35017","4","35228","1","35229","20","35036","2","35072","14","35023","250000",,,,
"162","19","50","15038","1","35018","1","35017","3","35228","1","35229","10","35036","1","35072","13","35023","200000",,,,
"163","19","100","15038","1","35018","1","35017","2","35228","1","35036","1","35072","12","35023","180000",,,,,,
"164","19","200","15038","1","35018","1","35017","2","35229","40","35036","1","35072","11","35023","160000",,,,,,
"165","19","400","15038","1","35018","1","35017","1","35229","40","35036","1","35072","10","35023","140000",,,,,,
"166","19","600","15038","1","35018","1","35017","1","35229","30","35036","1","35072","9","35023","120000",,,,,,
"167","19","800","15038","1","35018","1","35229","30","35036","1","35072","8","35023","90000",,,,,,,,
"168","19","1000","15038","1","35018","1","35229","20","35036","1","35072","7","35023","60000",,,,,,,,
"169","19","2000","15038","1","35017","6","35229","20","35072","6","35023","50000",,,,,,,,,,
"170","19","3000","15038","1","35017","5","35229","10","35072","5","35023","40000",,,,,,,,,,
"171","19","4000","35017","3","35229","10","35072","4","35023","40000",,,,,,,,,,,,
"172","19","5000","35017","2","35072","3","35023","30000",,,,,,,,,,,,,,
"173","19","6000","35017","1","35072","3","35023","30000",,,,,,,,,,,,,,
"174","19","7000","35017","1","35072","3","35023","20000",,,,,,,,,,,,,,
"175","19","8000","35017","1","35072","2","35023","20000",,,,,,,,,,,,,,
"176","19","9000","35017","1","35072","2","35023","10000",,,,,,,,,,,,,,
"177","19","10000","35017","1","35072","1","35023","10000",,,,,,,,,,,,,,
"178","19","100000","35072","1","35023","2000",,,,,,,,,,,,,,,,
"179","21","1","20040","1","35018","2","35228","1","35229","20","35072","15","35023","600000",,,,,,,,
"180","21","2","20040","1","35018","2","35228","1","35229","20","35072","15","35023","450000",,,,,,,,
"181","21","3","20040","1","35018","2","35228","1","35229","20","35072","15","35023","350000",,,,,,,,
"182","21","10","20040","1","35018","1","35017","6","35228","1","35229","20","35072","14","35023","250000",,,,,,
"183","21","50","20040","1","35018","1","35017","5","35228","1","35229","10","35072","13","35023","200000",,,,,,
"184","21","100","20040","1","35018","1","35017","3","35228","1","35072","12","35023","180000",,,,,,,,
"185","21","200","20040","1","35018","1","35017","3","35229","40","35072","11","35023","160000",,,,,,,,
"186","21","400","20040","1","35018","1","35017","2","35229","40","35072","10","35023","140000",,,,,,,,
"187","21","600","20040","1","35018","1","35017","2","35229","30","35072","9","35023","120000",,,,,,,,
"188","21","800","20040","1","35018","1","35017","1","35229","30","35072","8","35023","90000",,,,,,,,
"189","21","1000","20040","1","35018","1","35017","1","35229","20","35072","7","35023","60000",,,,,,,,
"190","21","1500","20040","1","35017","7","35229","20","35072","7","35023","60000",,,,,,,,,,
"191","21","2000","20040","1","35017","6","35229","20","35072","6","35023","50000",,,,,,,,,,
"192","21","3000","20040","1","35017","5","35229","10","35072","5","35023","40000",,,,,,,,,,
"193","21","3500","20040","1","35017","4","35229","10","35072","4","35023","40000",,,,,,,,,,
"194","21","4000","35017","3","35229","10","35072","4","35023","40000",,,,,,,,,,,,
"195","21","5000","35017","2","35229","10","35072","3","35023","30000",,,,,,,,,,,,
"196","21","6000","35017","1","35072","3","35023","30000",,,,,,,,,,,,,,
"197","21","7000","35017","1","35072","3","35023","20000",,,,,,,,,,,,,,
"198","21","8000","35017","1","35072","2","35023","20000",,,,,,,,,,,,,,
"199","21","9000","35017","1","35072","2","35023","10000",,,,,,,,,,,,,,
"200","21","10000","35017","1","35072","1","35023","10000",,,,,,,,,,,,,,
"201","21","100000","35072","1","35023","2000",,,,,,,,,,,,,,,,
"202","23","1","10087","1","35018","2","35228","1","35229","20","35072","15","35023","600000",,,,,,,,
"203","23","2","10087","1","35018","2","35228","1","35229","20","35072","15","35023","450000",,,,,,,,
"204","23","3","10087","1","35018","2","35228","1","35229","20","35072","15","35023","350000",,,,,,,,
"205","23","10","10087","1","35018","1","35017","6","35228","1","35229","20","35072","14","35023","250000",,,,,,
"206","23","50","10087","1","35018","1","35017","5","35228","1","35229","10","35072","13","35023","200000",,,,,,
"207","23","100","10087","1","35018","1","35017","3","35228","1","35072","12","35023","180000",,,,,,,,
"208","23","200","10087","1","35018","1","35017","3","35229","40","35072","11","35023","160000",,,,,,,,
"209","23","400","10087","1","35018","1","35017","2","35229","40","35072","10","35023","140000",,,,,,,,
"210","23","600","10087","1","35018","1","35017","2","35229","30","35072","9","35023","120000",,,,,,,,
"211","23","800","10087","1","35018","1","35017","1","35229","30","35072","8","35023","90000",,,,,,,,
"212","23","1000","10087","1","35018","1","35017","1","35229","20","35072","7","35023","60000",,,,,,,,
"213","23","1500","10087","1","35017","7","35229","20","35072","7","35023","60000",,,,,,,,,,
"214","23","2000","10087","1","35017","6","35229","20","35072","6","35023","50000",,,,,,,,,,
"215","23","3000","10087","1","35017","5","35229","10","35072","5","35023","40000",,,,,,,,,,
"216","23","3500","10087","1","35017","4","35229","10","35072","4","35023","40000",,,,,,,,,,
"217","23","4000","35017","3","35229","10","35072","4","35023","40000",,,,,,,,,,,,
"218","23","5000","35017","2","35229","10","35072","3","35023","30000",,,,,,,,,,,,
"219","23","6000","35017","1","35072","3","35023","30000",,,,,,,,,,,,,,
"220","23","7000","35017","1","35072","3","35023","20000",,,,,,,,,,,,,,
"221","23","8000","35017","1","35072","2","35023","20000",,,,,,,,,,,,,,
"222","23","9000","35017","1","35072","2","35023","10000",,,,,,,,,,,,,,
"223","23","10000","35017","1","35072","1","35023","10000",,,,,,,,,,,,,,
"224","23","100000","35072","1","35023","2000",,,,,,,,,,,,,,,,
"225","25","1","15041","1","35018","2","35228","1","35229","20","35072","15","35023","600000",,,,,,,,
"226","25","2","15041","1","35018","2","35228","1","35229","20","35072","15","35023","450000",,,,,,,,
"227","25","3","15041","1","35018","2","35228","1","35229","20","35072","15","35023","350000",,,,,,,,
"228","25","10","15041","1","35018","1","35017","6","35228","1","35229","20","35072","14","35023","250000",,,,,,
"229","25","50","15041","1","35018","1","35017","5","35228","1","35229","10","35072","13","35023","200000",,,,,,
"230","25","100","15041","1","35018","1","35017","3","35228","1","35072","12","35023","180000",,,,,,,,
"231","25","200","15041","1","35018","1","35017","3","35229","40","35072","11","35023","160000",,,,,,,,
"232","25","400","15041","1","35018","1","35017","2","35229","40","35072","10","35023","140000",,,,,,,,
"233","25","600","15041","1","35018","1","35017","2","35229","30","35072","9","35023","120000",,,,,,,,
"234","25","800","15041","1","35018","1","35017","1","35229","30","35072","8","35023","90000",,,,,,,,
"235","25","1000","15041","1","35018","1","35017","1","35229","20","35072","7","35023","60000",,,,,,,,
"236","25","1500","15041","1","35017","7","35229","20","35072","7","35023","60000",,,,,,,,,,
"237","25","2000","15041","1","35017","6","35229","20","35072","6","35023","50000",,,,,,,,,,
"238","25","3000","15041","1","35017","5","35229","10","35072","5","35023","40000",,,,,,,,,,
"239","25","3500","15041","1","35017","4","35229","10","35072","4","35023","40000",,,,,,,,,,
"240","25","4000","35017","3","35229","10","35072","4","35023","40000",,,,,,,,,,,,
"241","25","5000","35017","2","35229","10","35072","3","35023","30000",,,,,,,,,,,,
"242","25","6000","35017","1","35072","3","35023","30000",,,,,,,,,,,,,,
"243","25","7000","35017","1","35072","3","35023","20000",,,,,,,,,,,,,,
"244","25","8000","35017","1","35072","2","35023","20000",,,,,,,,,,,,,,
"245","25","9000","35017","1","35072","2","35023","10000",,,,,,,,,,,,,,
"246","25","10000","35017","1","35072","1","35023","10000",,,,,,,,,,,,,,
"247","25","100000","35072","1","35023","2000",,,,,,,,,,,,,,,,
"248","27","1","15037","1","35018","2","35228","1","35229","20","35072","15","35023","600000",,,,,,,,
"249","27","2","15037","1","35018","2","35228","1","35229","20","35072","15","35023","450000",,,,,,,,
"250","27","3","15037","1","35018","2","35228","1","35229","20","35072","15","35023","350000",,,,,,,,
"251","27","10","15037","1","35018","1","35017","6","35228","1","35229","20","35072","14","35023","250000",,,,,,
"252","27","50","15037","1","35018","1","35017","5","35228","1","35229","10","35072","13","35023","200000",,,,,,
"253","27","100","15037","1","35018","1","35017","3","35228","1","35072","12","35023","180000",,,,,,,,
"254","27","200","15037","1","35018","1","35017","3","35229","40","35072","11","35023","160000",,,,,,,,
"255","27","400","15037","1","35018","1","35017","2","35229","40","35072","10","35023","140000",,,,,,,,
"256","27","600","15037","1","35018","1","35017","2","35229","30","35072","9","35023","120000",,,,,,,,
"257","27","800","15037","1","35018","1","35017","1","35229","30","35072","8","35023","90000",,,,,,,,
"258","27","1000","15037","1","35018","1","35017","1","35229","20","35072","7","35023","60000",,,,,,,,
"259","27","1500","15037","1","35017","7","35229","20","35072","7","35023","60000",,,,,,,,,,
"260","27","2000","15037","1","35017","6","35229","20","35072","6","35023","50000",,,,,,,,,,
"261","27","3000","15037","1","35017","5","35229","10","35072","5","35023","40000",,,,,,,,,,
"262","27","3500","15037","1","35017","4","35229","10","35072","4","35023","40000",,,,,,,,,,
"263","27","4000","15037","1","35017","3","35229","10","35072","4","35023","40000",,,,,,,,,,
"264","27","5000","35017","3","35229","10","35072","3","35023","30000",,,,,,,,,,,,
"265","27","6000","35017","2","35229","5","35072","3","35023","30000",,,,,,,,,,,,
"266","27","7000","35017","2","35072","3","35023","20000",,,,,,,,,,,,,,
"267","27","8000","35017","1","35072","2","35023","20000",,,,,,,,,,,,,,
"268","27","9000","35017","1","35072","2","35023","10000",,,,,,,,,,,,,,
"269","27","10000","35017","1","35072","1","35023","10000",,,,,,,,,,,,,,
"270","27","15000","35017","1","35072","1","35023","2000",,,,,,,,,,,,,,
"271","27","100000","35072","1","35023","2000",,,,,,,,,,,,,,,,
"272","29","1","15040","1","35018","2","35228","1","35229","20","35072","15","35023","600000",,,,,,,,
"273","29","2","15040","1","35018","2","35228","1","35229","20","35072","15","35023","450000",,,,,,,,
"274","29","3","15040","1","35018","2","35228","1","35229","20","35072","15","35023","350000",,,,,,,,
"275","29","10","15040","1","35018","1","35017","6","35228","1","35229","20","35072","14","35023","250000",,,,,,
"276","29","50","15040","1","35018","1","35017","5","35228","1","35229","10","35072","13","35023","200000",,,,,,
"277","29","100","15040","1","35018","1","35017","3","35228","1","35072","12","35023","180000",,,,,,,,
"278","29","200","15040","1","35018","1","35017","3","35229","40","35072","11","35023","160000",,,,,,,,
"279","29","400","15040","1","35018","1","35017","2","35229","40","35072","10","35023","140000",,,,,,,,
"280","29","600","15040","1","35018","1","35017","2","35229","30","35072","9","35023","120000",,,,,,,,
"281","29","800","15040","1","35018","1","35017","1","35229","30","35072","8","35023","90000",,,,,,,,
"282","29","1000","15040","1","35018","1","35017","1","35229","20","35072","7","35023","60000",,,,,,,,
"283","29","1500","15040","1","35017","7","35229","20","35072","7","35023","60000",,,,,,,,,,
"284","29","2000","15040","1","35017","6","35229","20","35072","6","35023","50000",,,,,,,,,,
"285","29","3000","15040","1","35017","5","35229","10","35072","5","35023","40000",,,,,,,,,,
"286","29","3500","15040","1","35017","4","35229","10","35072","4","35023","40000",,,,,,,,,,
"287","29","4000","15040","1","35017","3","35229","10","35072","4","35023","40000",,,,,,,,,,
"288","29","5000","35017","3","35229","10","35072","3","35023","30000",,,,,,,,,,,,
"289","29","6000","35017","2","35229","5","35072","3","35023","30000",,,,,,,,,,,,
"290","29","7000","35017","2","35072","3","35023","20000",,,,,,,,,,,,,,
"291","29","8000","35017","1","35072","2","35023","20000",,,,,,,,,,,,,,
"292","29","9000","35017","1","35072","2","35023","10000",,,,,,,,,,,,,,
"293","29","10000","35017","1","35072","1","35023","10000",,,,,,,,,,,,,,
"294","29","15000","35017","1","35072","1","35023","2000",,,,,,,,,,,,,,
"295","29","100000","35072","1","35023","2000",,,,,,,,,,,,,,,,
"296","36","1","15215","1","35018","2","35228","1","35229","20","35072","15","35023","600000",,,,,,,,
"297","36","2","15215","1","35018","2","35228","1","35229","20","35072","15","35023","450000",,,,,,,,
"298","36","3","15215","1","35018","2","35228","1","35229","20","35072","15","35023","350000",,,,,,,,
"299","36","10","15215","1","35018","1","35017","6","35228","1","35229","20","35072","14","35023","250000",,,,,,
"300","36","50","15215","1","35018","1","35017","5","35228","1","35229","10","35072","13","35023","200000",,,,,,
"301","36","100","15215","1","35018","1","35017","3","35228","1","35072","12","35023","180000",,,,,,,,
"302","36","200","15215","1","35018","1","35017","3","35229","40","35072","11","35023","160000",,,,,,,,
"303","36","400","15215","1","35018","1","35017","2","35229","40","35072","10","35023","140000",,,,,,,,
"304","36","600","15215","1","35018","1","35017","2","35229","30","35072","9","35023","120000",,,,,,,,
"305","36","800","15215","1","35018","1","35017","1","35229","30","35072","8","35023","90000",,,,,,,,
"306","36","1000","15215","1","35018","1","35017","1","35229","20","35072","7","35023","60000",,,,,,,,
"307","36","1500","15215","1","35017","7","35229","20","35072","7","35023","60000",,,,,,,,,,
"308","36","2000","15215","1","35017","6","35229","20","35072","6","35023","50000",,,,,,,,,,
"309","36","3000","15215","1","35017","5","35229","10","35072","5","35023","40000",,,,,,,,,,
"310","36","4000","15215","1","35017","4","35229","10","35072","4","35023","40000",,,,,,,,,,
"311","36","4500","15215","1","35017","3","35229","10","35072","4","35023","40000",,,,,,,,,,
"312","36","5000","35017","3","35229","10","35072","3","35023","30000",,,,,,,,,,,,
