"0","262147","1",,,,,,,,,,,,,,
"53","262147","1",,,"44",,,,,,,,,,,
"54","262147","1",,,"45",,,,,,,,,,,
"55","262147","1",,,"46",,,,,,,,,,,
"56","262147","1",,,"47",,,,,,,,,,,
"57","262147","1",,,"48",,,,,,,,,,,
"58","262147","1",,,"49",,,,,,,,,,,
"59","262147","1",,,"50",,,,,,,,,,,
"60","262147","1",,,"51",,,,,,,,,,,
"61","262147","1",,,"52",,,,,,,,,,,
"62","262147","1",,,"53",,,,,,,,,,,
"63","262147","1",,,"54",,,,,,,,,,,
"64","262147","1",,,"55",,,,,,,,,,,
"65","262147","1",,,"56",,,,,,,,,,,
"66","262147","1",,,"57",,,,,,,,,,,
"67","262147","1",,,"58",,,,,,,,,,,
"68","262147","1",,,"59",,,,,,,,,,,
"69","262147","1",,,"60",,,,,,,,,,,
"70","262147","1",,,,,,,,,,,,,,
"71","262147","1",,,"62",,,,,,,,,,,
"72","262147","1",,,"63",,,,,,,,,,,
"73","262147","1",,,"64",,,,,,,,,,,
"74","262147","1",,,"65",,,,,,,,,,,
"75","262147","1",,,"66",,,,,,,,,,,
"76","262147","1",,,"67",,,,,,,,,,,
"77","262147","1",,,"68",,,,,,,,,,,
"78","262147","1",,,"69",,,,,,,,,,,
"79","262147","1",,,"70",,,,,,,,,,,
"80","262147","1",,,"71",,,,,,,,,,,
"81","262147","1",,,"72",,,,,,,,,,,
"82","262147","1",,,"73",,,,,,,,,,,
"83","262147","1",,,"74",,,,,,,,,,,
"84","262147","1",,,"75",,,,,,,,,,,
"85","262147","1",,,"76",,,,,,,,,,,
"86","262147","1",,,"77",,,,,,,,,,,
"87","262147","1",,,"78",,,,,,,,,,,
"88","262147","1",,,"79",,,,,,,,,,,
"89","262147","1",,,"80",,,,,,,,,,,
"90","262147","1",,,"81",,,,,,,,,,,
"91","262147","1",,,"82",,,,,,,,,,,
"92","262147","1",,,"83",,,,,,,,,,,
"93","262147","1",,,,,,,,,,,,,,
"94","262147","1",,,"85",,,,,,,,,,,
"95","262147","1",,,"86",,,,,,,,,,,
"96","262147","1",,,"87",,,,,,,,,,,
"97","262147","1",,,"88",,,,,,,,,,,
"98","262147","1",,,"89",,,,,,,,,,,
"99","262147","1",,,"90",,,,,,,,,,,
"100","262147","1",,,"91",,,,,,,,,,,
"101","262147","1",,,"92",,,,,,,,,,,
"102","262147","1",,,"93",,,,,,,,,,,
"103","262147","1",,,"94",,,,,,,,,,,
"104","262147","1",,,"95",,,,,,,,,,,
"105","262147","1",,,"96",,,,,,,,,,,
"106","262147","1",,,"97",,,,,,,,,,,
"107","262147","1",,,"98",,,,,,,,,,,
"108","262147","1",,,"99",,,,,,,,,,,
"109","262147","1",,,"100",,,,,,,,,,,
"110","262147","1",,,"101",,,,,,,,,,,
"111","262147","1",,,"102",,,,,,,,,,,
"112","262147","1",,,"103",,,,,,,,,,,
"113","262147","1",,,"104",,,,,,,,,,,
"114","262147","1",,,"105",,,,,,,,,,,
"115","262147","1",,,"106",,,,,,,,,,,
"116","262147","1",,,,,,,,,,,,,,
"117","262147","1",,,"108",,,,,,,,,,,
"118","262147","1",,,"109",,,,,,,,,,,
"119","262147","1",,,"110",,,,,,,,,,,
"120","262147","1",,,"111",,,,,,,,,,,
"121","262147","1",,,"112",,,,,,,,,,,
"122","262147","1",,,"113",,,,,,,,,,,
"123","262147","1",,,"114",,,,,,,,,,,
"124","262147","1",,,"115",,,,,,,,,,,
"125","262147","1",,,"116",,,,,,,,,,,
"126","262147","1",,,"117",,,,,,,,,,,
"127","262147","1",,,"118",,,,,,,,,,,
"128","262147","1",,,"119",,,,,,,,,,,
"129","262147","1",,,"120",,,,,,,,,,,
"130","262147","1",,,"121",,,,,,,,,,,
"131","262147","1",,,"122",,,,,,,,,,,
"132","262147","1",,,"123",,,,,,,,,,,
"133","262147","1",,,"124",,,,,,,,,,,
"134","262147","1",,,"125",,,,,,,,,,,
"135","262147","1",,,"126",,,,,,,,,,,
"136","262147","1",,,"127",,,,,,,,,,,
"137","262147","1",,,"128",,,,,,,,,,,
"138","262147","1",,,"129",,,,,,,,,,,
"139","262147","1",,,"130",,,,,,,,,,,
"140","262147","1",,,"131",,,,,,,,,,,
"141","262147","1",,,"132",,,,,,,,,,,
"142","262147","1",,,"133",,,,,,,,,,,
"143","262147","1",,,"134",,,,,,,,,,,
"144","262147","1",,,"135",,,,,,,,,,,
"145","262147","1",,,"136",,,,,,,,,,,
"146","262147","1",,,"137",,,,,,,,,,,
"147","262147","1",,,"138",,,,,,,,,,,
"148","262147","1",,,,,,,,,,,,,,
"149","262147","1",,,"140",,,,,,,,,,,
"150","262147","1",,,"141",,,,,,,,,,,
"151","262147","1",,,"142",,,,,,,,,,,
"152","262147","1",,,"143",,,,,,,,,,,
"153","262147","1",,,"144",,,,,,,,,,,
"154","262147","1",,,"145",,,,,,,,,,,
"155","262147","1",,,"146",,,,,,,,,,,
"156","262147","1",,,"147",,,,,,,,,,,
"157","262147","1",,,"148",,,,,,,,,,,
"158","262147","1",,,"149",,,,,,,,,,,
"159","262147","1",,,"150",,,,,,,,,,,
"160","262147","1",,,,,,,,,,,,,,"1"
"161","262147","1",,,"160",,,,,,,,,,,"1"
"162","262147","1",,,"161",,,,,,,,,,,"1"
"163","262147","1",,,"162",,,,,,,,,,,"1"
"164","262147","1",,,"163",,,,,,,,,,,"1"
"165","262147","1",,,,,,,,,,,,,,"2"
"166","262147","1",,,"165",,,,,,,,,,,"2"
"167","262147","1",,,"166",,,,,,,,,,,"2"
"168","262147","1",,,"167",,,,,,,,,,,"2"
"169","262147","1",,,"168",,,,,,,,,,,"2"
"170","262147","1",,,,,,,,,,,,,,"3"
"171","262147","1",,,"170",,,,,,,,,,,"3"
"172","262147","1",,,"171",,,,,,,,,,,"3"
"173","262147","1",,,"172",,,,,,,,,,,"3"
"174","262147","1",,,"173",,,,,,,,,,,"3"
"175","262147","1",,,,,,,,,,,,,,"4"
"176","262147","1",,,"175",,,,,,,,,,,"4"
"177","262147","1",,,"176",,,,,,,,,,,"4"
"178","262147","1",,,"177",,,,,,,,,,,"4"
"179","262147","1",,,"178",,,,,,,,,,,"4"
"180","262147","1",,,,,,,,,,,,,,"5"
"181","262147","1",,,"180",,,,,,,,,,,"5"
"182","262147","1",,,"181",,,,,,,,,,,"5"
"183","262147","1",,,"182",,,,,,,,,,,"5"
"184","262147","1",,,"183",,,,,,,,,,,"5"
"185","262147","1",,,,,,,,,,,,,,"6"
"186","262147","1",,,"185",,,,,,,,,,,"6"
"187","262147","1",,,"186",,,,,,,,,,,"6"
"188","262147","1",,,"187",,,,,,,,,,,"6"
"189","262147","1",,,"188",,,,,,,,,,,"6"
"190","262147","1",,,,,,,,,,,,,,"7"
"191","262147","1",,,"190",,,,,,,,,,,"7"
"192","262147","1",,,"191",,,,,,,,,,,"7"
"193","262147","1",,,"192",,,,,,,,,,,"7"
"194","262147","1",,,"193",,,,,,,,,,,"7"
"195","262147","1",,,,,,,,,,,,,,"8"
"196","262147","1",,,"195",,,,,,,,,,,"8"
"197","262147","1",,,"196",,,,,,,,,,,"8"
"198","262147","1",,,"197",,,,,,,,,,,"8"
"199","262147","1",,,"198",,,,,,,,,,,"8"
"200","262147","1",,,,,,,,,,,,,,"9"
"201","262147","1",,,"200",,,,,,,,,,,"9"
"202","262147","1",,,"201",,,,,,,,,,,"9"
"203","262147","1",,,"202",,,,,,,,,,,"9"
"204","262147","1",,,"203",,,,,,,,,,,"9"
"205","262147","1",,,,,,,,,,,,,,"10"
"206","262147","1",,,"205",,,,,,,,,,,"10"
"207","262147","1",,,"206",,,,,,,,,,,"10"
"208","262147","1",,,"207",,,,,,,,,,,"10"
"209","262147","1",,,"208",,,,,,,,,,,"10"
"210","262147","1",,,,,,,,,,,,,,
"211","262147","1",,,"152",,,,,,,,,,,
"212","262147","1",,,"153",,,,,,,,,,,
"213","262147","1",,,"154",,,,,,,,,,,
"214","262147","1",,,"155",,,,,,,,,,,
"215","262147","1",,,"156",,,,,,,,,,,
"216","262147","1",,,"157",,,,,,,,,,,
"217","262147","1",,,"158",,,,,,,,,,,
"218","262147","1",,,,,,,,,,,,,,
"219","262147","1",,,"210",,,,,,,,,,,
"220","262147","1",,,"211",,,,,,,,,,,
"221","262147","1",,,"212",,,,,,,,,,,
"222","262147","1",,,"213",,,,,,,,,,,
"223","262147","1",,,"214",,,,,,,,,,,
"224","262147","1",,,"215",,,,,,,,,,,
"225","262147","1",,,"216",,,,,,,,,,,
"226","262147","1",,,"217",,,,,,,,,,,
"227","262147","1",,,,,,,,,,,,,,
"228","262147","1",,,"219",,,,,,,,,,,
"229","262147","1",,,"220",,,,,,,,,,,
"230","262147","1",,,"221",,,,,,,,,,,
"231","262147","1",,,"222",,,,,,,,,,,
"232","262147","1",,,"223",,,,,,,,,,,
"233","262147","1",,,"224",,,,,,,,,,,
"234","262147","1",,,"225",,,,,,,,,,,
"235","262147","1",,,,,,,,,,,,,,
"236","262147","1",,,"227",,,,,,,,,,,
"237","262147","1",,,"228",,,,,,,,,,,
"238","262147","1",,,"229",,,,,,,,,,,
"239","262147","1",,,"230",,,,,,,,,,,
"240","262147","1",,,,,,,,,,,,,,
"241","262147","1",,,"314",,,,,,,,,,,
"242","262147","1",,,"315",,,,,,,,,,,
"243","262147","1",,,"316",,,,,,,,,,,
"244","262147","1",,,,,,,,,,,,,,
"245","262147","1",,,"232",,,,,,,,,,,
"246","262147","1",,,"233",,,,,,,,,,,
"247","262147","1",,,"234",,,,,,,,,,,
"248","262147","1",,,"235",,,,,,,,,,,
"249","262147","1",,,,,,,,,,,,,,
"250","262147","1",,,"237",,,,,,,,,,,
"251","262147","1",,,"238",,,,,,,,,,,
"252","262147","1",,,"239",,,,,,,,,,,
"253","262147","1",,,"240",,,,,,,,,,,
"254","262147","1",,,,,,,,,,,,,,
"255","262147","1",,,"252",,,,,,,,,,,
"256","262147","1",,,"253",,,,,,,,,,,
"257","262147","1",,,"254",,,,,,,,,,,
"258","262147","1",,,"255",,,,,,,,,,,
"259","262147","1",,,,,,,,,,,,,,
"260","262147","1",,,"318",,,,,,,,,,,
"261","262147","1",,,"319",,,,,,,,,,,
"262","262147","1",,,"320",,,,,,,,,,,
"263","262147","1",,,"321",,,,,,,,,,,
"264","262147","1",,,"322",,,,,,,,,,,
"265","262147","1",,,"323",,,,,,,,,,,
"266","262147","1",,,"324",,,,,,,,,,,
"267","262147","1",,,,,,,,,,,,,,
"268","262147","1",,,,,,,,,,,,,,
"269","262147","1",,,,,,,,,,,,,,
"270","262147","1",,,,,,,,,,,,,,
"271","262147","1",,,,,,,,,,,,,,
"272","262147","1",,,,,,,,,,,,,,
"273","262147","1",,,,,,,,,,,,,,
"274","262147","1",,,,,,,,,,,,,,
"275","262147","1",,,,,,,,,,,,,,
"276","262147","1",,,,,,,,,,,,,,
"277","262147","0",,,,,,,,,,,,,,
"278","262147","0",,,"257",,,,,,,,,,,
"279","262147","0",,,"258",,,,,,,,,,,
"280","262147","0",,,,,,,,,,,,,,
"281","262147","0",,,"260",,,,,,,,,,,
"282","262147","0",,,,,,,,,,,,,,
"283","262147","0",,,"262",,,,,,,,,,,
"284","262147","0",,,,,,,,,,,,,,
"285","262147","0",,,"264",,,,,,,,,,,
"286","262147","0",,,,,,,,,,,,,,
"287","262147","0",,,"266",,,,,,,,,,,
"288","262147","0",,,,,,,,,,,,,,
"289","262147","0",,,"268",,,,,,,,,,,
"290","262147","0",,,,,,,,,,,,,,
"291","262147","0",,,"270",,,,,,,,,,,
"292","262147","0",,,,,,,,,,,,,,
"293","262147","0",,,"272",,,,,,,,,,,
"294","262147","0",,,,,,,,,,,,,,
"295","262147","0",,,"274",,,,,,,,,,,
"296","262147","0",,,,,,,,,,,,,,
"297","262147","0",,,"276",,,,,,,,,,,
"298","262147","0",,,"277",,,,,,,,,,,
"299","262147","0",,,,,,,,,,,,,,
"300","262147","0",,,"279",,,,,,,,,,,
"301","262147","0",,,"280",,,,,,,,,,,
"302","262147","0",,,,,,,,,,,,,,
"303","262147","0",,,"282",,,,,,,,,,,
"304","262147","0",,,"283",,,,,,,,,,,
"305","262147","0",,,,,,,,,,,,,,
"306","262147","0",,,"285",,,,,,,,,,,
"307","262147","0",,,"286",,,,,,,,,,,
"308","262147","0",,,,,,,,,,,,,,
"309","262147","0",,,"288",,,,,,,,,,,
"310","262147","0",,,"289",,,,,,,,,,,
"311","262147","0",,,,,,,,,,,,,,
"312","262147","0",,,"291",,,,,,,,,,,
"313","262147","0",,,,,,,,,,,,,,
"314","262147","0",,,"293",,,,,,,,,,,
"315","262147","0",,,"294",,,,,,,,,,,
"316","262147","0",,,,,,,,,,,,,,
"317","262147","0",,,,,,,,,,,,,,
"318","262147","0",,,"297",,,,,,,,,,,
"319","262147","0",,,,,,,,,,,,,,
"320","262147","0",,,"299",,,,,,,,,,,
"321","262147","0",,,,,,,,,,,,,,
"322","262147","0",,,"301",,,,,,,,,,,
"323","262147","0",,,"302",,,,,,,,,,,
"324","262147","0",,,,,,,,,,,,,,
"325","262147","0",,,"304",,,,,,,,,,,
"326","262147","0",,,"305",,,,,,,,,,,
"327","262147","1",,,,,,,,,,,,,,"1"
"328","262147","1",,,,,,,,,,,,,,"1"
"329","262147","1",,,,,,,,,,,,,,"1"
"330","262147","1",,,,,,,,,,,,,,"1"
"331","262147","1",,,,,,,,,,,,,,"1"
"332","262147","1",,,,,,,,,,,,,,"2"
"333","262147","1",,,,,,,,,,,,,,"2"
"334","262147","1",,,,,,,,,,,,,,"2"
"335","262147","1",,,,,,,,,,,,,,"2"
"336","262147","1",,,,,,,,,,,,,,"2"
"337","262147","1",,,,,,,,,,,,,,"3"
"338","262147","1",,,,,,,,,,,,,,"3"
"339","262147","1",,,,,,,,,,,,,,"3"
"340","262147","1",,,,,,,,,,,,,,"3"
"341","262147","1",,,,,,,,,,,,,,"3"
"342","262147","1",,,,,,,,,,,,,,"4"
"343","262147","1",,,,,,,,,,,,,,"4"
"344","262147","1",,,,,,,,,,,,,,"4"
"345","262147","1",,,,,,,,,,,,,,"4"
"346","262147","1",,,,,,,,,,,,,,"4"
"347","262147","1",,,,,,,,,,,,,,"5"
"348","262147","1",,,,,,,,,,,,,,"5"
"349","262147","1",,,,,,,,,,,,,,"5"
"350","262147","1",,,,,,,,,,,,,,"5"
"351","262147","1",,,,,,,,,,,,,,"5"
"352","262147","1",,,,,,,,,,,,,,"6"
"353","262147","1",,,,,,,,,,,,,,"6"
"354","262147","1",,,,,,,,,,,,,,"6"
"355","262147","1",,,,,,,,,,,,,,"6"
"356","262147","1",,,,,,,,,,,,,,"6"
"357","262147","1",,,,,,,,,,,,,,"7"
"358","262147","1",,,,,,,,,,,,,,"7"
"359","262147","1",,,,,,,,,,,,,,"7"
"360","262147","1",,,,,,,,,,,,,,"7"
"361","262147","1",,,,,,,,,,,,,,"7"
"362","262147","1",,,,,,,,,,,,,,"8"
"363","262147","1",,,,,,,,,,,,,,"8"
"364","262147","1",,,,,,,,,,,,,,"8"
"365","262147","1",,,,,,,,,,,,,,"8"
"366","262147","1",,,,,,,,,,,,,,"8"
"367","262147","1",,,,,,,,,,,,,,"9"
"368","262147","1",,,,,,,,,,,,,,"9"
"369","262147","1",,,,,,,,,,,,,,"9"
"370","262147","1",,,,,,,,,,,,,,"9"
"371","262147","1",,,,,,,,,,,,,,"9"
"372","262147","1",,,,,,,,,,,,,,"10"
"373","262147","1",,,,,,,,,,,,,,"10"
"374","262147","1",,,,,,,,,,,,,,"10"
"375","262147","1",,,,,,,,,,,,,,"10"
"376","262147","1",,,,,,,,,,,,,,"10"
"377","262147","1",,,,,,,,,,,,,,"11"
"378","262147","1",,,"377",,,,,,,,,,,"11"
"379","262147","1",,,"378",,,,,,,,,,,"11"
"380","262147","1",,,"379",,,,,,,,,,,"11"
"381","262147","1",,,"380",,,,,,,,,,,"11"
"382","262147","1",,,,,,,,,,,,,,"11"
"383","262147","1",,,,,,,,,,,,,,"11"
"384","262147","1",,,,,,,,,,,,,,"11"
"385","262147","1",,,,,,,,,,,,,,"11"
"386","262147","1",,,,,,,,,,,,,,"11"
"387","262951","1",,,,,,,,,,,,,,"1"
"388","262952","1",,,"387",,,,,,,,,,,"1"
"389","262953","1",,,"388",,,,,,,,,,,"1"
"390","262954","1",,,"389",,,,,,,,,,,"1"
"391","262955","1",,,"390",,,,,,,,,,,"1"
"392","262956","1",,,"391",,,,,,,,,,,"1"
"393","262957","1",,,"392",,,,,,,,,,,"1"
"394","262958","1",,,"393",,,,,,,,,,,"1"
"395","262959","1",,,"394",,,,,,,,,,,"1"
"396","262960","1",,,"395",,,,,,,,,,,"1"
"397","262961","1",,,"396",,,,,,,,,,,"1"
"398","262962","1",,,"397",,,,,,,,,,,"1"
"399","262963","1",,,"398",,,,,,,,,,,"1"
"400","262964","1",,,"399",,,,,,,,,,,"1"
"401","262965","1",,,"400",,,,,,,,,,,"1"
"402","262966","1",,,"401",,,,,,,,,,,"1"
"403","262967","1",,,"402",,,,,,,,,,,"1"
"404","262968","1",,,"403",,,,,,,,,,,"1"
"405","262969","1",,,"413",,,,,,,,,,,"1"
"406","262970","1",,,"405",,,,,,,,,,,"1"
"407","262971","1",,,,,,,,,,,,,,
"408","262972","1",,,,,,,,,,,,,,
"409","262973","1",,,,,,,,,,,,,,
"410","262974","1",,,,,,,,,,,,,,
"411","262975","1",,,,,,,,,,,,,,
"412","262976","1",,,"406",,,,,,,,,,,"1"
"413","262977","1",,,"695",,,,,,,,,,,"1"
"414","262978","1",,,,,,,,,,,,,,"1"
"415","262979","1",,,,,,,,,,,,,,"2"
"416","262980","1",,,"415",,,,,,,,,,,"2"
"417","262981","1",,,"416",,,,,,,,,,,"2"
"418","262982","1",,,"417",,,,,,,,,,,"2"
"419","262983","1",,,"418",,,,,,,,,,,"2"
"420","262984","1",,,"419",,,,,,,,,,,"2"
"421","262985","1",,,"420",,,,,,,,,,,"2"
"422","262986","1",,,"421",,,,,,,,,,,"2"
"423","262987","1",,,"422",,,,,,,,,,,"2"
"424","262988","1",,,"423",,,,,,,,,,,"2"
"425","262989","1",,,"424",,,,,,,,,,,"2"
"426","262990","1",,,"425",,,,,,,,,,,"2"
"427","262991","1",,,"426",,,,,,,,,,,"2"
"428","262992","1",,,"427",,,,,,,,,,,"2"
"429","262993","1",,,"428",,,,,,,,,,,"2"
"430","262994","1",,,"429",,,,,,,,,,,"2"
"431","262995","1",,,"430",,,,,,,,,,,"2"
"432","262996","1",,,"431",,,,,,,,,,,"2"
"433","262997","1",,,"441",,,,,,,,,,,"2"
"434","262998","1",,,"433",,,,,,,,,,,"2"
"435","262999","1",,,,,,,,,,,,,,
"436","263000","1",,,,,,,,,,,,,,
"437","263001","1",,,,,,,,,,,,,,
"438","263002","1",,,,,,,,,,,,,,
"439","263003","1",,,,,,,,,,,,,,
"440","263004","1",,,"434",,,,,,,,,,,"2"
"441","263005","1",,,"696",,,,,,,,,,,"2"
"442","263006","1",,,,,,,,,,,,,,"2"
"443","263007","1",,,,,,,,,,,,,,"3"
"444","263008","1",,,"443",,,,,,,,,,,"3"
"445","263009","1",,,"444",,,,,,,,,,,"3"
"446","263010","1",,,"445",,,,,,,,,,,"3"
"447","263011","1",,,"446",,,,,,,,,,,"3"
"448","263012","1",,,"447",,,,,,,,,,,"3"
"449","263013","1",,,"448",,,,,,,,,,,"3"
"450","263014","1",,,"449",,,,,,,,,,,"3"
"451","263015","1",,,"450",,,,,,,,,,,"3"
"452","263016","1",,,"451",,,,,,,,,,,"3"
"453","263017","1",,,"452",,,,,,,,,,,"3"
"454","263018","1",,,"453",,,,,,,,,,,"3"
"455","263019","1",,,"454",,,,,,,,,,,"3"
"456","263020","1",,,"455",,,,,,,,,,,"3"
"457","263021","1",,,"456",,,,,,,,,,,"3"
"458","263022","1",,,"457",,,,,,,,,,,"3"
"459","263023","1",,,"458",,,,,,,,,,,"3"
"460","263024","1",,,"459",,,,,,,,,,,"3"
"461","263025","1",,,"469",,,,,,,,,,,"3"
"462","263026","1",,,"461",,,,,,,,,,,"3"
"463","263027","1",,,,,,,,,,,,,,
"464","263028","1",,,,,,,,,,,,,,
"465","263029","1",,,,,,,,,,,,,,
"466","263030","1",,,,,,,,,,,,,,
"467","263031","1",,,,,,,,,,,,,,
"468","263032","1",,,"462",,,,,,,,,,,"3"
"469","263033","1",,,"697",,,,,,,,,,,"3"
"470","263034","1",,,,,,,,,,,,,,"3"
"471","263035","1",,,,,,,,,,,,,,"4"
"472","263036","1",,,"471",,,,,,,,,,,"4"
"473","263037","1",,,"472",,,,,,,,,,,"4"
"474","263038","1",,,"473",,,,,,,,,,,"4"
"475","263039","1",,,"474",,,,,,,,,,,"4"
"476","263040","1",,,"475",,,,,,,,,,,"4"
"477","263041","1",,,"476",,,,,,,,,,,"4"
"478","263042","1",,,"477",,,,,,,,,,,"4"
"479","263043","1",,,"478",,,,,,,,,,,"4"
"480","263044","1",,,"479",,,,,,,,,,,"4"
"481","263045","1",,,"480",,,,,,,,,,,"4"
"482","263046","1",,,"481",,,,,,,,,,,"4"
"483","263047","1",,,"482",,,,,,,,,,,"4"
"484","263048","1",,,"483",,,,,,,,,,,"4"
"485","263049","1",,,"484",,,,,,,,,,,"4"
"486","263050","1",,,"485",,,,,,,,,,,"4"
"487","263051","1",,,"486",,,,,,,,,,,"4"
"488","263052","1",,,"487",,,,,,,,,,,"4"
"489","263053","1",,,"497",,,,,,,,,,,"4"
"490","263054","1",,,"489",,,,,,,,,,,"4"
"491","263055","1",,,,,,,,,,,,,,
"492","263056","1",,,,,,,,,,,,,,
"493","263057","1",,,,,,,,,,,,,,
"494","263058","1",,,,,,,,,,,,,,
"495","263059","1",,,,,,,,,,,,,,
"496","263060","1",,,"490",,,,,,,,,,,"4"
"497","263061","1",,,"698",,,,,,,,,,,"4"
"498","263062","1",,,,,,,,,,,,,,"4"
"499","263063","1",,,,,,,,,,,,,,"5"
"500","263064","1",,,"499",,,,,,,,,,,"5"
"501","263065","1",,,"500",,,,,,,,,,,"5"
"502","263066","1",,,"501",,,,,,,,,,,"5"
"503","263067","1",,,"502",,,,,,,,,,,"5"
"504","263068","1",,,"503",,,,,,,,,,,"5"
"505","263069","1",,,"504",,,,,,,,,,,"5"
"506","263070","1",,,"505",,,,,,,,,,,"5"
"507","263071","1",,,"506",,,,,,,,,,,"5"
"508","263072","1",,,"507",,,,,,,,,,,"5"
"509","263073","1",,,"508",,,,,,,,,,,"5"
"510","263074","1",,,"509",,,,,,,,,,,"5"
"511","263075","1",,,"510",,,,,,,,,,,"5"
"512","263076","1",,,"511",,,,,,,,,,,"5"
"513","263077","1",,,"512",,,,,,,,,,,"5"
"514","263078","1",,,"513",,,,,,,,,,,"5"
"515","263079","1",,,"514",,,,,,,,,,,"5"
"516","263080","1",,,"515",,,,,,,,,,,"5"
"517","263081","1",,,"525",,,,,,,,,,,"5"
"518","263082","1",,,"517",,,,,,,,,,,"5"
"519","263083","1",,,,,,,,,,,,,,
"520","263084","1",,,,,,,,,,,,,,
"521","263085","1",,,,,,,,,,,,,,
"522","263086","1",,,,,,,,,,,,,,
"523","263087","1",,,,,,,,,,,,,,
"524","263088","1",,,"518",,,,,,,,,,,"5"
"525","263089","1",,,"699",,,,,,,,,,,"5"
"526","263090","1",,,,,,,,,,,,,,"5"
"527","263091","1",,,,,,,,,,,,,,"6"
"528","263092","1",,,"527",,,,,,,,,,,"6"
"529","263093","1",,,"528",,,,,,,,,,,"6"
"530","263094","1",,,"529",,,,,,,,,,,"6"
"531","263095","1",,,"530",,,,,,,,,,,"6"
"532","263096","1",,,"531",,,,,,,,,,,"6"
"533","263097","1",,,"532",,,,,,,,,,,"6"
"534","263098","1",,,"533",,,,,,,,,,,"6"
"535","263099","1",,,"534",,,,,,,,,,,"6"
"536","263100","1",,,"535",,,,,,,,,,,"6"
"537","263101","1",,,"536",,,,,,,,,,,"6"
"538","263102","1",,,"537",,,,,,,,,,,"6"
"539","263103","1",,,"538",,,,,,,,,,,"6"
"540","263104","1",,,"539",,,,,,,,,,,"6"
"541","263105","1",,,"540",,,,,,,,,,,"6"
"542","263106","1",,,"541",,,,,,,,,,,"6"
"543","263107","1",,,"542",,,,,,,,,,,"6"
"544","263108","1",,,"543",,,,,,,,,,,"6"
"545","263109","1",,,"553",,,,,,,,,,,"6"
"546","263110","1",,,"545",,,,,,,,,,,"6"
"547","263111","1",,,,,,,,,,,,,,
"548","263112","1",,,,,,,,,,,,,,
"549","263113","1",,,,,,,,,,,,,,
"550","263114","1",,,,,,,,,,,,,,
"551","263115","1",,,,,,,,,,,,,,
"552","263116","1",,,"546",,,,,,,,,,,"6"
"553","263117","1",,,"700",,,,,,,,,,,"6"
"554","263118","1",,,,,,,,,,,,,,"6"
"555","263119","1",,,,,,,,,,,,,,"7"
"556","263120","1",,,"555",,,,,,,,,,,"7"
"557","263121","1",,,"556",,,,,,,,,,,"7"
"558","263122","1",,,"557",,,,,,,,,,,"7"
"559","263123","1",,,"558",,,,,,,,,,,"7"
"560","263124","1",,,"559",,,,,,,,,,,"7"
"561","263125","1",,,"560",,,,,,,,,,,"7"
"562","263126","1",,,"561",,,,,,,,,,,"7"
