"71","3","41","56","2018-04-05 14:00:00","2018-04-11 23:59:59","396896150",,,
"72","3","42","55","2018-04-12 14:00:00","2018-04-26 03:59:59","177527041",,,
"73","3","43","56","2018-04-12 14:00:00","2018-04-26 03:59:59","232052945",,,
"74","3","43","56","2018-04-12 14:00:00","2018-04-26 03:59:59","232052945",,,
"75","3","44","54","2018-04-19 14:00:00","2018-04-26 03:59:59","215422978",,,
"76","3","44","54","2018-04-19 14:00:00","2018-04-26 03:59:59","215422978",,,
"77","3","45","60","2018-04-26 14:00:00","2018-05-01 23:59:59","78655283",,,
"78","3","45","60","2018-04-26 14:00:00","2018-05-01 23:59:59","78655283",,,
"79","3","46","60","2018-05-02 14:00:00","2018-05-17 03:59:59","45108660",,,
"80","3","47","61","2018-05-02 14:00:00","2018-05-17 03:59:59","70258356",,,
"81","3","47","61","2018-05-02 14:00:00","2018-05-17 03:59:59","70258356",,,
"82","3","48","62","2018-05-02 14:00:00","2018-05-10 03:59:59","5677508",,,
"83","3","48","62","2018-05-02 14:00:00","2018-05-10 03:59:59","5677508",,,
"84","3","49","59","2018-05-10 14:00:00","2018-05-17 03:59:59","83078581",,,
"85","3","49","59","2018-05-10 14:00:00","2018-05-17 03:59:59","83078581",,,
"86","3","50","60","2018-05-17 14:00:00","2018-05-23 23:59:59","78655286",,,
"87","3","50","60","2018-05-17 14:00:00","2018-05-23 23:59:59","78655286",,,
"88","3","51","54","2018-05-24 14:00:00","2018-05-31 12:59:59","215128193",,,
"89","3","51","54","2018-05-24 14:00:00","2018-05-31 12:59:59","215128193",,,
"90","3","52","53","2018-05-25 00:00:00","2018-05-25 23:59:59","99411745",,,
"91","3","53","62","2018-05-24 14:00:00","2018-05-31 12:59:59","5288257",,,
"92","3","53","62","2018-05-24 14:00:00","2018-05-31 12:59:59","5288257",,,
"93","3","54","52","2018-05-31 14:00:00","2018-06-07 03:59:59","215046466",,,
"94","3","54","52","2018-05-31 14:00:00","2018-06-07 03:59:59","215046466",,,
"95","3","55","53","2018-05-31 14:00:00","2018-06-07 03:59:59","215128194",,,
"96","3","55","53","2018-05-31 14:00:00","2018-06-07 03:59:59","215128194",,,
"97","3","56","51","2018-06-06 00:00:00","2018-06-06 23:59:59","122439378",,,
"98","3","57","60","2018-06-07 14:00:00","2018-06-13 23:59:59","223525443",,,
"99","3","57","60","2018-06-07 14:00:00","2018-06-13 23:59:59","223525443",,,
"100","3","58","60","2018-06-14 14:00:00","2018-06-28 03:59:59","229833332",,,
"101","3","58","60","2018-06-14 14:00:00","2018-06-28 03:59:59","229833332",,,
"102","3","59","61","2018-06-14 14:00:00","2018-06-21 12:59:59","30511172",,,
"103","3","59","61","2018-06-14 14:00:00","2018-06-21 12:59:59","30511172",,,
"104","3","60","56","2018-06-21 14:00:00","2018-06-28 03:59:59","215029765",,,
"105","3","60","56","2018-06-21 14:00:00","2018-06-28 03:59:59","215029765",,,
"106","3","61","59","2018-06-21 14:00:00","2018-06-28 03:59:59","79895413",,,
"107","3","61","59","2018-06-21 14:00:00","2018-06-28 03:59:59","79895413",,,
"108","3","62","51","2018-06-28 13:30:00","2018-07-04 23:59:59","202573926",,,
"109","3","62","51","2018-06-28 13:30:00","2018-07-04 23:59:59","202573926",,,
"110","3","63","52","2018-06-28 13:30:00","2018-07-04 23:59:59","193033206",,,
"111","3","64","55","2018-07-07 00:00:00","2018-07-07 23:59:59","105531585",,,
"112","3","65","53","2018-07-05 13:30:00","2018-07-19 03:59:59","134489889",,,
"113","3","66","55","2018-07-05 13:30:00","2018-07-19 03:59:59","209147633",,,
"114","3","66","55","2018-07-05 13:30:00","2018-07-19 03:59:59","209147633",,,
"115","3","67","58","2018-07-05 13:30:00","2018-07-12 12:59:59","3636801",,,
"116","3","67","58","2018-07-05 13:30:00","2018-07-12 12:59:59","3636801",,,
"117","3","68","54","2018-07-12 13:30:00","2018-07-19 03:59:59","227833506",,,
"118","3","68","54","2018-07-12 13:30:00","2018-07-19 03:59:59","227833506",,,
"119","3","69","53","2018-07-19 13:30:00","2018-07-26 03:59:59","9879491",,,
"120","3","69","53","2018-07-19 13:30:00","2018-07-26 03:59:59","9879491",,,
"121","3","70","51","2018-07-19 13:30:00","2018-07-25 23:59:59","78693171",,,
"122","3","71","52","2018-07-19 13:30:00","2018-07-25 23:59:59","160753035",,,
"123","3","71","52","2018-07-19 13:30:00","2018-07-25 23:59:59","160753035",,,
"124","3","72","56","2018-07-26 13:30:00","2018-08-02 03:59:59","7827076",,,
"125","3","72","56","2018-07-26 13:30:00","2018-08-02 03:59:59","7827076",,,
"126","3","73","54","2018-07-26 13:30:00","2018-08-02 03:59:59","78693172",,,
"127","3","74","55","2018-07-26 13:30:00","2018-08-02 03:59:59","258403740",,,
"128","3","74","55","2018-07-26 13:30:00","2018-08-02 03:59:59","258403740",,,
"129","3","75","52","2018-08-02 13:30:00","2018-08-09 03:59:59","16207749",,,
"130","3","75","52","2018-08-02 13:30:00","2018-08-09 03:59:59","16207749",,,
"131","3","76","51","2018-08-02 13:30:00","2018-08-08 23:59:59","192198181",,,
"132","3","76","51","2018-08-02 13:30:00","2018-08-08 23:59:59","192198181",,,
"133","3","77","50","2018-08-05 00:00:00","2018-08-05 23:59:59","186665370",,,
"134","3","78","53","2018-08-09 13:30:00","2018-08-16 12:59:59","227579809",,,
"135","3","78","53","2018-08-09 13:30:00","2018-08-16 12:59:59","227579809",,,
"136","3","79","54","2018-08-09 13:30:00","2018-08-16 03:59:59","9518881",,,
"137","3","79","54","2018-08-09 13:30:00","2018-08-16 03:59:59","9518881",,,
"138","3","80","52","2018-08-19 00:00:00","2018-08-19 23:59:59","220217882",,,
"139","3","81","55","2018-08-16 13:05:00","2018-08-23 03:59:59","219346370",,,
"140","3","81","55","2018-08-16 13:05:00","2018-08-23 03:59:59","219346370",,,
"141","3","82","56","2018-08-16 13:05:00","2018-08-23 03:59:59","15822626",,,
"142","3","82","56","2018-08-16 13:05:00","2018-08-23 03:59:59","15822626",,,
"143","3","83","55","2018-08-23 13:30:00","2018-08-29 23:59:59","215127683",,,
"144","3","83","55","2018-08-23 13:30:00","2018-08-29 23:59:59","215127683",,,
"145","3","84","56","2018-08-23 13:30:00","2018-08-30 03:59:59","74630411",,,
"146","3","84","56","2018-08-23 13:30:00","2018-08-30 03:59:59","74630411",,,
"147","3","85","51","2018-08-30 13:30:00","2018-09-06 12:59:59","223450660",,,
"148","3","85","51","2018-08-30 13:30:00","2018-09-06 12:59:59","223450660",,,
"149","3","86","52","2018-08-30 13:30:00","2018-09-06 03:59:59","81978684",,,
"150","3","86","52","2018-08-30 13:30:00","2018-09-06 03:59:59","81978684",,,
"151","3","87","51","2018-09-06 13:30:00","2018-09-13 03:59:59","233883173",,,
"152","3","87","51","2018-09-06 13:30:00","2018-09-13 03:59:59","233883173",,,
"153","3","88","52","2018-09-06 13:30:00","2018-09-13 03:59:59","5287877",,,
"154","3","88","52","2018-09-06 13:30:00","2018-09-13 03:59:59","5287877",,,
"155","3","89","51","2018-09-13 13:30:00","2018-09-18 23:59:59","219346374",,,
"156","3","89","51","2018-09-13 13:30:00","2018-09-18 23:59:59","219346374",,,
"157","3","90","52","2018-09-13 13:30:00","2018-09-19 03:59:59","9486278",,,
"158","3","90","52","2018-09-13 13:30:00","2018-09-19 03:59:59","9486278",,,
"159","3","91","53","2018-09-19 13:30:00","2018-09-27 03:59:59","45499319",,,
"160","3","91","53","2018-09-19 13:30:00","2018-09-27 03:59:59","45499319",,,
"161","3","92","55","2018-09-19 13:30:00","2018-09-27 03:59:59","200366871",,,
"162","3","92","55","2018-09-19 13:30:00","2018-09-27 03:59:59","200366871",,,
"163","3","93","52","2018-09-20 00:00:00","2018-09-20 23:59:59","221138331",,,
"164","3","94","54","2018-09-22 12:30:00","2018-09-25 03:59:59","5291847",,,
"165","3","94","54","2018-09-22 12:30:00","2018-09-25 03:59:59","5291847",,,
"166","3","95","51","2018-09-27 13:30:00","2018-10-11 03:59:59","103817329",,,
"167","3","96","53","2018-09-27 13:30:00","2018-10-11 03:59:59","234317281",,,
"168","3","96","53","2018-09-27 13:30:00","2018-10-11 03:59:59","234317281",,,
"169","3","97","55","2018-09-27 13:30:00","2018-10-04 03:59:59","16211089",,,
"170","3","97","55","2018-09-27 13:30:00","2018-10-04 03:59:59","16211089",,,
"171","3","98","52","2018-10-04 13:30:00","2018-10-11 03:59:59","221570626",,,
"172","3","98","52","2018-10-04 13:30:00","2018-10-11 03:59:59","221570626",,,
"173","3","99","54","2018-10-04 13:30:00","2018-10-11 03:59:59","83166754",,,
"174","3","99","54","2018-10-04 13:30:00","2018-10-11 03:59:59","83166754",,,
"175","3","100","54","2018-10-11 13:30:00","2018-10-25 03:59:59","185951651",,,
"176","3","100","54","2018-10-11 13:30:00","2018-10-25 03:59:59","185951651",,,
"177","3","101","55","2018-10-11 13:30:00","2018-10-18 03:59:59","3636291",,,
"178","3","101","55","2018-10-11 13:30:00","2018-10-18 03:59:59","3636291",,,
"179","3","102","52","2018-10-15 00:00:00","2018-10-15 23:59:59","212094482",,,
"180","3","103","53","2018-10-18 13:30:00","2018-10-25 03:59:59","227980452",,,
"181","3","103","53","2018-10-18 13:30:00","2018-10-25 03:59:59","227980452",,,
"182","3","104","55","2018-10-18 13:30:00","2018-10-25 03:59:59","16211092",,,
"183","3","104","55","2018-10-18 13:30:00","2018-10-25 03:59:59","16211092",,,
"184","3","105","56","2018-10-18 13:30:00","2018-10-25 03:59:59","16215332",,,
"185","3","105","56","2018-10-18 13:30:00","2018-10-25 03:59:59","16215332",,,
"186","3","106","51","2018-10-25 13:30:00","2018-11-08 03:59:59","103817333",,,
"187","3","107","53","2018-10-25 13:30:00","2018-11-01 12:59:59","244676165",,,
"188","3","107","53","2018-10-25 13:30:00","2018-11-01 12:59:59","244676165",,,
"189","3","108","56","2018-10-25 13:30:00","2018-11-01 03:59:59","81084173",,,
"190","3","108","56","2018-10-25 13:30:00","2018-11-01 03:59:59","81084173",,,
"191","3","109","58","2018-11-05 15:00:00","2018-11-19 23:59:59","250981338",,,
"192","3","109","58","2018-11-05 15:00:00","2018-11-19 23:59:59","250981338",,,
"193","3","110","59","2018-11-05 15:00:00","2018-11-19 23:59:59","265640650",,,
"194","3","110","59","2018-11-05 15:00:00","2018-11-19 23:59:59","265640650",,,
"195","3","111","60","2018-11-05 15:00:00","2018-11-19 23:59:59","236303358",,,
"196","3","111","60","2018-11-05 15:00:00","2018-11-19 23:59:59","236303358",,,
"197","3","112","61","2018-11-05 15:00:00","2018-11-19 23:59:59","257348138",,,
"198","3","112","61","2018-11-05 15:00:00","2018-11-19 23:59:59","257348138",,,
"199","3","113","56","2018-11-01 13:30:00","2018-11-08 03:59:59","204784934",,,
"200","3","113","56","2018-11-01 13:30:00","2018-11-08 03:59:59","204784934",,,
"201","3","114","57","2018-11-01 13:30:00","2018-11-08 03:59:59","71620542",,,
"202","3","114","57","2018-11-01 13:30:00","2018-11-08 03:59:59","71620542",,,
"203","3","115","50","2018-11-08 13:30:00","2018-11-14 23:59:59","229774449",,,
"204","3","115","50","2018-11-08 13:30:00","2018-11-14 23:59:59","229774449",,,
"205","3","116","51","2018-11-08 13:30:00","2018-11-15 03:59:59","75703865",,,
"206","3","116","51","2018-11-08 13:30:00","2018-11-15 03:59:59","75703865",,,
"207","3","117","51","2018-11-15 13:30:00","2018-11-18 11:59:59","5291330",,,
"208","3","117","51","2018-11-15 13:30:00","2018-11-18 11:59:59","5291330",,,
"209","3","118","50","2018-11-16 12:00:00","2018-11-18 11:59:59","15822114",,,
"210","3","118","50","2018-11-16 12:00:00","2018-11-18 11:59:59","15822114",,,
"211","3","119","50","2018-11-18 14:00:00","2018-11-26 03:59:59","1977492034",,,
"212","3","119","50","2018-11-18 14:00:00","2018-11-26 03:59:59","1977492034",,,
"213","3","120","55","2018-11-18 14:00:00","2018-11-26 03:59:59","93981398",,,
"214","3","120","55","2018-11-18 14:00:00","2018-11-26 03:59:59","93981398",,,
"215","3","121","52","2018-11-19 00:00:00","2018-11-25 23:59:59","1981316698",,,
"216","3","122","51","2018-11-22 13:30:00","2018-11-29 03:59:59","1977295811",,,
"217","3","122","51","2018-11-22 13:30:00","2018-11-29 03:59:59","1977295811",,,
"218","3","123","54","2018-11-22 13:30:00","2018-11-29 03:59:59","109301487",,,
"219","3","123","54","2018-11-22 13:30:00","2018-11-29 03:59:59","109301487",,,
"220","3","124","52","2018-12-01 00:00:00","2018-12-07 23:59:59","237849744",,,
"221","3","125","56","2018-11-29 13:30:00","2018-12-05 23:59:59","198407588",,,
"222","3","125","56","2018-11-29 13:30:00","2018-12-05 23:59:59","198407588",,,
"223","3","126","57","2018-11-29 13:30:00","2018-12-06 03:59:59","5287364",,,
"224","3","126","57","2018-11-29 13:30:00","2018-12-06 03:59:59","5287364",,,
"225","3","125","56","2018-12-06 13:30:00","2018-12-13 03:59:59","219411879",,,
"226","3","125","56","2018-12-06 13:30:00","2018-12-13 03:59:59","219411879",,,
"227","3","126","57","2018-12-06 13:30:00","2018-12-13 03:59:59","85192431",,,
"228","3","126","57","2018-12-06 13:30:00","2018-12-13 03:59:59","85192431",,,
"229","3","127","57","2018-12-13 13:30:00","2018-12-27 03:59:59","114780617",,,
"230","3","127","57","2018-12-13 13:30:00","2018-12-27 03:59:59","114780617",,,
"231","3","128","58","2018-12-13 13:30:00","2018-12-27 03:59:59","78386249",,,
"232","3","128","58","2018-12-13 13:30:00","2018-12-27 03:59:59","78386249",,,
"233","3","129","52","2018-12-13 13:30:00","2018-12-27 03:59:59","36782801","234","6",
"234","3","129","52","2018-12-13 13:30:00","2018-12-27 03:59:59","36782801",,,
"235","3","130","895","2018-12-13 13:30:00","","253637033",,,
"236","3","131","50","2018-12-18 09:00:00","2018-12-27 03:59:59","141998246",,,
"237","3","132","54","2018-12-27 13:30:00","2018-12-31 23:59:59","196383475",,,
"238","3","132","54","2018-12-27 13:30:00","2018-12-31 23:59:59","196383475",,,
"239","3","133","58","2018-12-27 13:30:00","2018-12-31 23:59:59","5684035",,,
"240","3","133","58","2018-12-27 13:30:00","2018-12-31 23:59:59","5684035",,,
"241","3","134","58","2018-12-27 13:30:00","2018-12-31 23:59:59","77922555",,,
"242","3","134","58","2018-12-27 13:30:00","2018-12-31 23:59:59","77922555",,,
"243","3","135","51","2019-01-01 00:00:00","2019-01-11 03:59:59","188203364",,,
"244","3","136","54","2019-01-01 00:00:00","2019-01-11 03:59:59","137751020",,,
"245","3","136","54","2019-01-01 00:00:00","2019-01-11 03:59:59","137751020",,,
"246","3","137","58","2019-01-01 00:00:00","2019-01-11 03:59:59","113057008",,,
"247","3","137","58","2019-01-01 00:00:00","2019-01-11 03:59:59","113057008",,,
"248","3","138","53","2019-01-04 09:00:00","2019-01-11 03:59:59","157723581",,,
"249","3","138","53","2019-01-04 09:00:00","2019-01-11 03:59:59","157723581",,,
"250","3","139","52","2019-01-11 13:30:00","2019-01-17 23:59:59","223842854",,,
"251","3","139","52","2019-01-11 13:30:00","2019-01-17 23:59:59","223842854",,,
"252","3","140","56","2019-01-11 13:30:00","2019-01-18 03:59:59","69597486",,,
"253","3","140","56","2019-01-11 13:30:00","2019-01-18 03:59:59","69597486",,,
"254","3","141","54","2019-01-18 13:30:00","2019-01-31 03:59:59","255124007",,,
"255","3","141","54","2019-01-18 13:30:00","2019-01-31 03:59:59","255124007",,,
"256","3","142","55","2019-01-18 13:30:00","2019-01-31 03:59:59","124043423",,,
"257","3","142","55","2019-01-18 13:30:00","2019-01-31 03:59:59","124043423",,,
"258","3","143","51","2019-01-24 13:30:00","2019-01-31 03:59:59","70322104",,,
"259","3","144","994","2019-01-24 13:30:00",,"1144704896",,,
"260","3","145","50","2019-01-30 00:00:00","2019-02-05 23:59:59","229329939",,,
"261","3","146","53","2019-01-24 13:30:00","2019-01-31 03:59:59","234312696",,,
"262","3","146","53","2019-01-24 13:30:00","2019-01-31 03:59:59","234312696",,,
"263","3","147","52","2019-01-25 22:00:00","2019-01-29 03:59:59","58153928",,,
"264","3","147","52","2019-01-25 22:00:00","2019-01-29 03:59:59","58153928",,,
"265","3","148","53","2019-01-31 13:30:00","2019-02-06 23:59:59","225628705",,,
"266","3","148","53","2019-01-31 13:30:00","2019-02-06 23:59:59","225628705",,,
"267","3","149","55","2019-01-31 13:30:00","2019-02-07 03:59:59","9485249",,,
"268","3","149","55","2019-01-31 13:30:00","2019-02-07 03:59:59","9485249",,,
"269","3","150","50","2019-02-11 00:00:00","2019-02-17 23:59:59","212814096",,,
"270","3","151","52","2019-02-07 13:30:00","2019-02-14 12:59:59","145046986",,,
"271","3","151","52","2019-02-07 13:30:00","2019-02-14 12:59:59","145046986",,,
"272","3","152","52","2019-02-14 13:30:00","2019-02-21 03:59:59","195993390",,,
"273","3","152","52","2019-02-14 13:30:00","2019-02-21 03:59:59","195993390",,,
"274","3","153","56","2019-02-07 13:30:00","2019-02-14 03:59:59","49293890",,,
"275","3","153","56","2019-02-07 13:30:00","2019-02-14 03:59:59","49293890",,,
"276","3","154","51","2019-02-14 13:30:00","2019-02-21 12:59:59","255209151",,,
"277","3","154","51","2019-02-14 13:30:00","2019-02-21 12:59:59","255209151",,,
"278","3","155","56","2019-02-14 13:30:00","2019-02-28 03:59:59","86703243",,,
"279","3","155","56","2019-02-14 13:30:00","2019-02-28 03:59:59","86703243",,,
"280","3","156","52","2019-02-21 13:30:00","2019-02-27 23:59:59","246677450",,,
"281","3","156","52","2019-02-21 13:30:00","2019-02-27 23:59:59","246677450",,,
"282","3","157","50","2019-02-23 00:00:00","2019-03-01 23:59:59","36326544",,,
"283","3","158","51","2019-02-21 13:30:00","2019-02-27 23:59:59","204555076",,,
"284","3","158","51","2019-02-21 13:30:00","2019-02-27 23:59:59","204555076",,,
"285","3","159","53","2019-02-21 13:30:00","2019-02-28 03:59:59","49285716",,,
"286","3","159","53","2019-02-21 13:30:00","2019-02-28 03:59:59","49285716",,,
"287","3","160","52","2019-02-28 13:30:00","2019-03-07 12:59:59","244543557",,,
"288","3","160","52","2019-02-28 13:30:00","2019-03-07 12:59:59","244543557",,,
"289","3","161","55","2019-02-28 13:30:00","2019-03-07 03:59:59","68342117",,,
"290","3","161","55","2019-02-28 13:30:00","2019-03-07 03:59:59","68342117",,,
"291","3","162","56","2019-02-28 13:30:00","2019-03-07 03:59:59","116057449",,,
"292","3","162","56","2019-02-28 13:30:00","2019-03-07 03:59:59","116057449",,,
"293","3","163","57","2019-02-28 13:30:00","2019-03-07 03:59:59","102434033",,,
"294","3","163","57","2019-02-28 13:30:00","2019-03-07 03:59:59","102434033",,,
"295","3","164","52","2019-03-07 13:30:00","2019-03-13 23:59:59","192066086",,,
"296","3","164","52","2019-03-07 13:30:00","2019-03-13 23:59:59","192066086",,,
"297","3","165","56","2019-03-07 13:30:00","2019-03-14 03:59:59","9517862",,,
"298","3","165","56","2019-03-07 13:30:00","2019-03-14 03:59:59","9517862",,,
"299","3","166","57","2019-03-07 13:30:00","2019-03-14 03:59:59","15821606",,,
"300","3","166","57","2019-03-07 13:30:00","2019-03-14 03:59:59","15821606",,,
"301","3","167","993","2019-03-14 03:59:59",,"1144835854",,,
"302","3","168","52","2019-03-14 13:30:00","2019-03-27 03:59:59","125607975","303","6",
"303","3","168","52","2019-03-14 13:30:00","2019-03-27 03:59:59","125607975",,,
"304","3","169","890","2019-03-14 13:30:00",,"94685297",,,
"305","3","170","57","2019-03-14 13:30:00","2019-03-20 03:59:59","80925159",,,
"306","3","170","57","2019-03-14 13:30:00","2019-03-20 03:59:59","80925159",,,
"307","3","171","51","2019-03-20 13:30:00","2019-03-27 03:59:59","152244624",,,
"308","3","171","51","2019-03-20 13:30:00","2019-03-27 03:59:59","152244624",,,
"309","3","172","56","2019-03-20 13:30:00","2019-03-27 03:59:59","117102012",,,
"310","3","172","56","2019-03-20 13:30:00","2019-03-27 03:59:59","117102012",,,
"311","3","173","50","2019-03-24 00:00:00","2019-03-30 23:59:59","212487441",,,
"312","3","174","52","2019-03-27 09:30:00","2019-04-04 03:59:59","103818353",,,
"313","3","174","52","2019-03-27 09:30:00","2019-04-04 03:59:59","103818353",,,
"314","3","175","50","2019-04-01 00:00:00","2019-04-01 23:59:59","212813846",,,
"315","3","175","50","2019-04-01 00:00:00","2019-04-01 23:59:59","212813846",,,
"316","3","176","55","2019-03-27 09:30:00","2019-04-04 03:59:59","85250889",,,
"317","3","176","55","2019-03-27 09:30:00","2019-04-04 03:59:59","85250889",,,
"318","3","177","57","2019-03-27 09:30:00","2019-04-04 03:59:59","76878601",,,
"319","3","177","57","2019-03-27 09:30:00","2019-04-04 03:59:59","76878601",,,
"320","3","178","51","2019-04-04 13:30:00","2019-04-10 23:59:59","240444066",,,
"321","3","178","51","2019-04-04 13:30:00","2019-04-10 23:59:59","240444066",,,
"322","3","179","55","2019-04-04 13:30:00","2019-04-11 03:59:59","112274514",,,
"323","3","179","55","2019-04-04 13:30:00","2019-04-11 03:59:59","112274514",,,
"324","3","180","790","2019-04-04 13:30:00","2019-04-11 03:59:59","56241534",,,
"325","3","181","992","2019-04-11 13:30:00",,"462072245",,,
"326","3","182","52","2019-04-11 13:30:00","2019-04-18 12:59:59","227856963",,,
"327","3","182","52","2019-04-11 13:30:00","2019-04-18 12:59:59","227856963",,,
"328","3","183","51","2019-04-11 13:30:00","2019-04-25 03:59:59","212869539",,,
"329","3","184","55","2019-04-11 13:30:00","2019-04-18 03:59:59","81054699",,,
"330","3","184","55","2019-04-11 13:30:00","2019-04-18 03:59:59","81054699",,,
"331","3","185","56","2019-04-11 13:30:00","2019-04-18 03:59:59","91558475",,,
"332","3","185","56","2019-04-11 13:30:00","2019-04-18 03:59:59","91558475",,,
"333","3","186","50","2019-04-23 00:00:00","2019-04-29 23:59:59","254299926",,,
"334","3","187","52","2019-04-18 13:30:00","2019-04-25 03:59:59","227815716",,,
"335","3","187","52","2019-04-18 13:30:00","2019-04-25 03:59:59","227815716",,,
"336","3","188","55","2019-04-18 13:30:00","2019-04-25 03:59:59","75805452",,,
"337","3","188","55","2019-04-18 13:30:00","2019-04-25 03:59:59","75805452",,,
"338","3","189","56","2019-04-18 13:30:00","2019-04-25 03:59:59","5679556",,,
