"10013004","13","4","393284","2","0","5","6","24","100","26","0","52","1","1","21","10039","20039","39"
"10014001","14","1","393285","2","0","5","5","19","20","24","0","1","1","1","22","10040","20040","40"
"10014002","14","2","393286","2","0","5","5","20","30","24","0","53","1","1","23","10041","20041","41"
"10014003","14","3","393287","2","0","5","5","22","50","24","0","54","1","1","24","10042","20042","42"
"10014004","14","4","393288","2","0","5","6","24","100","26","0","55","1","1","25","10043","20043","43"
"10015001","15","1","393289","3","0","5","13","24","0","54","1000156","21","1","1","27","10044","20044","44"
"10016001","16","1","393290","3","0","6","6","28","50","28","0","1","1","1","29","10045","20045","45"
"10016002","16","2","393291","3","0","6","6","31","100","28","0","56","1","1","30","10046","20046","46"
"10016003","16","3","393292","3","0","6","6","32","150","28","0","57","1","1","31","10047","20047","47"
"10016004","16","4","393293","3","0","6","6","33","300","28","0","58","1","1","32","10048","20048","48"
"10017001","17","1","393294","3","0","6","6","28","50","28","0","1","1","1","29","10049","20049","49"
"10017002","17","2","393295","3","0","6","6","31","100","28","0","59","1","1","30","10050","20050","50"
"10017003","17","3","393296","3","0","6","6","32","150","28","0","60","1","1","31","10051","20051","51"
"10017004","17","4","393297","3","0","6","6","33","300","28","0","61","1","1","32","10052","20052","52"
"10018001","18","1","393298","3","0","6","6","28","50","28","0","1","1","1","33","10053","20053","53"
"10018002","18","2","393299","3","0","6","6","31","100","28","0","62","1","1","34","10054","20054","54"
"10018003","18","3","393300","3","0","6","6","32","150","28","0","63","1","1","35","10055","20055","55"
"10018004","18","4","393301","3","0","6","6","33","300","28","0","64","1","1","36","10056","20056","56"
"10019001","19","1","393302","3","0","6","6","28","50","28","0","1","1","1","29","10057","20057","57"
"10019002","19","2","393303","3","0","6","6","31","100","28","0","65","1","1","30","10058","20058","58"
"10019003","19","3","393304","3","0","6","6","32","150","28","0","66","1","1","31","10059","20059","59"
"10019004","19","4","393305","3","0","6","6","33","300","28","0","67","1","1","32","10060","20060","60"
"10020001","20","1","393306","3","0","6","15","30","0","64","1000157","22","1","1","37","10061","20061","61"
"10021001","21","1","393307","3","0","7","7","36","150","30","0","1","1","1","38","10062","20062","62"
"10021002","21","2","393308","3","0","7","7","37","200","30","0","68","1","1","39","10063","20063","63"
"10021003","21","3","393309","3","0","7","7","40","200","32","0","69","1","1","40","10064","20064","64"
"10021004","21","4","393310","3","0","7","7","41","250","32","0","70","1","1","41","10065","20065","65"
"10021005","21","5","393311","3","0","7","7","42","500","32","0","71","1","1","43","10066","20066","66"
"10022001","22","1","393312","3","0","7","7","36","150","30","0","1","1","1","38","10067","20067","67"
"10022002","22","2","393313","3","0","7","7","37","200","30","0","72","1","1","39","10068","20068","68"
"10022003","22","3","393314","3","0","7","7","40","200","32","0","73","1","1","40","10069","20069","69"
"10022004","22","4","393315","3","0","7","7","41","250","32","0","74","1","1","41","10070","20070","70"
"10022005","22","5","393316","3","0","7","7","42","500","32","0","75","1","1","43","10071","20071","71"
"10023001","23","1","393317","3","0","7","7","36","150","30","0","1","1","1","42","10072","20072","72"
"10023002","23","2","393318","3","0","7","7","37","200","30","0","76","1","1","43","10073","20073","73"
"10023003","23","3","393319","3","0","7","7","40","200","32","0","77","1","1","44","10074","20074","74"
"10023004","23","4","393320","3","0","7","7","41","250","32","0","78","1","1","45","10075","20075","75"
"10023005","23","5","393321","3","0","7","7","42","500","32","0","79","1","1","48","10076","20076","76"
"10024001","24","1","393322","3","0","7","7","36","150","30","0","1","1","1","38","10077","20077","77"
"10024002","24","2","393323","3","0","7","7","37","200","30","0","80","1","1","39","10078","20078","78"
"10024003","24","3","393324","3","0","7","7","40","200","32","0","81","1","1","40","10079","20079","79"
"10024004","24","4","393325","3","0","7","7","41","250","32","0","82","1","1","41","10080","20080","80"
"10024005","24","5","393326","3","0","7","7","42","500","32","0","83","1","1","43","10081","20081","81"
"10025001","25","1","393327","3","0","7","18","35","0","76","1000158","23","24","1","46","10082","20082","82"
"10026001","26","1","393328","3","0","8","15","46","150","34","0","1","1","1","48","10083","20083","83"
"10026002","26","2","393329","3","0","8","16","50","200","38","0","84","1","1","50","10084","20084","84"
"10026003","26","3","393330","3","0","8","17","54","200","40","0","85","1","1","52","10085","20085","85"
"10026004","26","4","393331","3","0","8","18","58","250","42","0","86","1","1","56","10086","20086","86"
"10026005","26","5","393332","3","0","8","20","65","500","46","0","87","1","1","60","10087","20087","87"
"10027001","27","1","393333","3","0","8","15","46","150","34","0","1","1","1","48","10088","20088","88"
"10027002","27","2","393334","3","0","8","16","50","200","38","0","88","1","1","50","10089","20089","89"
"10027003","27","3","393335","3","0","8","17","54","200","40","0","89","1","1","52","10090","20090","90"
"10027004","27","4","393336","3","0","8","18","58","250","42","0","90","1","1","56","10091","20091","91"
"10027005","27","5","393337","3","0","8","20","65","500","46","0","91","1","1","60","10092","20092","92"
"10028001","28","1","393338","3","0","8","15","46","150","34","0","1","1","1","53","10093","20093","93"
"10028002","28","2","393339","3","0","8","16","50","200","38","0","92","1","1","55","10094","20094","94"
"10028003","28","3","393340","3","0","8","17","54","200","40","0","93","1","1","58","10095","20095","95"
"10028004","28","4","393341","3","0","8","18","58","250","42","0","94","1","1","62","10096","20096","96"
"10028005","28","5","393342","3","0","8","20","65","500","46","0","95","1","1","67","10097","20097","97"
"10029001","29","1","393343","3","0","8","30","100","0","66","1000159","1","1","1","68","10098","20098","98"
"20001001","30","1","393356","2","0","1","1","0","0","0","0","109","109","1","1","10001","20001","1"
"20001002","30","2","393357","2","0","1","1","0","0","0","0","109","109","1","1","10001","20001","1"
"20009001","31","1","393378","3","0","4","10","13","0","0","0","1","97","1","9","10099","20099","99"
"20009002","31","2","393385","3","0","5","12","19","0","0","0","1","97","1","18","10100","20100","100"
"20009003","31","3","393392","3","0","6","13","28","0","0","0","1","97","1","32","10101","20101","101"
"20009004","31","4","393399","3","0","7","15","36","0","0","0","1","97","1","43","10102","20102","102"
"20009005","31","5","393406","3","0","8","20","46","0","0","0","1","97","1","60","10103","20103","103"
"20003001","37","1","393372","3","0","4","10","13","0","0","0","1","98","1","9","10104","20104","104"
"20003002","37","2","393379","3","0","5","12","19","0","0","0","1","98","1","18","10105","20105","105"
"20003003","37","3","393386","3","0","6","13","28","0","0","0","1","98","1","32","10106","20106","106"
"20003004","37","4","393393","3","0","7","15","36","0","0","0","1","98","1","43","10107","20107","107"
"20003005","37","5","393400","3","0","8","20","46","0","0","0","1","98","1","60","10108","20108","108"
"20005001","35","1","393374","3","0","4","10","13","0","0","0","1","100","1","9","10109","20109","109"
"20005002","35","2","393381","3","0","5","12","19","0","0","0","1","100","1","18","10110","20110","110"
"20005003","35","3","393388","3","0","6","13","28","0","0","0","1","100","1","32","10111","20111","111"
"20005004","35","4","393395","3","0","7","15","36","0","0","0","1","100","1","43","10112","20112","112"
"20005005","35","5","393402","3","0","8","20","46","0","0","0","1","100","1","60","10113","20113","113"
"20007001","33","1","393376","3","0","4","10","13","0","0","0","1","102","1","9","10114","20114","114"
"20007002","33","2","393383","3","0","5","12","19","0","0","0","1","102","1","18","10115","20115","115"
"20007003","33","3","393390","3","0","6","13","28","0","0","0","1","102","1","32","10116","20116","116"
"20007004","33","4","393397","3","0","7","15","36","0","0","0","1","102","1","43","10117","20117","117"
"20007005","33","5","393404","3","0","8","20","46","0","0","0","1","102","1","60","10118","20118","118"
"30001001","38","1","393413","1","0","3","6","7","0","3","0","110","110","1","7","10129","20129","129"
"30001002","38","2","393414","1","0","3","6","7","0","3","0","111","111","1","7","10129","20129","129"
"30001003","38","3","393415","1","0","3","6","7","0","3","0","112","112","1","7","10129","20129","129"
"30001004","38","4","393416","1","0","3","6","7","0","3","0","113","113","1","7","10129","20129","129"
"30001005","38","5","393417","1","0","3","6","7","0","3","0","114","114","1","8","10129","20129","129"
"30001006","38","6","393418","1","0","3","6","7","0","3","0","115","115","1","8","10129","20129","129"
"30001007","38","7","393419","1","0","3","6","7","0","3","0","116","116","1","8","10129","20129","129"
"30001008","38","8","393420","1","0","3","6","7","0","3","1000427","117","117","1","8","10129","20129","129"
"30002001","39","1","393413","2","0","4","7","13","0","4","0","118","118","1","9","10130","20130","130"
"30002002","39","2","393414","2","0","4","7","13","0","4","0","119","119","1","10","10130","20130","130"
"30002003","39","3","393415","2","0","4","7","13","0","4","0","120","120","1","11","10130","20130","130"
"30002004","39","4","393416","2","0","4","7","13","0","4","0","121","121","1","13","10130","20130","130"
"30002005","39","5","393417","2","0","4","7","13","0","4","0","122","122","1","14","10130","20130","130"
"30002006","39","6","393418","2","0","4","7","13","0","4","0","123","123","1","15","10130","20130","130"
"30002007","39","7","393419","2","0","4","7","13","0","4","0","124","124","1","16","10130","20130","130"
"30002008","39","8","393420","2","0","4","7","13","0","4","1000428","125","125","1","18","10130","20130","130"
"30003001","40","1","393413","2","0","5","8","19","0","4","0","126","126","1","18","10131","20131","131"
"30003002","40","2","393414","2","0","5","8","19","0","4","0","127","127","1","18","10131","20131","131"
"30003003","40","3","393415","2","0","5","8","19","0","4","0","128","128","1","19","10131","20131","131"
"30003004","40","4","393416","2","0","5","8","19","0","4","0","129","129","1","19","10131","20131","131"
"30003005","40","5","393417","2","0","5","8","19","0","4","0","130","130","1","20","10131","20131","131"
"30003006","40","6","393418","2","0","5","8","19","0","4","0","131","131","1","20","10131","20131","131"
"30003007","40","7","393419","2","0","5","8","19","0","4","0","132","132","1","21","10131","20131","131"
"30003008","40","8","393420","2","0","5","8","19","0","4","1000429","133","133","1","27","10131","20131","131"
"30004001","41","1","393413","3","0","6","8","28","0","4","0","134","134","1","29","10132","20132","132"
"30004002","41","2","393414","3","0","6","8","28","0","4","0","135","135","1","30","10132","20132","132"
"30004003","41","3","393415","3","0","6","8","28","0","4","0","136","136","1","30","10132","20132","132"
"30004004","41","4","393416","3","0","6","8","28","0","4","0","137","137","1","31","10132","20132","132"
"30004005","41","5","393417","3","0","6","8","28","0","4","0","138","138","1","31","10132","20132","132"
"30004006","41","6","393418","3","0","6","8","28","0","4","0","139","139","1","32","10132","20132","132"
"30004007","41","7","393419","3","0","6","8","28","0","4","0","140","140","1","32","10132","20132","132"
"30004008","41","8","393420","3","0","6","8","28","0","4","1000430","141","141","1","37","10132","20132","132"
"30005001","42","1","393413","3","0","7","9","36","0","5","0","142","142","1","39","10133","20133","133"
"30005002","42","2","393414","3","0","7","9","36","0","5","0","143","143","1","40","10133","20133","133"
"30005003","42","3","393415","3","0","7","9","36","0","5","0","144","144","1","41","10133","20133","133"
"30005004","42","4","393416","3","0","7","9","36","0","5","0","145","145","1","42","10133","20133","133"
"30005005","42","5","393417","3","0","7","9","36","0","5","0","146","146","1","43","10133","20133","133"
"30005006","42","6","393418","3","0","7","9","36","0","5","0","147","147","1","44","10133","20133","133"
"30005007","42","7","393419","3","0","7","9","36","0","5","0","148","148","1","45","10133","20133","133"
"30005008","42","8","393420","3","0","7","9","36","0","5","1000431","149","149","1","46","10133","20133","133"
"30006001","43","1","393413","4","0","8","17","46","0","9","0","150","150","1","48","10134","20134","134"
"30006002","43","2","393414","4","0","8","17","46","0","9","0","151","151","1","52","10134","20134","134"
"30006003","43","3","393415","4","0","8","18","50","0","9","0","152","152","1","56","10135","20135","135"
"30006004","43","4","393416","5","0","8","18","50","0","9","0","153","153","1","58","10135","20135","135"
"30006005","43","5","393417","5","0","8","19","54","0","10","0","154","154","1","60","10136","20136","136"
"30006006","43","6","393418","5","0","8","19","54","0","10","0","155","155","1","61","10136","20136","136"
"30006007","43","7","393419","5","0","8","20","58","0","10","0","156","156","1","63","10137","20137","137"
"30006008","43","8","393420","5","0","8","22","65","0","11","0","157","157","1","69","10138","20138","138"
"30007001","44","1","393424","2","0","3","8","12","0","4","0","158","158","1","55","10139","20139","139"
"30008001","45","1","393452","1","0","3","7","7","0","4","0","159","159","1","7","10140","20140","140"
"30008002","45","2","393453","1","0","3","7","7","0","4","0","160","160","1","7","10140","20140","140"
"30008003","45","3","393454","1","0","3","7","7","0","4","0","161","161","1","7","10140","20140","140"
"30008004","45","4","393455","1","0","3","7","7","0","4","0","162","162","1","7","10140","20140","140"
"30008005","45","5","393456","1","0","3","7","7","0","4","0","163","163","1","8","10140","20140","140"
"30008006","45","6","393457","1","0","3","7","7","0","4","0","164","164","1","8","10140","20140","140"
"30008007","45","7","393458","1","0","3","7","7","0","4","0","165","165","1","8","10140","20140","140"
"30008008","45","8","393459","1","0","3","7","7","0","4","0","166","166","1","8","10140","20140","140"
"30009001","46","1","393452","2","0","4","8","13","0","4","0","167","167","1","9","10141","20141","141"
"30009002","46","2","393453","2","0","4","8","13","0","4","0","168","168","1","10","10141","20141","141"
"30009003","46","3","393454","2","0","4","8","13","0","4","0","169","169","1","11","10141","20141","141"
"30009004","46","4","393455","2","0","4","8","13","0","4","0","170","170","1","13","10141","20141","141"
"30009005","46","5","393456","2","0","4","8","13","0","4","0","171","171","1","14","10141","20141","141"
"30009006","46","6","393457","2","0","4","8","13","0","4","0","172","172","1","15","10141","20141","141"
"30009007","46","7","393458","2","0","4","8","13","0","4","0","173","173","1","16","10141","20141","141"
"30009008","46","8","393459","2","0","4","8","13","0","4","0","174","174","1","18","10141","20141","141"
"30010001","47","1","393452","2","0","5","9","19","0","5","0","175","175","1","18","10142","20142","142"
"30010002","47","2","393453","2","0","5","9","19","0","5","0","176","176","1","18","10142","20142","142"
"30010003","47","3","393454","2","0","5","9","19","0","5","0","177","177","1","19","10142","20142","142"
"30010004","47","4","393455","2","0","5","9","19","0","5","0","178","178","1","19","10142","20142","142"
"30010005","47","5","393456","2","0","5","9","19","0","5","0","179","179","1","20","10142","20142","142"
"30010006","47","6","393457","2","0","5","9","19","0","5","0","180","180","1","20","10142","20142","142"
"30010007","47","7","393458","2","0","5","9","19","0","5","0","181","181","1","21","10142","20142","142"
"30010008","47","8","393459","2","0","5","9","19","0","5","0","182","182","1","27","10142","20142","142"
"30011001","48","1","393452","3","0","6","9","28","0","5","0","183","183","1","29","10143","20143","143"
"30011002","48","2","393453","3","0","6","9","28","0","5","0","184","184","1","30","10143","20143","143"
"30011003","48","3","393454","3","0","6","9","28","0","5","0","185","185","1","30","10143","20143","143"
"30011004","48","4","393455","3","0","6","9","28","0","5","0","186","186","1","31","10143","20143","143"
"30011005","48","5","393456","3","0","6","9","28","0","5","0","187","187","1","31","10143","20143","143"
"30011006","48","6","393457","3","0","6","9","28","0","5","0","188","188","1","32","10143","20143","143"
"30011007","48","7","393458","3","0","6","9","28","0","5","0","189","189","1","32","10143","20143","143"
"30011008","48","8","393459","3","0","6","9","28","0","5","0","190","190","1","37","10143","20143","143"
"30012001","49","1","393452","3","0","7","10","36","0","5","0","191","191","1","39","10144","20144","144"
"30012002","49","2","393453","3","0","7","10","36","0","5","0","192","192","1","40","10144","20144","144"
"30012003","49","3","393454","3","0","7","10","36","0","5","0","193","193","1","41","10144","20144","144"
"30012004","49","4","393455","3","0","7","10","36","0","5","0","194","194","1","42","10144","20144","144"
"30012005","49","5","393456","3","0","7","10","36","0","5","0","195","195","1","43","10144","20144","144"
"30012006","49","6","393457","3","0","7","10","36","0","5","0","196","196","1","44","10144","20144","144"
"30012007","49","7","393458","3","0","7","10","36","0","5","0","197","197","1","45","10144","20144","144"
"30012008","49","8","393459","3","0","7","10","36","0","5","0","198","198","1","46","10144","20144","144"
"30013001","50","1","393452","4","0","8","18","46","0","9","0","199","199","1","48","10145","20145","145"
"30013002","50","2","393453","4","0","8","18","46","0","9","0","200","200","1","52","10145","20145","145"
"30013003","50","3","393454","4","0","8","19","50","0","10","0","201","201","1","56","10146","20146","146"
"30013004","50","4","393455","5","0","8","19","50","0","10","0","202","202","1","58","10146","20146","146"
"30013005","50","5","393456","5","0","8","20","54","0","10","0","203","203","1","60","10147","20147","147"
"30013006","50","6","393457","5","0","8","20","54","0","10","0","204","204","1","61","10147","20147","147"
"30013007","50","7","393458","5","0","8","21","58","0","11","0","205","205","1","63","10148","20148","148"
"30013008","50","8","393459","5","0","8","23","65","0","12","0","206","206","1","69","10149","20149","149"
"19998001","52","1","393438","2","0","4","12","30","0","0","0","2","2","1","7","10077","20077","77"
"19998002","52","2","393439","2","0","5","16","55","0","0","0","2","2","1","7","10078","20078","78"
"19998003","52","3","393440","3","0","6","18","80","0","0","0","2","2","1","7","10079","20079","79"
"19998004","52","4","393441","4","0","7","20","98","0","0","0","2","2","1","7","10080","20080","80"
"19998005","52","5","393442","4","0","8","25","135","0","0","0","2","2","2","7","10081","20081","81"
"20006001","34","1","393375","3","0","4","10","13","0","0","0","1","101","1","9","10099","20099","99"
"20006002","34","2","393382","3","0","5","12","19","0","0","0","1","101","1","18","10100","20100","100"
"20006003","34","3","393389","3","0","6","13","28","0","0","0","1","101","1","32","10101","20101","101"
"20006004","34","4","393396","3","0","7","15","36","0","0","0","1","101","1","43","10102","20102","102"
"20006005","34","5","393403","3","0","8","20","46","0","0","0","1","101","1","60","10103","20103","103"
"30014001","51","1","393461","5","0","8","24","68","0","12","1000437","207","207","1","70","10150","20150","150"
"30014002","51","2","393462","5","0","8","24","68","0","12","1000438","207","208","1","70","10150","20150","150"
"30015001","53","1","393469","1","0","3","6","7","0","2","0","209","209","1","7","10151","20151","151"
"30015002","53","2","393470","1","0","3","6","7","0","2","0","210","210","1","7","10151","20151","151"
"30015003","53","3","393471","1","0","3","6","7","0","2","0","211","211","1","7","10151","20151","151"
"30015004","53","4","393472","1","0","3","6","7","0","2","0","212","212","1","7","10151","20151","151"
"30015005","53","5","393473","1","0","3","6","7","0","2","0","213","213","1","8","10151","20151","151"
"30015006","53","6","393474","1","0","3","6","7","0","2","0","214","214","1","8","10151","20151","151"
"30015007","53","7","393475","1","0","3","6","7","0","2","0","215","215","1","8","10151","20151","151"
"30015008","53","8","393476","1","0","3","6","7","0","2","0","216","216","1","8","10151","20151","151"
"30016001","54","1","393469","2","0","4","7","13","0","2","0","217","217","1","9","10152","20152","152"
"30016002","54","2","393470","2","0","4","7","13","0","2","0","218","218","1","10","10152","20152","152"
"30016003","54","3","393471","2","0","4","7","13","0","2","0","219","219","1","11","10152","20152","152"
"30016004","54","4","393472","2","0","4","7","13","0","2","0","220","220","1","13","10152","20152","152"
"30016005","54","5","393473","2","0","4","7","13","0","2","0","221","221","1","14","10152","20152","152"
"30016006","54","6","393474","2","0","4","7","13","0","2","0","222","222","1","15","10152","20152","152"
"30016007","54","7","393475","2","0","4","7","13","0","2","0","223","223","1","16","10152","20152","152"
"30016008","54","8","393476","2","0","4","7","13","0","2","0","224","224","1","18","10152","20152","152"
"30017001","55","1","393469","2","0","5","8","19","0","3","0","225","225","1","18","10153","20153","153"
"30017002","55","2","393470","2","0","5","8","19","0","3","0","226","226","1","18","10153","20153","153"
"30017003","55","3","393471","2","0","5","8","19","0","3","0","227","227","1","19","10153","20153","153"
"30017004","55","4","393472","2","0","5","8","19","0","3","0","228","228","1","19","10153","20153","153"
"30017005","55","5","393473","2","0","5","8","19","0","3","0","229","229","1","20","10153","20153","153"
"30017006","55","6","393474","2","0","5","8","19","0","3","0","230","230","1","20","10153","20153","153"
"30017007","55","7","393475","2","0","5","8","19","0","3","0","231","231","1","21","10153","20153","153"
"30017008","55","8","393476","2","0","5","26","19","0","4","0","232","232","1","27","10153","20153","154"
"30018001","56","1","393469","3","0","6","8","28","0","3","0","233","233","1","29","10154","20154","154"
"30018002","56","2","393470","3","0","6","8","28","0","3","0","234","234","1","30","10154","20154","154"
"30018003","56","3","393471","3","0","6","8","28","0","3","0","235","235","1","30","10154","20154","154"
"30018004","56","4","393472","3","0","6","8","28","0","3","0","236","236","1","31","10154","20154","154"
"30018005","56","5","393473","3","0","6","8","28","0","3","0","237","237","1","31","10154","20154","154"
"30018006","56","6","393474","3","0","6","8","28","0","3","0","238","238","1","32","10154","20154","154"
"30018007","56","7","393475","3","0","6","8","28","0","3","0","239","239","1","32","10154","20154","154"
"30018008","56","8","393476","3","0","6","28","28","0","5","0","240","240","1","37","10154","20154","155"
"30019001","57","1","393469","3","0","7","9","36","0","3","0","241","241","1","39","10155","20155","155"
"30019002","57","2","393470","3","0","7","9","36","0","3","0","242","242","1","40","10155","20155","155"
"30019003","57","3","393471","3","0","7","9","36","0","3","0","243","243","1","41","10155","20155","155"
"30019004","57","4","393472","3","0","7","9","36","0","3","0","244","244","1","42","10155","20155","155"
"30019005","57","5","393473","3","0","7","9","36","0","3","0","245","245","1","43","10155","20155","155"
"30019006","57","6","393474","3","0","7","9","36","0","3","0","246","246","1","44","10155","20155","155"
"30019007","57","7","393475","3","0","7","9","36","0","3","0","247","247","1","45","10155","20155","155"
"30019008","57","8","393476","3","0","7","32","36","0","5","0","248","248","1","46","10155","20155","156"
"30020001","58","1","393469","4","0","8","17","46","0","6","0","249","249","1","48","10156","20156","156"
"30020002","58","2","393470","4","0","8","17","46","0","6","0","250","250","1","52","10156","20156","156"
"30020003","58","3","393471","4","0","8","18","50","0","6","0","251","251","1","56","10157","20157","157"
"30020004","58","4","393472","5","0","8","18","50","0","6","0","252","252","1","58","10157","20157","157"
"30020005","58","5","393473","5","0","8","19","54","0","6","0","253","253","1","60","10158","20158","158"
"30020006","58","6","393474","5","0","8","19","54","0","6","0","254","254","1","61","10158","20158","158"
"30020007","58","7","393475","5","0","8","20","58","0","7","0","255","255","1","63","10159","20159","159"
"30020008","58","8","393476","5","0","8","22","65","0","7","0","256","256","1","69","10160","20160","160"
"30021001","59","1","393484","1","0","3","15","7","0","5","0","257","257","1","7","10161","20161","161"
"30021002","59","2","393485","1","0","3","15","7","0","5","0","258","258","1","7","10161","20161","161"
"30021003","59","3","393486","1","0","3","15","7","0","5","0","259","259","1","7","10161","20161","161"
"30021004","59","4","393487","1","0","3","15","7","0","5","0","260","260","1","7","10161","20161","161"
"30021005","59","5","393488","1","0","3","15","7","0","5","0","261","261","1","8","10161","20161","161"
"30021006","59","6","393489","1","0","3","15","7","0","5","0","262","262","1","8","10161","20161","161"
"30021007","59","7","393490","1","0","3","15","7","0","5","0","263","263","1","8","10161","20161","161"
"30021008","59","8","393491","1","0","3","15","7","0","5","0","264","264","1","8","10161","20161","161"
"30022001","60","1","393484","2","0","4","18","13","0","6","0","265","265","1","9","10162","20162","162"
"30022002","60","2","393485","2","0","4","18","13","0","6","0","266","266","1","10","10162","20162","162"
"30022003","60","3","393486","2","0","4","18","13","0","6","0","267","267","1","11","10162","20162","162"
"30022004","60","4","393487","2","0","4","18","13","0","6","0","268","268","1","13","10162","20162","162"
"30022005","60","5","393488","2","0","4","18","13","0","6","0","269","269","1","14","10162","20162","162"
"30022006","60","6","393489","2","0","4","18","13","0","6","0","270","270","1","15","10162","20162","162"
"30022007","60","7","393490","2","0","4","18","13","0","6","0","271","271","1","16","10162","20162","162"
"30022008","60","8","393491","2","0","4","18","13","0","6","0","272","272","1","18","10162","20162","162"
"30023001","61","1","393484","2","0","5","21","19","0","7","0","273","273","1","18","10163","20163","163"
"30023002","61","2","393485","2","0","5","21","19","0","7","0","274","274","1","18","10163","20163","163"
"30023003","61","3","393486","2","0","5","21","19","0","7","0","275","275","1","19","10163","20163","163"
"30023004","61","4","393487","2","0","5","21","19","0","7","0","276","276","1","19","10163","20163","163"
"30023005","61","5","393488","2","0","5","21","19","0","7","0","277","277","1","20","10163","20163","163"
"30023006","61","6","393489","2","0","5","21","19","0","7","0","278","278","1","20","10163","20163","163"
"30023007","61","7","393490","2","0","5","21","19","0","7","0","279","279","1","21","10163","20163","163"
"30023008","61","8","393491","2","0","5","21","19","0","7","0","280","280","1","27","10163","20163","163"
"30024001","62","1","393484","3","0","6","23","28","0","8","0","281","281","1","29","10164","20164","164"
"30024002","62","2","393485","3","0","6","23","28","0","8","0","282","282","1","30","10164","20164","164"
"30024003","62","3","393486","3","0","6","23","28","0","8","0","283","283","1","30","10164","20164","164"
"30024004","62","4","393487","3","0","6","23","28","0","8","0","284","284","1","31","10164","20164","164"
"30024005","62","5","393488","3","0","6","23","28","0","8","0","285","285","1","31","10164","20164","164"
"30024006","62","6","393489","3","0","6","23","28","0","8","0","286","286","1","32","10164","20164","164"
"30024007","62","7","393490","3","0","6","23","28","0","8","0","287","287","1","32","10164","20164","164"
"30024008","62","8","393491","3","0","6","23","28","0","8","0","288","288","1","37","10164","20164","164"
"30025001","63","1","393484","3","0","7","26","36","0","9","0","289","289","1","39","10165","20165","165"
"30025002","63","2","393485","3","0","7","26","36","0","9","0","290","290","1","40","10165","20165","165"
