"33","14","6","198768","17","1","1","2","2","4","4","2","2","4","4","5","5","0","3","5","0"
"34","14","6","198768","17","2","2","1","1","1","1","2","2","4","4","5","5","0","3","5","0"
"35","15","5","198767","3","4","4","10","10","10","10","10","10","10","10","10","10","0","3","10","0"
"36","15","5","198767","28","1","1","10","10","5","5","10","10","5","5","10","10","0","3","10","0"
"37","15","5","198767","18","1","1","3","3","10","10","10","10","10","10","10","10","0","3","10","0"
"38","15","5","198767","17","1","1","5","5","10","10","5","5","10","10","10","10","0","3","10","0"
"39","15","5","198767","17","1","1","5","5","5","5","5","5","10","10","10","10","0","3","10","0"
"40","15","5","198767","17","2","2","3","3","3","3","5","5","10","10","10","10","0","3","10","0"
"41","16","4","198766","100","15","15","15","15","15","15","15","15","15","15","15","15","0","3","10","1"
"42","17","5","198767","100","15","15","15","15","15","15","15","15","15","15","15","15","0","3","10","1"
"43","18","6","198768","100","15","15","15","15","15","15","15","15","15","15","15","15","0","3","10","1"
"44","19","4","198766","1","4","4","5","5","5","5","5","5","4","4","5","5","0","3","5","0"
"45","19","4","198766","3","4","4","4","4","2","2","4","4","5","5","5","5","0","3","5","0"
"46","19","4","198766","28","1","1","4","4","2","2","4","4","2","2","5","5","0","3","5","0"
"47","19","4","198766","17","1","1","1","1","2","2","4","4","4","4","5","5","0","3","5","0"
"48","19","4","198766","17","1","1","2","2","4","4","2","2","4","4","5","5","0","3","5","0"
"49","19","4","198766","17","1","1","2","2","4","4","2","2","4","4","5","5","0","3","5","0"
"50","19","4","198766","17","2","2","1","1","1","1","2","2","4","4","5","5","0","3","5","0"
"51","20","6","198768","3","4","4","10","10","10","10","10","10","10","10","10","10","0","3","10","0"
"52","20","6","198768","28","1","1","10","10","5","5","10","10","5","5","10","10","0","3","10","0"
"53","20","6","198768","18","1","1","3","3","10","10","10","10","10","10","10","10","0","3","10","0"
"54","20","6","198768","17","1","1","5","5","10","10","5","5","10","10","10","10","0","3","10","0"
"55","20","6","198768","17","1","1","5","5","5","5","5","5","10","10","10","10","0","3","10","0"
"56","20","6","198768","17","2","2","3","3","3","3","5","5","10","10","10","10","0","3","10","0"
"57","21","6","198768","100","5","5","5","5","5","5","5","5","5","5","5","5","0","3","10","0"
"58","22","4","198766","3","4","4","10","10","10","10","10","10","10","10","10","10","0","3","10","0"
"59","22","4","198766","28","1","1","10","10","5","5","10","10","5","5","10","10","0","3","10","0"
"60","22","4","198766","18","1","1","3","3","10","10","10","10","10","10","10","10","0","3","10","0"
"61","22","4","198766","17","1","1","5","5","10","10","5","5","10","10","10","10","0","3","10","0"
"62","22","4","198766","17","1","1","5","5","5","5","5","5","10","10","10","10","0","3","10","0"
"63","22","4","198766","17","2","2","3","3","3","3","5","5","10","10","10","10","0","3","10","0"
"64","23","5","198767","1","4","4","5","5","5","5","5","5","4","4","5","5","0","3","5","0"
"65","23","5","198767","3","4","4","4","4","2","2","4","4","5","5","5","5","0","3","5","0"
"66","23","5","198767","28","1","1","4","4","2","2","4","4","2","2","5","5","0","3","5","0"
"67","23","5","198767","17","1","1","1","1","2","2","4","4","4","4","5","5","0","3","5","0"
"68","23","5","198767","17","1","1","2","2","4","4","2","2","4","4","5","5","0","3","5","0"
"69","23","5","198767","17","1","1","2","2","4","4","2","2","4","4","5","5","0","3","5","0"
"70","23","5","198767","17","2","2","1","1","1","1","2","2","4","4","5","5","0","3","5","0"
"71","24","5","198767","3","4","4","10","10","10","10","10","10","10","10","10","10","0","3","10","0"
"72","24","5","198767","28","1","1","10","10","5","5","10","10","5","5","10","10","0","3","10","0"
"73","24","5","198767","18","1","1","3","3","10","10","10","10","10","10","10","10","0","3","10","0"
"74","24","5","198767","17","1","1","5","5","10","10","5","5","10","10","10","10","0","3","10","0"
"75","24","5","198767","17","1","1","5","5","5","5","5","5","10","10","10","10","0","3","10","0"
"76","24","5","198767","17","2","2","3","3","3","3","5","5","10","10","10","10","0","3","10","0"
"77","25","6","198768","1","4","4","5","5","5","5","5","5","4","4","5","5","0","3","5","0"
"78","25","6","198768","3","4","4","4","4","2","2","4","4","5","5","5","5","0","3","5","0"
"79","25","6","198768","28","1","1","4","4","2","2","4","4","2","2","5","5","0","3","5","0"
"80","25","6","198768","17","1","1","1","1","2","2","4","4","4","4","5","5","0","3","5","0"
"81","25","6","198768","17","1","1","2","2","4","4","2","2","4","4","5","5","0","3","5","0"
"82","25","6","198768","17","1","1","2","2","4","4","2","2","4","4","5","5","0","3","5","0"
"83","25","6","198768","17","2","2","1","1","1","1","2","2","4","4","5","5","0","3","5","0"
"84","26","4","198766","3","4","4","10","10","10","10","10","10","10","10","10","10","0","3","10","0"
"85","26","4","198766","28","1","1","10","10","5","5","10","10","5","5","10","10","0","3","10","0"
"86","26","4","198766","18","1","1","3","3","10","10","10","10","10","10","10","10","0","3","10","0"
"87","26","4","198766","17","1","1","5","5","10","10","5","5","10","10","10","10","0","3","10","0"
"88","26","4","198766","17","1","1","5","5","5","5","5","5","10","10","10","10","0","3","10","0"
"89","26","4","198766","17","2","2","3","3","3","3","5","5","10","10","10","10","0","3","10","0"
"90","27","6","198768","1","4","4","5","5","5","5","5","5","4","4","5","5","0","3","5","0"
"91","27","6","198768","3","4","4","4","4","2","2","4","4","5","5","5","5","0","3","5","0"
"92","27","6","198768","28","1","1","4","4","2","2","4","4","2","2","5","5","0","3","5","0"
"93","27","6","198768","17","1","1","1","1","2","2","4","4","4","4","5","5","0","3","5","0"
"94","27","6","198768","17","1","1","2","2","4","4","2","2","4","4","5","5","0","3","5","0"
"95","27","6","198768","17","1","1","2","2","4","4","2","2","4","4","5","5","0","3","5","0"
"96","27","6","198768","17","2","2","1","1","1","1","2","2","4","4","5","5","0","3","5","0"
"97","28","4","198766","100","20","20","20","20","20","20","20","20","20","20","20","20","0","3","10","1"
"98","29","5","198767","100","20","20","20","20","20","20","20","20","20","20","20","20","0","3","10","1"
"99","30","6","198768","100","20","20","20","20","20","20","20","20","20","20","20","20","0","3","10","1"
"100","31","4","198766","100","25","25","25","25","25","25","25","25","25","25","25","25","0","3","10","1"
"101","32","5","198767","100","25","25","25","25","25","25","25","25","25","25","25","25","0","3","10","1"
"102","33","6","198768","100","25","25","25","25","25","25","25","25","25","25","25","25","0","3","10","1"
"103","34","5","198767","3","4","4","10","10","10","10","10","10","10","10","10","10","0","3","10","0"
"104","34","5","198767","28","1","1","10","10","5","5","10","10","5","5","10","10","0","3","10","0"
"105","34","5","198767","18","1","1","3","3","10","10","10","10","10","10","10","10","0","3","10","0"
"106","34","5","198767","17","1","1","5","5","10","10","5","5","10","10","10","10","0","3","10","0"
"107","34","5","198767","17","1","1","5","5","5","5","5","5","10","10","10","10","0","3","10","0"
"108","34","5","198767","17","2","2","3","3","3","3","5","5","10","10","10","10","0","3","10","0"
"109","35","6","198768","1","4","4","5","5","5","5","5","5","5","5","5","5","0","3","5","0"
"110","35","6","198768","3","4","4","5","5","5","5","5","5","5","5","5","5","0","3","5","0"
"111","35","6","198768","28","1","1","5","5","5","5","5","5","5","5","5","5","0","3","5","0"
"112","35","6","198768","17","1","1","5","5","5","5","5","5","5","5","5","5","0","3","5","0"
"113","35","6","198768","17","1","1","5","5","5","5","5","5","5","5","5","5","0","3","5","0"
"114","35","6","198768","17","1","1","5","5","5","5","5","5","5","5","5","5","0","3","5","0"
"115","35","6","198768","17","2","2","5","5","5","5","5","5","5","5","5","5","0","3","5","0"
"116","36","4","198766","3","4","4","10","10","10","10","10","10","10","10","10","10","0","3","10","0"
"117","36","4","198766","28","1","1","10","10","5","5","10","10","5","5","10","10","0","3","10","0"
"118","36","4","198766","18","1","1","3","3","10","10","10","10","10","10","10","10","0","3","10","0"
"119","36","4","198766","17","1","1","5","5","10","10","5","5","10","10","10","10","0","3","10","0"
"120","36","4","198766","17","1","1","5","5","5","5","5","5","10","10","10","10","0","3","10","0"
"121","36","4","198766","17","2","2","3","3","3","3","5","5","10","10","10","10","0","3","10","0"
"122","37","6","198768","1","4","4","5","5","5","5","5","5","5","5","5","5","0","3","5","0"
"123","37","6","198768","3","4","4","5","5","5","5","5","5","5","5","5","5","0","3","5","0"
"124","37","6","198768","28","1","1","5","5","5","5","5","5","5","5","5","5","0","3","5","0"
"125","37","6","198768","17","1","1","5","5","5","5","5","5","5","5","5","5","0","3","5","0"
"126","37","6","198768","17","1","1","5","5","5","5","5","5","5","5","5","5","0","3","5","0"
"127","37","6","198768","17","1","1","5","5","5","5","5","5","5","5","5","5","0","3","5","0"
"128","37","6","198768","17","2","2","5","5","5","5","5","5","5","5","5","5","0","3","5","0"
"129","38","5","198767","3","4","4","10","10","10","10","10","10","10","10","10","10","0","3","10","0"
"130","38","5","198767","28","1","1","10","10","5","5","10","10","5","5","10","10","0","3","10","0"
"131","38","5","198767","18","1","1","3","3","10","10","10","10","10","10","10","10","0","3","10","0"
"132","38","5","198767","17","1","1","5","5","10","10","5","5","10","10","10","10","0","3","10","0"
"133","38","5","198767","17","1","1","5","5","5","5","5","5","10","10","10","10","0","3","10","0"
"134","38","5","198767","17","2","2","3","3","3","3","5","5","10","10","10","10","0","3","10","0"
"135","39","6","198768","1","4","4","5","5","5","5","5","5","5","5","5","5","0","3","5","0"
"136","39","6","198768","3","4","4","5","5","5","5","5","5","5","5","5","5","0","3","5","0"
"137","39","6","198768","28","1","1","5","5","5","5","5","5","5","5","5","5","0","3","5","0"
"138","39","6","198768","17","1","1","5","5","5","5","5","5","5","5","5","5","0","3","5","0"
"139","39","6","198768","17","1","1","5","5","5","5","5","5","5","5","5","5","0","3","5","0"
"140","39","6","198768","17","1","1","5","5","5","5","5","5","5","5","5","5","0","3","5","0"
"141","39","6","198768","17","2","2","5","5","5","5","5","5","5","5","5","5","0","3","5","0"
"142","40","4","198766","3","4","4","10","10","10","10","10","10","10","10","10","10","0","3","10","0"
"143","40","4","198766","28","1","1","10","10","5","5","10","10","5","5","10","10","0","3","10","0"
"144","40","4","198766","18","1","1","3","3","10","10","10","10","10","10","10","10","0","3","10","0"
"145","40","4","198766","17","1","1","5","5","10","10","5","5","10","10","10","10","0","3","10","0"
"146","40","4","198766","17","1","1","5","5","5","5","5","5","10","10","10","10","0","3","10","0"
"147","40","4","198766","17","2","2","3","3","3","3","5","5","10","10","10","10","0","3","10","0"
"148","41","6","198768","1","4","4","5","5","5","5","5","5","5","5","5","5","0","3","5","0"
"149","41","6","198768","3","4","4","5","5","5","5","5","5","5","5","5","5","0","3","5","0"
"150","41","6","198768","28","1","1","5","5","5","5","5","5","5","5","5","5","0","3","5","0"
"151","41","6","198768","17","1","1","5","5","5","5","5","5","5","5","5","5","0","3","5","0"
"152","41","6","198768","17","1","1","5","5","5","5","5","5","5","5","5","5","0","3","5","0"
"153","41","6","198768","17","1","1","5","5","5","5","5","5","5","5","5","5","0","3","5","0"
"154","41","6","198768","17","2","2","5","5","5","5","5","5","5","5","5","5","0","3","5","0"
"155","42","4","198766","3","4","4","10","10","10","10","10","10","10","10","10","10","0","3","10","0"
"156","42","4","198766","28","1","1","10","10","5","5","10","10","5","5","10","10","0","3","10","0"
"157","42","4","198766","18","1","1","3","3","10","10","10","10","10","10","10","10","0","3","10","0"
"158","42","4","198766","17","1","1","5","5","10","10","5","5","10","10","10","10","0","3","10","0"
"159","42","4","198766","17","1","1","5","5","5","5","5","5","10","10","10","10","0","3","10","0"
"160","42","4","198766","17","2","2","3","3","3","3","5","5","10","10","10","10","0","3","10","0"
"161","43","6","198768","1","4","4","5","5","5","5","5","5","5","5","5","5","0","3","5","0"
"162","43","6","198768","3","4","4","5","5","5","5","5","5","5","5","5","5","0","3","5","0"
"163","43","6","198768","28","1","1","5","5","5","5","5","5","5","5","5","5","0","3","5","0"
"164","43","6","198768","17","1","1","5","5","5","5","5","5","5","5","5","5","0","3","5","0"
"165","43","6","198768","17","1","1","5","5","5","5","5","5","5","5","5","5","0","3","5","0"
"166","43","6","198768","17","1","1","5","5","5","5","5","5","5","5","5","5","0","3","5","0"
"167","43","6","198768","17","2","2","5","5","5","5","5","5","5","5","5","5","0","3","5","0"
"168","44","4","198766","3","4","4","10","10","10","10","10","10","10","10","10","10","0","3","10","0"
"169","44","4","198766","28","1","1","10","10","5","5","10","10","5","5","10","10","0","3","10","0"
"170","44","4","198766","18","1","1","3","3","10","10","10","10","10","10","10","10","0","3","10","0"
"171","44","4","198766","17","1","1","5","5","10","10","5","5","10","10","10","10","0","3","10","0"
"172","44","4","198766","17","1","1","5","5","5","5","5","5","10","10","10","10","0","3","10","0"
"173","44","4","198766","17","2","2","3","3","3","3","5","5","10","10","10","10","0","3","10","0"
"174","45","6","198768","1","4","4","5","5","5","5","5","5","5","5","5","5","0","3","5","0"
"175","45","6","198768","3","4","4","5","5","5","5","5","5","5","5","5","5","0","3","5","0"
"176","45","6","198768","28","1","1","5","5","5","5","5","5","5","5","5","5","0","3","5","0"
"177","45","6","198768","17","1","1","5","5","5","5","5","5","5","5","5","5","0","3","5","0"
"178","45","6","198768","17","1","1","5","5","5","5","5","5","5","5","5","5","0","3","5","0"
"179","45","6","198768","17","1","1","5","5","5","5","5","5","5","5","5","5","0","3","5","0"
"180","45","6","198768","17","2","2","5","5","5","5","5","5","5","5","5","5","0","3","5","0"
"181","46","5","198767","3","4","4","10","10","10","10","10","10","10","10","10","10","0","3","10","0"
"182","46","5","198767","28","1","1","10","10","5","5","10","10","5","5","10","10","0","3","10","0"
"183","46","5","198767","18","1","1","3","3","10","10","10","10","10","10","10","10","0","3","10","0"
"184","46","5","198767","17","1","1","5","5","10","10","5","5","10","10","10","10","0","3","10","0"
"185","46","5","198767","17","1","1","5","5","5","5","5","5","10","10","10","10","0","3","10","0"
"186","46","5","198767","17","2","2","3","3","3","3","5","5","10","10","10","10","0","3","10","0"
"187","47","6","198768","1","4","4","5","5","5","5","5","5","5","5","5","5","0","3","5","0"
"188","47","6","198768","3","4","4","5","5","5","5","5","5","5","5","5","5","0","3","5","0"
"189","47","6","198768","28","1","1","5","5","5","5","5","5","5","5","5","5","0","3","5","0"
"190","47","6","198768","17","1","1","5","5","5","5","5","5","5","5","5","5","0","3","5","0"
"191","47","6","198768","17","1","1","5","5","5","5","5","5","5","5","5","5","0","3","5","0"
"192","47","6","198768","17","1","1","5","5","5","5","5","5","5","5","5","5","0","3","5","0"
"193","47","6","198768","17","2","2","5","5","5","5","5","5","5","5","5","5","0","3","5","0"
"194","48","4","198766","3","4","4","10","10","10","10","10","10","10","10","10","10","0","3","10","0"
"195","48","4","198766","28","1","1","10","10","5","5","10","10","5","5","10","10","0","3","10","0"
"196","48","4","198766","18","1","1","3","3","10","10","10","10","10","10","10","10","0","3","10","0"
"197","48","4","198766","17","1","1","5","5","10","10","5","5","10","10","10","10","0","3","10","0"
"198","48","4","198766","17","1","1","5","5","5","5","5","5","10","10","10","10","0","3","10","0"
"199","48","4","198766","17","2","2","3","3","3","3","5","5","10","10","10","10","0","3","10","0"
"200","49","6","198768","1","4","4","5","5","5","5","5","5","5","5","5","5","0","3","5","0"
"201","49","6","198768","3","4","4","5","5","5","5","5","5","5","5","5","5","0","3","5","0"
"202","49","6","198768","28","1","1","5","5","5","5","5","5","5","5","5","5","0","3","5","0"
"203","49","6","198768","17","1","1","5","5","5","5","5","5","5","5","5","5","0","3","5","0"
"204","49","6","198768","17","1","1","5","5","5","5","5","5","5","5","5","5","0","3","5","0"
"205","49","6","198768","17","1","1","5","5","5","5","5","5","5","5","5","5","0","3","5","0"
"206","49","6","198768","17","2","2","5","5","5","5","5","5","5","5","5","5","0","3","5","0"
