"23","4","6","369","482","3","0","1","0","0","1","0","0","1","0","0","1","1438","1678","70","1638"
"24","10","6","395","480","3","0","1","0","0","1","0","0","1","0","0","1","1538","1538","60","1688"
"25","3","6","366","480","3","0","1","0","0","1","0","0","1","0","0","1","1538","1388","60","1838"
"26","8","6","385","481","3","0","1","0","0","1","0","0","1","0","0","1","1408","1518","60","1838"
"27","9","6","390","479","3","0","1","0","0","1","0","0","1","0","0","1","1388","1588","70","1778"
"28","6","6","378","401","3","0","1","0","0","1","0","0","1","0","0","1","1488","1538","60","1738"
"29","7","6","381","479","3","0","1","0","0","1","0","0","1","0","0","1","1588","1538","60","1638"
"30","11","6","449","483","3","0","1","0","0","1","0","0","1","0","0","1","1508","1408","70","1838"
"31","2","8","360","401","10","0","1","0","0","1","0","0","1","0","0","1","1463","1903","70","1763"
"32","5","8","374","479","10","0","1","0","0","1","0","0","1","0","0","1","1513","1813","60","1813"
"33","4","8","369","401","10","0","1","0","0","1","0","0","1","0","0","1","1363","1953","70","1813"
"34","10","8","395","479","10","0","1","0","0","1","0","0","1","0","0","1","1563","1813","60","1763"
"35","3","8","366","478","10","0","1","0","0","1","0","0","1","0","0","1","1463","1513","60","2163"
"36","8","8","385","478","10","0","1","0","0","1","0","0","1","0","0","1","1513","1463","60","2163"
"37","9","8","390","483","10","0","1","0","0","1","0","0","1","0","0","1","1393","1533","70","2203"
"38","6","8","378","480","10","0","1","0","0","1","0","0","1","0","0","1","1863","1463","60","1813"
"39","7","8","381","482","10","0","1","0","0","1","0","0","1","0","0","1","1763","1563","60","1813"
"40","11","8","449","480","10","0","1","0","0","1","0","0","1","0","0","1","1853","1563","70","1713"
"41","2","10","360","160","1","3","1","0","0","1","0","0","1","0","0","1","1956","1856","70","2006"
"42","5","10","374","3","1","94","1","0","0","1","0","0","1","0","0","1","1876","1826","60","2126"
"43","4","10","369","243","1","33","1","0","0","1","0","0","1","0","0","1","1756","1936","70","2126"
"44","10","10","395","63","1","127","1","0","0","1","0","0","1","0","0","1","1716","1916","60","2196"
"45","3","10","366","99","1","77","1","0","0","1","0","0","1","0","0","1","1756","1926","60","2146"
"46","8","10","385","107","1","3","1","0","0","1","0","0","1","0","0","1","1976","1626","60","2226"
"47","9","10","390","271","1","19","1","0","0","1","0","0","1","0","0","1","1746","1956","70","2116"
"48","6","10","378","317","1","128","1","0","0","1","0","0","1","0","0","1","1906","1696","60","2226"
"49","7","10","381","189","1","62","1","0","0","1","0","0","1","0","0","1","1806","1936","60","2086"
"50","11","10","449","477","1","17","1","0","0","1","0","0","1","0","0","1","1956","1926","70","1936"
"51","2","12","360","99","6","77","1","0","0","1","0","0","1","0","0","1","1955","2265","70","2045"
"52","5","12","374","116","6","64","1","0","0","1","0","0","1","0","0","1","1905","2225","60","2145"
"53","4","12","369","189","6","62","1","0","0","1","0","0","1","0","0","1","1755","2325","70","2185"
"54","10","12","395","271","6","19","1","0","0","1","0","0","1","0","0","1","1945","2205","60","2125"
"55","3","12","366","35","6","34","1","0","0","1","0","0","1","0","0","1","1825","1875","60","2575"
"56","8","12","385","63","6","127","1","0","0","1","0","0","1","0","0","1","1915","1865","60","2495"
"57","9","12","390","176","6","129","1","0","0","1","0","0","1","0","0","1","1775","1975","70","2515"
"58","6","12","378","3","6","94","1","0","0","1","0","0","1","0","0","1","2275","1775","60","2225"
"59","7","12","381","51","6","92","1","0","0","1","0","0","1","0","0","1","2205","1795","60","2275"
"60","11","12","449","100","6","2","1","0","0","1","0","0","1","0","0","1","2295","1825","70","2145"
"61","2","15","360","176","15","129","2","0","0","1","0","0","1","0","0","1","2064","2304","70","2464"
"62","5","15","374","35","15","34","2","0","0","1","0","0","1","0","0","1","1964","2214","60","2664"
"63","4","15","369","250","15","4","2","0","0","1","0","0","1","0","0","1","2264","2184","70","2384"
"64","10","15","395","51","15","92","2","0","0","1","0","0","1","0","0","1","2244","2134","60","2464"
"65","3","15","366","100","15","2","2","0","0","1","0","0","1","0","0","1","2294","1964","60","2584"
"66","8","15","385","116","15","64","2","0","0","1","0","0","1","0","0","1","2194","2214","60","2434"
"67","9","15","390","264","15","93","2","0","0","1","0","0","1","0","0","1","2234","2204","70","2394"
"68","6","15","378","320","15","18","2","0","0","1","0","0","1","0","0","1","2384","2204","60","2254"
"69","7","15","381","213","15","33","2","0","0","1","0","0","1","0","0","1","2244","2054","60","2544"
"70","11","15","449","476","15","32","2","0","0","1","0","0","1","0","0","1","2224","2164","70","2444"
"71","2","18","360","320","20","18","3","0","0","1","0","0","1","0","0","1","2359","2569","70","2279"
"72","5","18","374","477","20","17","3","0","0","1","0","0","1","0","0","1","2179","2489","60","2549"
"73","4","18","369","99","20","77","3","0","0","1","0","0","1","0","0","1","2169","2629","70","2409"
"74","10","18","395","116","20","64","3","0","0","1","0","0","1","0","0","1","2269","2539","60","2409"
"75","3","18","366","213","20","33","3","0","0","1","0","0","1","0","0","1","2219","2179","60","2819"
"76","8","18","385","243","20","33","3","0","0","1","0","0","1","0","0","1","2319","2109","60","2789"
"77","9","18","390","317","20","128","3","0","0","1","0","0","1","0","0","1","2119","2259","70","2829"
"78","6","18","378","107","20","3","3","0","0","1","0","0","1","0","0","1","2589","2089","60","2539"
"79","7","18","381","160","20","3","3","0","0","1","0","0","1","0","0","1","2519","2129","60","2569"
"80","11","18","449","250","20","4","3","0","0","1","0","0","1","0","0","1","2629","2119","70","2459"
"81","2","22","360","348","30","24","1","0","0","1","0","0","1","0","0","1","2747","3277","120","3007"
"82","5","22","374","17","30","21","1","0","0","1","0","0","1","0","0","1","2617","3217","130","3217"
"83","4","22","369","352","30","67","1","0","0","1","0","0","1","0","0","1","2647","3327","120","3067"
"84","10","22","395","66","30","82","1","0","0","1","0","0","1","0","0","1","2617","3217","110","3217"
"85","3","22","366","75","30","39","1","0","0","1","0","0","1","0","0","1","2867","2667","110","3517"
"86","8","22","385","113","30","134","1","0","0","1","0","0","1","0","0","1","2877","2567","110","3597"
"87","9","22","390","286","30","51","1","0","0","1","0","0","1","0","0","1","2587","2917","120","3537"
"88","6","22","378","302","30","98","1","0","0","1","0","0","1","0","0","1","3287","2577","110","3177"
"89","7","22","381","207","30","5","1","0","0","1","0","0","1","0","0","1","3217","2667","110","3167"
"90","11","22","449","475","30","7","1","0","0","1","0","0","1","0","0","1","3327","2767","120","2947"
"91","2","26","360","348","40","24","2","0","0","1","0","0","1","0","0","1","2981","3511","120","3241"
"92","5","26","374","17","40","21","2","0","0","1","0","0","1","0","0","1","2851","3451","130","3451"
"93","4","26","369","352","40","67","2","0","0","1","0","0","1","0","0","1","2881","3561","120","3301"
"94","10","26","395","66","40","82","2","0","0","1","0","0","1","0","0","1","2851","3451","110","3451"
"95","3","26","366","75","40","39","2","0","0","1","0","0","1","0","0","1","3101","2901","110","3751"
"96","8","26","385","113","40","134","2","0","0","1","0","0","1","0","0","1","3111","2801","110","3831"
"97","9","26","390","286","40","51","2","0","0","1","0","0","1","0","0","1","2821","3151","120","3771"
"98","6","26","378","302","40","98","2","0","0","1","0","0","1","0","0","1","3521","2811","110","3411"
"99","7","26","381","207","40","5","2","0","0","1","0","0","1","0","0","1","3451","2901","110","3401"
"100","11","26","449","475","40","7","2","0","0","1","0","0","1","0","0","1","3561","3001","120","3181"
"101","2","28","360","348","60","24","3","0","0","1","0","0","1","0","0","1","3548","3978","120","3608"
"102","5","28","374","17","60","21","3","0","0","1","0","0","1","0","0","1","3418","3918","130","3818"
"103","4","28","369","352","60","67","3","0","0","1","0","0","1","0","0","1","3448","4028","120","3668"
"104","10","28","395","66","60","82","3","0","0","1","0","0","1","0","0","1","3418","3918","110","3818"
"105","3","28","366","75","60","39","3","0","0","1","0","0","1","0","0","1","3568","3368","110","4218"
"106","8","28","385","113","60","134","3","0","0","1","0","0","1","0","0","1","3578","3268","110","4298"
"107","9","28","390","286","60","51","3","0","0","1","0","0","1","0","0","1","3288","3618","120","4238"
"108","6","28","378","302","60","98","3","0","0","1","0","0","1","0","0","1","3988","3378","110","3778"
"109","7","28","381","207","60","5","3","0","0","1","0","0","1","0","0","1","3918","3468","110","3768"
"110","11","28","449","475","60","7","3","0","0","1","0","0","1","0","0","1","4028","3568","120","3548"
"111","2","30","360","348","70","24","4","0","0","1","0","0","1","0","0","1","4460","4590","120","3920"
"112","5","30","374","17","70","21","4","0","0","1","0","0","1","0","0","1","4330","4530","130","4130"
"113","4","30","369","352","70","67","4","0","0","1","0","0","1","0","0","1","4360","4640","120","3980"
"114","10","30","395","66","70","82","4","0","0","1","0","0","1","0","0","1","4330","4530","110","4130"
"115","3","30","366","75","70","39","4","0","0","1","0","0","1","0","0","1","4180","3980","110","4830"
"116","8","30","385","113","70","134","4","0","0","1","0","0","1","0","0","1","4190","3880","110","4910"
"117","9","30","390","286","70","51","4","0","0","1","0","0","1","0","0","1","3900","4230","120","4850"
"118","6","30","378","302","70","98","4","0","0","1","0","0","1","0","0","1","4600","4290","110","4090"
"119","7","30","381","207","70","5","4","0","0","1","0","0","1","0","0","1","4530","4380","110","4080"
"120","11","30","449","475","70","7","4","0","0","1","0","0","1","0","0","1","4640","4480","120","3860"
"121","2","34","360","430","50","29","1","0","0","1","0","0","1","20013","111","1","4995","5165","120","3915"
"122","5","34","374","426","50","29","1","0","0","1","0","0","1","20068","111","1","4945","5145","130","3995"
"123","4","34","369","432","50","72","1","0","0","1","0","0","1","20069","111","1","4825","5165","120","4085"
"124","10","34","395","427","50","90","1","0","0","1","0","0","1","20013","111","1","4915","5065","110","4075"
"125","3","34","366","428","50","44","1","0","0","1","0","0","1","20068","109","1","4495","4265","110","5295"
"126","8","34","385","429","50","137","1","0","0","1","0","0","1","20069","111","1","4475","4165","110","5445"
"127","9","34","390","433","50","41","1","0","0","1","0","0","1","20013","107","1","4235","4525","120","5315"
"128","6","34","378","434","50","106","1","0","0","1","0","0","1","20068","111","1","5195","4915","110","3975"
"129","7","34","381","431","50","13","1","0","0","1","0","0","1","20069","111","1","5095","4925","110","4035"
"130","11","34","449","460","50","16","1","0","0","1","0","0","1","20013","111","1","5085","4945","120","4045"
"131","4","1","369","432","1","72","1","0","0","1","0","0","1","0","0","1","2380","3270","0","2790"
"132","3","1","366","428","1","44","1","0","0","1","0","0","1","0","0","1","2650","2510","0","3200"
"133","2","1","360","479","1","0","1","0","0","1","0","0","1","0","0","1","700","840","0","850"
"134","5","1","374","401","1","0","1","0","0","1","0","0","1","0","0","1","600","800","0","1000"
"135","4","1","369","479","1","0","1","0","0","1","0","0","1","0","0","1","600","890","0","900"
"136","10","1","395","482","1","0","1","0","0","1","0","0","1","0","0","1","650","800","0","950"
"137","3","1","366","478","1","0","1","0","0","1","0","0","1","0","0","1","650","650","0","1100"
"138","8","1","385","483","1","0","1","0","0","1","0","0","1","0","0","1","700","600","0","1100"
"139","9","1","390","483","1","0","1","0","0","1","0","0","1","0","0","1","600","700","0","1090"
"140","6","1","378","480","1","0","1","0","0","1","0","0","1","0","0","1","850","600","0","950"
"141","7","1","381","481","1","0","1","0","0","1","0","0","1","0","0","1","800","650","0","950"
"142","11","1","449","480","1","0","1","0","0","1","0","0","1","0","0","1","840","700","0","850"
"143","7","1","422","213","1","52","1","15052","0","1","10071","0","1","20093","0","1","900","900","0","1600"
"144","7","1","422","213","1","5","1","15052","0","1","10071","0","1","20093","0","1","900","900","0","1600"
"145","9","1","393","213","1","52","1","15052","0","1","10071","0","1","20093","0","1","900","900","0","1600"
"146","9","1","393","213","1","5","1","15052","0","1","10071","0","1","20093","0","1","900","900","0","1600"
"147","11","1","449","438","1","0","1","0","0","1","0","0","1","0","0","1","1500","1500","0","1500"
"148","3","1","366","428","1","0","1","0","0","1","0","0","1","0","0","1","1500","1500","0","1500"
"149","2","45","360","443","1","0","1","0","0","1","0","0","1","0","0","1","15000","15000","15000","15000"
"150","5","45","373","439","1","0","1","0","0","1","0","0","1","0","0","1","15000","15000","15000","15000"
"151","2","15","360","320","20","18","3","0","0","1","0","0","1","0","0","1","2309","2519","70","2479"
"152","5","15","374","477","20","17","3","0","0","1","0","0","1","0","0","1","2129","2439","60","2749"
"153","4","15","369","99","20","77","3","0","0","1","0","0","1","0","0","1","2119","2579","70","2609"
"154","10","15","395","116","20","64","3","0","0","1","0","0","1","0","0","1","2219","2489","60","2609"
"155","3","15","366","213","20","33","3","0","0","1","0","0","1","0","0","1","2169","2129","60","3019"
"156","8","15","385","243","20","33","3","0","0","1","0","0","1","0","0","1","2269","2059","60","2989"
"157","9","15","390","317","20","128","3","0","0","1","0","0","1","0","0","1","2069","2209","70","3029"
"158","6","15","378","107","20","3","3","0","0","1","0","0","1","0","0","1","2539","2039","60","2739"
"159","7","15","381","160","20","3","3","0","0","1","0","0","1","0","0","1","2469","2079","60","2769"
"160","11","15","449","250","20","4","3","0","0","1","0","0","1","0","0","1","2579","2069","70","2659"
"161","2","26","360","348","29","24","1","0","0","1","0","0","1","0","0","1","2764","3294","120","3374"
"162","5","26","374","17","29","21","1","0","0","1","0","0","1","0","0","1","2634","3234","130","3584"
"163","4","26","369","352","29","67","1","0","0","1","0","0","1","0","0","1","2664","3344","120","3434"
"164","10","26","395","66","29","82","1","0","0","1","0","0","1","0","0","1","2634","3234","110","3584"
"165","3","26","366","75","29","39","1","0","0","1","0","0","1","0","0","1","2884","2684","110","3884"
"166","8","26","385","113","29","134","1","0","0","1","0","0","1","0","0","1","2894","2584","110","3964"
"167","9","26","390","286","29","51","1","0","0","1","0","0","1","0","0","1","2604","2934","120","3904"
"168","6","26","378","302","29","98","1","0","0","1","0","0","1","0","0","1","3304","2594","110","3544"
"169","7","26","381","207","29","5","1","0","0","1","0","0","1","0","0","1","3234","2684","110","3534"
"170","11","26","449","475","29","7","1","0","0","1","0","0","1","0","0","1","3344","2784","120","3314"
"171","2","30","360","348","60","24","3","0","0","1","0","0","1","20013","111","1","3572","3902","120","4132"
"172","5","30","374","17","60","21","3","0","0","1","0","0","1","20068","111","1","3442","3842","130","4342"
"173","4","30","369","352","60","67","3","0","0","1","0","0","1","20069","111","1","3472","3952","120","4192"
"174","10","30","395","66","60","82","3","0","0","1","0","0","1","20013","111","1","3442","3842","110","4342"
"175","3","30","366","75","60","39","3","0","0","1","0","0","1","20068","109","1","3567","3367","110","4742"
"176","8","30","385","113","60","134","3","0","0","1","0","0","1","20069","111","1","3577","3267","110","4822"
"177","9","30","390","286","60","51","3","0","0","1","0","0","1","20013","107","1","3287","3617","120","4762"
"178","6","30","378","302","60","98","3","0","0","1","0","0","1","20068","111","1","3912","3402","110","4302"
"179","7","30","381","207","60","5","3","0","0","1","0","0","1","20069","111","1","3842","3492","110","4292"
"180","11","30","449","475","60","7","3","0","0","1","0","0","1","20013","111","1","3952","3592","120","4072"
"181","2","34","360","430","60","29","1","0","0","1","0","0","1","20013","112","1","4385","4755","120","5105"
"182","5","34","374","426","60","29","1","0","0","1","0","0","1","20068","112","1","4335","4735","130","5185"
"183","4","34","369","432","60","72","1","0","0","1","0","0","1","20069","112","1","4215","4755","120","5275"
"184","10","34","395","427","60","90","1","0","0","1","0","0","1","20013","112","1","4305","4655","110","5265"
"185","3","34","366","428","60","44","1","0","0","1","0","0","1","20068","110","1","4235","4005","110","6085"
"186","8","34","385","429","60","137","1","0","0","1","0","0","1","20069","112","1","4215","3905","110","6235"
"187","9","34","390","433","60","41","1","0","0","1","0","0","1","20013","108","1","3975","4265","120","6105"
"188","6","34","378","434","60","106","1","0","0","1","0","0","1","20068","112","1","4785","4305","110","5165"
"189","7","34","381","431","60","13","1","0","0","1","0","0","1","20069","112","1","4685","4315","110","5225"
"190","11","34","449","460","60","16","1","0","0","1","0","0","1","20013","112","1","4675","4335","120","5235"
"191","2","34","360","430","90","29","2","0","0","1","0","0","1","20013","112","1","5561","6031","120","5631"
"192","5","34","374","426","90","29","2","0","0","1","0","0","1","20068","112","1","5511","6011","130","5711"
"193","4","34","369","432","90","72","2","0","0","1","0","0","1","20069","112","1","5391","6031","120","5801"
"194","10","34","395","427","90","90","2","0","0","1","0","0","1","20013","112","1","5481","5931","110","5791"
"195","3","34","366","428","90","44","2","0","0","1","0","0","1","20068","110","1","5361","5131","110","6711"
"196","8","34","385","429","90","137","2","0","0","1","0","0","1","20069","112","1","5341","5031","110","6861"
"197","9","34","390","433","90","41","2","0","0","1","0","0","1","20013","108","1","5101","5391","120","6731"
"198","6","34","378","434","90","106","2","0","0","1","0","0","1","20068","112","1","6061","5481","110","5691"
"199","7","34","381","431","90","13","2","0","0","1","0","0","1","20069","112","1","5961","5491","110","5751"
"200","11","34","449","460","90","16","2","0","0","1","0","0","1","20013","112","1","5951","5511","120","5761"
"201","2","40","360","430","90","29","3","0","0","1","10024","191","1","20022","190","1","6364","6684","120","6284"
"202","5","40","374","426","90","29","3","15007","191","1","10022","190","1","0","0","1","6314","6664","130","6364"
"203","4","40","369","432","90","72","3","15026","191","1","10020","190","1","0","0","1","6194","6684","120","6454"
"204","10","40","395","427","90","90","3","15029","191","1","10019","190","1","0","0","1","6284","6584","110","6444"
"205","3","40","366","428","90","44","3","15018","191","1","0","0","1","20023","193","2","6064","5834","110","7364"
"206","8","40","385","429","90","137","3","15055","191","1","0","0","1","20025","193","2","6044","5734","110","7514"
"207","9","40","390","433","90","41","3","0","0","1","10021","191","1","20037","193","2","5804","6094","120","7384"
"208","6","40","378","434","90","106","3","0","0","1","10023","191","1","20035","189","1","6714","6284","110","6344"
"209","7","40","381","431","90","13","3","15016","191","1","0","0","1","20021","189","1","6614","6294","110","6404"
"210","11","40","449","460","90","16","3","15017","191","1","0","0","1","20009","189","1","6604","6314","120","6414"
"211","2","8","360","498","1","0","1","0","0","1","0","0","1","0","0","1","1376","1966","70","1726"
"212","5","8","374","524","1","0","1","0","0","1","0","0","1","0","0","1","1276","1926","60","1876"
"213","4","8","369","523","1","0","1","0","0","1","0","0","1","0","0","1","1276","2016","70","1776"
"214","10","8","395","529","1","0","1","0","0","1","0","0","1","0","0","1","1326","1926","60","1826"
"215","3","8","366","536","1","0","1","0","0","1","0","0","1","0","0","1","1776","1326","60","1976"
"216","8","8","385","541","1","0","1","0","0","1","0","0","1","0","0","1","1826","1276","60","1976"
"217","9","8","390","542","1","0","1","0","0","1","0","0","1","0","0","1","1726","1376","70","1966"
"218","6","8","378","539","1","0","1","0","0","1","0","0","1","0","0","1","1976","1276","60","1826"
"219","7","8","381","540","1","0","1","0","0","1","0","0","1","0","0","1","1926","1326","60","1826"
"220","11","8","449","544","1","0","1","0","0","1","0","0","1","0","0","1","1966","1376","70","1726"
"221","2","12","360","498","1","25","1","0","0","1","0","0","1","0","0","1","1779","2369","70","2129"
"222","5","12","374","524","1","25","1","0","0","1","0","0","1","0","0","1","1679","2329","60","2279"
"223","4","12","369","523","1","25","1","0","0","1","0","0","1","0","0","1","1679","2419","70","2179"
"224","10","12","395","529","1","25","1","0","0","1","0","0","1","0","0","1","1729","2329","60","2229"
"225","3","12","366","536","1","100","1","0","0","1","0","0","1","0","0","1","2179","1729","60","2379"
"226","8","12","385","541","1","100","1","0","0","1","0","0","1","0","0","1","2229","1679","60","2379"
"227","9","12","390","542","1","100","1","0","0","1","0","0","1","0","0","1","2129","1779","70","2369"
"228","6","12","378","539","1","100","1","0","0","1","0","0","1","0","0","1","2379","1679","60","2229"
"229","7","12","381","540","1","100","1","0","0","1","0","0","1","0","0","1","2329","1729","60","2229"
"230","11","12","449","544","1","100","1","0","0","1","0","0","1","0","0","1","2369","1779","70","2129"
"231","2","18","360","498","5","25","1","0","0","1","0","0","1","0","0","1","2111","2701","70","2461"
"232","5","18","374","524","5","25","1","0","0","1","0","0","1","0","0","1","2011","2661","60","2611"
"233","4","18","369","523","5","25","1","0","0","1","0","0","1","0","0","1","2011","2751","70","2511"
"234","10","18","395","529","5","25","1","0","0","1","0","0","1","0","0","1","2061","2661","60","2561"
"235","3","18","366","536","5","100","1","0","0","1","0","0","1","0","0","1","2511","2061","60","2711"
"236","8","18","385","541","5","100","1","0","0","1","0","0","1","0","0","1","2561","2011","60","2711"
"237","9","18","390","542","5","100","1","0","0","1","0","0","1","0","0","1","2461","2111","70","2701"
"238","6","18","378","539","5","100","1","0","0","1","0","0","1","0","0","1","2711","2011","60","2561"
"239","7","18","381","540","5","100","1","0","0","1","0","0","1","0","0","1","2661","2061","60","2561"
"240","11","18","449","544","5","100","1","0","0","1","0","0","1","0","0","1","2701","2111","70","2461"
"241","2","26","360","498","10","25","2","0","0","1","0","0","1","0","0","1","2712","3324","120","3072"
"242","5","26","374","524","10","25","2","0","0","1","0","0","1","0","0","1","2612","3284","130","3222"
"243","4","26","369","523","10","25","2","0","0","1","0","0","1","0","0","1","2612","3374","120","3122"
"244","10","26","395","529","10","25","2","0","0","1","0","0","1","0","0","1","2662","3284","110","3172"
"245","3","26","366","536","10","100","2","0","0","1","0","0","1","0","0","1","3134","2662","110","3322"
"246","8","26","385","541","10","100","2","0","0","1","0","0","1","0","0","1","3184","2612","110","3322"
"247","9","26","390","542","10","100","2","0","0","1","0","0","1","0","0","1","3084","2712","120","3312"
"248","6","26","378","539","10","100","2","0","0","1","0","0","1","0","0","1","3334","2612","110","3172"
"249","7","26","381","540","10","100","2","0","0","1","0","0","1","0","0","1","3284","2662","110","3172"
"250","11","26","449","544","10","100","2","0","0","1","0","0","1","0","0","1","3324","2712","120","3072"
"251","2","30","360","498","30","25","3","0","0","1","0","0","1","0","0","1","3408","4111","120","3808"
"252","5","30","374","524","30","25","3","0","0","1","0","0","1","0","0","1","3308","4071","130","3958"
"253","4","30","369","523","30","25","3","0","0","1","0","0","1","0","0","1","3308","4161","120","3858"
"254","10","30","395","529","30","25","3","0","0","1","0","0","1","0","0","1","3358","4071","110","3908"
"255","3","30","366","536","30","100","3","0","0","1","0","0","1","0","0","1","3921","3358","110","4058"
"256","8","30","385","541","30","100","3","0","0","1","0","0","1","0","0","1","3971","3308","110","4058"
"257","9","30","390","542","30","100","3","0","0","1","0","0","1","0","0","1","3871","3408","120","4048"
"258","6","30","378","539","30","100","3","0","0","1","0","0","1","0","0","1","4121","3308","110","3908"
"259","7","30","381","540","30","100","3","0","0","1","0","0","1","0","0","1","4071","3358","110","3908"
"260","11","30","449","544","30","100","3","0","0","1","0","0","1","0","0","1","4111","3408","120","3808"
"261","2","34","360","498","50","25","3","15095","188","1","0","0","1","0","0","1","4045","4797","120","4467"
"262","5","34","374","524","50","25","3","15095","188","1","0","0","1","0","0","1","3945","4757","130","4617"
"263","4","34","369","523","50","25","3","15095","188","1","0","0","1","0","0","1","3945","4847","120","4517"
"264","10","34","395","529","50","25","3","15095","188","1","0","0","1","0","0","1","3995","4757","110","4567"
"265","3","34","366","536","50","100","3","15096","187","1","0","0","1","0","0","1","4607","3995","110","4717"
"266","8","34","385","541","50","100","3","15096","187","1","0","0","1","0","0","1","4657","3945","110","4717"
"267","9","34","390","542","50","100","3","15096","187","1","0","0","1","0","0","1","4557","4045","120","4707"
"268","6","34","378","539","50","100","3","15096","187","1","0","0","1","0","0","1","4807","3945","110","4567"
"269","7","34","381","540","50","100","3","15096","187","1","0","0","1","0","0","1","4757","3995","110","4567"
"270","11","34","449","544","50","100","3","15096","187","1","0","0","1","0","0","1","4797","4045","120","4467"
"271","2","40","360","498","70","25","3","15095","188","2","0","0","1","0","0","1","5055","5870","120","5505"
"272","5","40","374","524","70","25","3","15095","188","2","0","0","1","0","0","1","4955","5830","130","5655"
"273","4","40","369","523","70","25","3","15095","188","2","0","0","1","0","0","1","4955","5920","120","5555"
"274","10","40","395","529","70","25","3","15095","188","2","0","0","1","0","0","1","5005","5830","110","5605"
"275","3","40","366","536","70","100","3","15096","187","2","0","0","1","0","0","1","5680","5005","110","5755"
"276","8","40","385","541","70","100","3","15096","187","2","0","0","1","0","0","1","5730","4955","110","5755"
"277","9","40","390","542","70","100","3","15096","187","2","0","0","1","0","0","1","5630","5055","120","5745"
"278","6","40","378","539","70","100","3","15096","187","2","0","0","1","0","0","1","5880","4955","110","5605"
"279","7","40","381","540","70","100","3","15096","187","2","0","0","1","0","0","1","5830","5005","110","5605"
"280","11","40","449","544","70","100","3","15096","187","2","0","0","1","0","0","1","5870","5055","120","5505"
"281","2","50","360","430","90","29","4","0","0","1","10024","191","5","20022","190","3","7237","7807","120","7157"
"282","5","50","374","426","90","29","4","15007","191","5","10022","190","3","0","0","1","7187","7787","130","7237"
"283","4","50","369","432","90","72","4","15026","191","5","10020","190","3","0","0","1","7067","7807","120","7327"
"284","10","50","395","427","90","90","4","15029","191","5","10019","190","3","0","0","1","7157","7707","110","7317"
"285","3","50","366","428","90","44","4","15018","191","5","0","0","1","20023","193","3","7337","7107","110","8137"
"286","8","50","385","429","90","137","4","15055","191","5","0","0","1","20025","193","3","7317","7007","110","8287"
"287","9","50","390","433","90","41","4","0","0","1","10021","191","5","20037","193","3","7077","7367","120","8157"
"288","6","50","378","434","90","106","4","0","0","1","10023","191","5","20035","189","3","7837","7157","110","7217"
"289","7","50","381","431","90","13","4","15016","191","5","0","0","1","20021","189","3","7737","7167","110","7277"
"290","11","50","449","460","90","16","4","15017","191","5","0","0","1","20009","189","3","7727","7187","120","7287"
"291","12","26","545","514","29","37","1","0","0","1","0","0","1","0","0","1","2864","2654","120","3924"
"292","12","30","545","514","60","37","3","0","0","1","0","0","1","20068","109","1","3547","3337","120","4782"
"293","12","34","545","513","60","136","1","0","0","1","0","0","1","20068","110","1","6025","5505","120","6215"
"294","12","50","545","513","90","136","4","0","0","1","10078","191","5","20068","193","3","7477","7257","120","8467"
"295","13","26","553","636","29","100","1","0","0","1","0","0","1","0","0","1","3192","2754","120","3614"
"296","13","30","553","636","60","100","3","0","0","1","0","0","1","20068","109","1","3891","3437","120","4472"
