"39","2","2018-02-22 15:00:00","2018-02-28 23:59:59"
"40","2","2018-02-22 15:00:00","2018-02-28 23:59:59"
"41","2","2018-02-22 15:00:00","2018-02-28 23:59:59"
"42","2","2018-02-22 15:00:00","2018-02-28 23:59:59"
"43","2","2018-02-22 15:00:00","2018-02-28 23:59:59"
"44","2","2018-02-22 15:00:00","2018-02-28 23:59:59"
"45","2","2018-02-22 15:00:00","2018-02-28 23:59:59"
"46","2","2018-02-22 15:00:00","2018-02-28 23:59:59"
"47","2","2018-02-22 15:00:00","2018-02-28 23:59:59"
"48","2","2018-02-22 15:00:00","2018-02-28 23:59:59"
"49","2","2018-02-22 15:00:00","2018-02-28 23:59:59"
"50","2","2018-02-22 15:00:00","2018-02-28 23:59:59"
"51","2","2018-02-22 15:00:00","2018-02-28 23:59:59"
"52","2","2018-02-22 15:00:00","2018-02-28 23:59:59"
"53","2","2018-02-22 15:00:00","2018-02-28 23:59:59"
"54","2","2018-03-01 15:00:00","2018-03-08 13:59:59"
"55","2","2018-03-08 14:30:00","2018-03-15 03:59:59"
"56","2","2018-03-15 15:00:00","2018-03-21 23:59:59"
"57","3","2018-03-22 14:00:00","2037-12-31 23:59:59"
"58","3","2018-03-22 14:00:00","2037-12-31 23:59:59"
"59","2","2018-03-22 14:00:00","2018-03-29 12:59:59"
"60","2","2018-03-29 14:00:00","2018-04-05 03:59:59"
"61","2","2018-04-05 14:00:00","2018-04-11 23:59:59"
"62","2","2018-04-05 14:00:00","2018-04-11 23:59:59"
"63","2","2018-04-05 14:00:00","2018-04-11 23:59:59"
"64","2","2018-04-05 14:00:00","2018-04-11 23:59:59"
"65","2","2018-04-05 14:00:00","2018-04-11 23:59:59"
"66","2","2018-04-05 14:00:00","2018-04-11 23:59:59"
"67","2","2018-04-05 14:00:00","2018-04-11 23:59:59"
"68","2","2018-04-05 14:00:00","2018-04-11 23:59:59"
"69","2","2018-04-05 14:00:00","2018-04-11 23:59:59"
"70","2","2018-04-05 14:00:00","2018-04-11 23:59:59"
"71","2","2018-04-05 14:00:00","2018-04-11 23:59:59"
"72","2","2018-04-05 14:00:00","2018-04-11 23:59:59"
"73","2","2018-04-05 14:00:00","2018-04-11 23:59:59"
"74","2","2018-04-05 14:00:00","2018-04-11 23:59:59"
"75","2","2018-04-05 14:00:00","2018-04-11 23:59:59"
"76","2","2018-04-05 14:00:00","2018-04-11 23:59:59"
"77","2","2018-04-05 14:00:00","2018-04-11 23:59:59"
"78","2","2018-04-12 14:00:00","2018-04-19 12:59:59"
"79","2","2018-04-12 14:00:00","2018-04-19 12:59:59"
"80","2","2018-04-12 14:00:00","2018-04-19 12:59:59"
"81","2","2018-04-12 14:00:00","2018-04-19 12:59:59"
"82","2","2018-04-12 14:00:00","2018-04-19 12:59:59"
"83","2","2018-04-12 14:00:00","2018-04-19 12:59:59"
"84","2","2018-04-12 14:00:00","2018-04-19 12:59:59"
"85","2","2018-04-12 14:00:00","2018-04-19 12:59:59"
"86","2","2018-04-12 14:00:00","2018-04-19 12:59:59"
"87","2","2018-04-19 14:00:00","2018-04-26 03:59:59"
"88","2","2018-04-26 14:00:00","2018-05-01 23:59:59"
"89","2","2018-05-02 14:00:00","2018-05-10 12:59:59"
"90","2","2018-05-02 14:00:00","2018-05-10 12:59:59"
"91","2","2018-05-10 14:00:00","2018-05-17 03:59:59"
"92","2","2018-05-10 14:00:00","2018-05-17 03:59:59"
"93","2","2018-05-17 14:00:00","2018-05-23 23:59:59"
"94","2","2018-05-17 14:00:00","2018-05-23 23:59:59"
"95","2","2018-05-17 14:00:00","2018-05-23 23:59:59"
"96","2","2018-05-17 14:00:00","2018-05-23 23:59:59"
"97","2","2018-05-17 14:00:00","2018-05-23 23:59:59"
"98","2","2018-05-17 14:00:00","2018-05-23 23:59:59"
"99","2","2018-05-17 14:00:00","2018-05-23 23:59:59"
"100","2","2018-05-17 14:00:00","2018-05-23 23:59:59"
"101","2","2018-05-17 14:00:00","2018-05-23 23:59:59"
"102","2","2018-05-17 14:00:00","2018-05-23 23:59:59"
"103","2","2018-05-17 14:00:00","2018-05-23 23:59:59"
"104","2","2018-05-17 14:00:00","2018-05-23 23:59:59"
"105","2","2018-05-17 14:00:00","2018-05-23 23:59:59"
"106","2","2018-05-17 14:00:00","2018-05-23 23:59:59"
"107","2","2018-05-17 14:00:00","2018-05-23 23:59:59"
"108","2","2018-05-17 14:00:00","2018-05-23 23:59:59"
"109","2","2018-05-17 14:00:00","2018-05-23 23:59:59"
"110","3","2018-05-24 14:00:00","2037-12-31 23:59:59"
"111","3","2018-05-24 14:00:00","2037-12-31 23:59:59"
"112","2","2018-05-24 14:00:00","2018-05-31 12:59:59"
"113","2","2018-05-31 14:00:00","2018-06-07 03:59:59"
"114","2","2018-05-31 14:00:00","2018-06-07 03:59:59"
"115","2","2018-05-31 14:00:00","2018-06-07 03:59:59"
"116","2","2018-05-31 14:00:00","2018-06-07 03:59:59"
"117","2","2018-05-31 14:00:00","2018-06-07 03:59:59"
"118","2","2018-05-31 14:00:00","2018-06-07 03:59:59"
"119","2","2018-05-31 14:00:00","2018-06-07 03:59:59"
"120","2","2018-05-31 14:00:00","2018-06-07 03:59:59"
"121","2","2018-06-07 14:00:00","2018-06-13 23:59:59"
"122","2","2018-06-07 14:00:00","2018-06-13 23:59:59"
"123","2","2018-06-07 14:00:00","2018-06-13 23:59:59"
"124","2","2018-06-07 14:00:00","2018-06-13 23:59:59"
"125","2","2018-06-14 13:30:00","2018-06-21 12:59:59"
"126","2","2018-06-14 13:30:00","2018-06-21 12:59:59"
"127","2","2018-06-14 13:30:00","2018-06-21 12:59:59"
"128","2","2018-06-14 13:30:00","2018-06-21 12:59:59"
"129","2","2018-06-14 13:30:00","2018-06-21 12:59:59"
"130","2","2018-06-14 13:30:00","2018-06-21 12:59:59"
"131","2","2018-06-14 13:30:00","2018-06-21 12:59:59"
"132","2","2018-06-14 13:30:00","2018-06-21 12:59:59"
"133","2","2018-06-14 13:30:00","2018-06-21 12:59:59"
"134","2","2018-06-14 13:30:00","2018-06-21 12:59:59"
"135","2","2018-06-21 13:30:00","2018-06-28 03:59:59"
"136","2","2018-06-21 13:30:00","2018-06-28 03:59:59"
"137","2","2018-06-21 13:30:00","2018-06-28 03:59:59"
"138","2","2018-06-21 13:30:00","2018-06-28 03:59:59"
"139","2","2018-06-21 13:30:00","2018-06-28 03:59:59"
"140","2","2018-06-21 13:30:00","2018-06-28 03:59:59"
"141","2","2018-06-21 13:30:00","2018-06-28 03:59:59"
"142","2","2018-06-21 13:30:00","2018-06-28 03:59:59"
"143","2","2018-06-21 13:30:00","2018-06-28 03:59:59"
"144","2","2018-06-21 13:30:00","2018-06-28 03:59:59"
"145","2","2018-06-28 13:30:00","2018-07-04 23:59:59"
"146","2","2018-07-05 13:30:00","2018-07-12 12:59:59"
"147","2","2018-07-05 13:30:00","2018-07-12 12:59:59"
"148","2","2018-07-05 13:30:00","2018-07-12 12:59:59"
"149","2","2018-07-05 13:30:00","2018-07-12 12:59:59"
"150","2","2018-07-05 13:30:00","2018-07-12 12:59:59"
"151","2","2018-07-05 13:30:00","2018-07-12 12:59:59"
"152","2","2018-07-12 13:30:00","2018-07-19 03:59:59"
"153","2","2018-07-12 13:30:00","2018-07-19 03:59:59"
"154","2","2018-07-12 13:30:00","2018-07-19 03:59:59"
"155","2","2018-07-12 13:30:00","2018-07-19 03:59:59"
"156","2","2018-07-12 13:30:00","2018-07-19 03:59:59"
"157","2","2018-07-12 13:30:00","2018-07-19 03:59:59"
"158","2","2018-07-12 13:30:00","2018-07-19 03:59:59"
"159","2","2018-07-12 13:30:00","2018-07-19 03:59:59"
"160","2","2018-07-19 13:30:00","2018-07-25 23:59:59"
"161","2","2018-07-19 13:30:00","2018-07-25 23:59:59"
"162","2","2018-07-19 13:30:00","2018-07-25 23:59:59"
"163","2","2018-07-19 13:30:00","2018-07-25 23:59:59"
"164","2","2018-07-19 13:30:00","2018-07-25 23:59:59"
"165","2","2018-07-19 13:30:00","2018-07-25 23:59:59"
"166","2","2018-07-19 13:30:00","2018-07-25 23:59:59"
"167","2","2018-07-19 13:30:00","2018-07-25 23:59:59"
"168","2","2018-07-19 13:30:00","2018-07-25 23:59:59"
"169","2","2018-07-19 13:30:00","2018-07-25 23:59:59"
"170","2","2018-07-19 13:30:00","2018-07-25 23:59:59"
"171","2","2018-07-19 13:30:00","2018-07-25 23:59:59"
"172","2","2018-07-19 13:30:00","2018-07-25 23:59:59"
"173","2","2018-07-19 13:30:00","2018-07-25 23:59:59"
"174","2","2018-07-19 13:30:00","2018-07-25 23:59:59"
"175","2","2018-07-19 13:30:00","2018-07-25 23:59:59"
"176","2","2018-07-19 13:30:00","2018-07-25 23:59:59"
"177","2","2018-07-19 13:30:00","2018-07-25 23:59:59"
"178","2","2018-07-19 13:30:00","2018-07-25 23:59:59"
"179","2","2018-07-19 13:30:00","2018-07-25 23:59:59"
"180","2","2018-07-19 13:30:00","2018-07-25 23:59:59"
"181","2","2018-07-26 13:30:00","2018-08-02 03:59:59"
"182","2","2018-07-26 13:30:00","2018-08-02 03:59:59"
"183","2","2018-07-26 13:30:00","2018-08-02 03:59:59"
"184","2","2018-07-26 13:30:00","2018-08-02 03:59:59"
"185","2","2018-07-26 13:30:00","2018-08-02 03:59:59"
"186","2","2018-07-26 13:30:00","2018-08-02 03:59:59"
"187","2","2018-08-02 13:30:00","2018-08-08 23:59:59"
"188","2","2018-08-02 13:30:00","2018-08-08 23:59:59"
"189","2","2018-08-02 13:30:00","2018-08-08 23:59:59"
"190","2","2018-08-02 13:30:00","2018-08-08 23:59:59"
"191","2","2018-08-02 13:30:00","2018-08-08 23:59:59"
"192","2","2018-08-02 13:30:00","2018-08-08 23:59:59"
"193","2","2018-08-02 13:30:00","2018-08-08 23:59:59"
"194","2","2018-08-02 13:30:00","2018-08-08 23:59:59"
"195","2","2018-08-02 13:30:00","2018-08-08 23:59:59"
"196","2","2018-08-02 13:30:00","2018-08-08 23:59:59"
"197","2","2018-08-02 13:30:00","2018-08-08 23:59:59"
"198","2","2018-08-02 13:30:00","2018-08-08 23:59:59"
"199","2","2018-08-02 13:30:00","2018-08-08 23:59:59"
"200","2","2018-08-02 13:30:00","2018-08-08 23:59:59"
"201","2","2018-08-02 13:30:00","2018-08-08 23:59:59"
"202","2","2018-08-02 13:30:00","2018-08-08 23:59:59"
"203","2","2018-08-02 13:30:00","2018-08-08 23:59:59"
"204","3","2018-08-09 13:30:00","2037-12-31 23:59:59"
"205","3","2018-08-09 13:30:00","2037-12-31 23:59:59"
"206","2","2018-08-09 13:30:00","2018-08-16 12:59:59"
"207","2","2018-08-09 13:30:00","2018-08-16 12:59:59"
"208","2","2018-08-09 13:30:00","2018-08-16 12:59:59"
"209","2","2018-08-09 13:30:00","2018-08-16 12:59:59"
"210","2","2018-08-09 13:30:00","2018-08-16 12:59:59"
"211","2","2018-08-09 13:30:00","2018-08-16 12:59:59"
"212","2","2018-08-09 13:30:00","2018-08-16 12:59:59"
"213","2","2018-08-09 13:30:00","2018-08-16 12:59:59"
"214","2","2018-08-16 13:05:00","2018-08-23 03:59:59"
"215","2","2018-08-16 13:05:00","2018-08-23 03:59:59"
"216","2","2018-08-16 13:05:00","2018-08-23 03:59:59"
"217","2","2018-08-16 13:05:00","2018-08-23 03:59:59"
"218","2","2018-08-16 13:05:00","2018-08-23 03:59:59"
"219","2","2018-08-16 13:05:00","2018-08-23 03:59:59"
"220","2","2018-08-16 13:05:00","2018-08-23 03:59:59"
"221","2","2018-08-16 13:05:00","2018-08-23 03:59:59"
"222","2","2018-08-23 13:30:00","2018-08-30 23:59:59"
"223","2","2018-08-30 13:30:00","2018-09-06 12:59:59"
"224","2","2018-08-30 13:30:00","2018-09-06 12:59:59"
"225","2","2018-08-30 13:30:00","2018-09-06 12:59:59"
"226","2","2018-08-30 13:30:00","2018-09-06 12:59:59"
"227","2","2018-08-30 13:30:00","2018-09-06 12:59:59"
"228","2","2018-08-30 13:30:00","2018-09-06 12:59:59"
"229","2","2018-09-06 13:30:00","2018-09-13 03:59:59"
"230","2","2018-09-06 13:30:00","2018-09-13 03:59:59"
"231","2","2018-09-06 13:30:00","2018-09-13 03:59:59"
"232","2","2018-09-06 13:30:00","2018-09-13 03:59:59"
"233","2","2018-09-06 13:30:00","2018-09-13 03:59:59"
"234","2","2018-09-06 13:30:00","2018-09-13 03:59:59"
"235","2","2018-09-06 13:30:00","2018-09-13 03:59:59"
"236","2","2018-09-06 13:30:00","2018-09-13 03:59:59"
"237","2","2018-09-06 13:30:00","2018-09-13 03:59:59"
"238","2","2018-09-13 13:30:00","2018-09-18 23:59:59"
"239","2","2018-09-13 13:30:00","2018-09-18 23:59:59"
"240","2","2018-09-13 13:30:00","2018-09-18 23:59:59"
"241","2","2018-09-13 13:30:00","2018-09-18 23:59:59"
"242","2","2018-09-13 13:30:00","2018-09-18 23:59:59"
"243","2","2018-09-13 13:30:00","2018-09-18 23:59:59"
"244","2","2018-09-13 13:30:00","2018-09-18 23:59:59"
"245","2","2018-09-13 13:30:00","2018-09-18 23:59:59"
"246","2","2018-09-13 13:30:00","2018-09-18 23:59:59"
"247","2","2018-09-13 13:30:00","2018-09-18 23:59:59"
"248","2","2018-09-13 13:30:00","2018-09-18 23:59:59"
"249","2","2018-09-13 13:30:00","2018-09-18 23:59:59"
"250","2","2018-09-13 13:30:00","2018-09-18 23:59:59"
"251","2","2018-09-13 13:30:00","2018-09-18 23:59:59"
"252","2","2018-09-13 13:30:00","2018-09-18 23:59:59"
"253","2","2018-09-13 13:30:00","2018-09-18 23:59:59"
"254","2","2018-09-13 13:30:00","2018-09-18 23:59:59"
"255","2","2018-09-13 13:30:00","2018-09-18 23:59:59"
"256","2","2018-09-13 13:30:00","2018-09-18 23:59:59"
"257","2","2018-09-13 13:30:00","2018-09-18 23:59:59"
"258","2","2018-09-13 13:30:00","2018-09-18 23:59:59"
"259","2","2018-09-19 13:30:00","2018-09-27 03:59:59"
"260","2","2018-09-19 13:30:00","2018-09-27 03:59:59"
"261","2","2018-09-19 13:30:00","2018-09-27 03:59:59"
"262","2","2018-09-19 13:30:00","2018-09-27 03:59:59"
"263","2","2018-09-19 13:30:00","2018-09-27 03:59:59"
"264","2","2018-09-19 13:30:00","2018-09-27 03:59:59"
"265","2","2018-09-19 13:30:00","2018-09-27 03:59:59"
"266","2","2018-09-19 13:30:00","2018-09-27 03:59:59"
"267","2","2018-09-19 13:30:00","2018-09-27 03:59:59"
"268","2","2018-09-27 13:30:00","2018-10-04 12:59:59"
"269","2","2018-09-27 13:30:00","2018-10-04 12:59:59"
"270","2","2018-09-27 13:30:00","2018-10-04 12:59:59"
"271","2","2018-09-27 13:30:00","2018-10-04 12:59:59"
"272","2","2018-09-27 13:30:00","2018-10-04 12:59:59"
"273","2","2018-09-27 13:30:00","2018-10-04 12:59:59"
"274","2","2018-10-04 13:30:00","2018-10-11 03:59:59"
"275","2","2018-10-04 13:30:00","2018-10-11 03:59:59"
"276","2","2018-10-04 13:30:00","2018-10-11 03:59:59"
"277","2","2018-10-04 13:30:00","2018-10-11 03:59:59"
"278","2","2018-10-04 13:30:00","2018-10-11 03:59:59"
"279","2","2018-10-04 13:30:00","2018-10-11 03:59:59"
"280","2","2018-10-04 13:30:00","2018-10-11 03:59:59"
"281","2","2018-10-04 13:30:00","2018-10-11 03:59:59"
"282","2","2018-10-11 13:30:00","2018-10-18 12:59:59"
"283","2","2018-10-11 13:30:00","2018-10-18 12:59:59"
"284","2","2018-10-11 13:30:00","2018-10-18 12:59:59"
"285","2","2018-10-11 13:30:00","2018-10-18 12:59:59"
"286","2","2018-10-11 13:30:00","2018-10-18 12:59:59"
"287","2","2018-10-11 13:30:00","2018-10-18 12:59:59"
"288","2","2018-10-11 13:30:00","2018-10-18 12:59:59"
"289","2","2018-10-11 13:30:00","2018-10-18 12:59:59"
"290","2","2018-10-11 13:30:00","2018-10-18 12:59:59"
"291","2","2018-10-11 13:30:00","2018-10-18 12:59:59"
"292","2","2018-10-11 13:30:00","2018-10-18 12:59:59"
"293","2","2018-10-11 13:30:00","2018-10-18 12:59:59"
"294","2","2018-10-11 13:30:00","2018-10-18 12:59:59"
"295","2","2018-10-11 13:30:00","2018-10-18 12:59:59"
"296","2","2018-10-11 13:30:00","2018-10-18 12:59:59"
"297","2","2018-10-18 13:30:00","2018-10-25 03:59:59"
"298","2","2018-10-18 13:30:00","2018-10-25 03:59:59"
"299","2","2018-10-18 13:30:00","2018-10-25 03:59:59"
"300","2","2018-10-18 13:30:00","2018-10-25 03:59:59"
"301","2","2018-10-18 13:30:00","2018-10-25 03:59:59"
"302","2","2018-10-18 13:30:00","2018-10-25 03:59:59"
"303","2","2018-10-18 13:30:00","2018-10-25 03:59:59"
"304","2","2018-10-18 13:30:00","2018-10-25 03:59:59"
"305","2","2018-10-18 13:30:00","2018-10-25 03:59:59"
"306","2","2018-10-18 13:30:00","2018-10-25 03:59:59"
"307","2","2018-10-18 13:30:00","2018-10-25 03:59:59"
"308","2","2018-10-18 13:30:00","2018-10-25 03:59:59"
"309","2","2018-10-18 13:30:00","2018-10-25 03:59:59"
"310","2","2018-10-18 13:30:00","2018-10-25 03:59:59"
"311","2","2018-10-18 13:30:00","2018-10-25 03:59:59"
"312","2","2018-10-18 13:30:00","2018-10-25 03:59:59"
"313","2","2018-10-18 13:30:00","2018-10-25 03:59:59"
"314","3","2018-08-25 13:30:00","2037-12-31 23:59:59"
"315","3","2018-08-25 13:30:00","2037-12-31 23:59:59"
"316","2","2018-08-25 13:30:00","2018-11-01 12:59:59"
"317","2","2018-08-25 13:30:00","2018-11-01 12:59:59"
"318","2","2018-08-25 13:30:00","2018-11-01 12:59:59"
"319","2","2018-08-25 13:30:00","2018-11-01 12:59:59"
"320","2","2018-08-25 13:30:00","2018-11-01 12:59:59"
"321","2","2018-08-25 13:30:00","2018-11-01 12:59:59"
"322","2","2018-11-01 13:30:00","2018-11-08 03:59:59"
"323","2","2018-11-01 13:30:00","2018-11-08 03:59:59"
"324","2","2018-11-01 13:30:00","2018-11-08 03:59:59"
"325","2","2018-11-01 13:30:00","2018-11-08 03:59:59"
"326","2","2018-11-01 13:30:00","2018-11-08 03:59:59"
"327","2","2018-11-01 13:30:00","2018-11-08 03:59:59"
"328","2","2018-11-08 13:30:00","2018-11-14 23:59:59"
"329","2","2018-11-18 14:00:00","2018-11-29 03:59:59"
"330","2","2018-11-18 14:00:00","2018-11-29 03:59:59"
"331","2","2018-11-18 14:00:00","2018-11-29 03:59:59"
"332","2","2018-11-18 14:00:00","2018-11-29 03:59:59"
"333","2","2018-11-18 14:00:00","2018-11-29 03:59:59"
"334","2","2018-11-18 14:00:00","2018-11-29 03:59:59"
"335","2","2018-11-22 13:30:00","2018-11-29 03:59:59"
"336","2","2018-11-18 14:00:00","2018-11-29 03:59:59"
"337","2","2018-11-18 14:00:00","2018-11-29 03:59:59"
"338","2","2018-11-18 14:00:00","2018-11-29 03:59:59"
"339","2","2018-11-18 14:00:00","2018-11-29 03:59:59"
"340","2","2018-11-18 14:00:00","2018-11-29 03:59:59"
"341","2","2018-11-18 14:00:00","2018-11-29 03:59:59"
"342","2","2018-11-18 14:00:00","2018-11-29 03:59:59"
"343","2","2018-11-18 14:00:00","2018-11-29 03:59:59"
"344","2","2018-11-18 14:00:00","2018-11-29 03:59:59"
"345","2","2018-11-18 14:00:00","2018-11-29 03:59:59"
"346","2","2018-11-18 14:00:00","2018-11-29 03:59:59"
"347","2","2018-11-18 14:00:00","2018-11-29 03:59:59"
"348","2","2018-11-22 13:30:00","2018-11-29 03:59:59"
"349","2","2018-11-22 13:30:00","2018-11-29 03:59:59"
"350","2","2018-11-29 13:30:00","2018-12-05 23:59:59"
"351","2","2018-11-29 13:30:00","2018-12-05 23:59:59"
"352","2","2018-11-29 13:30:00","2018-12-05 23:59:59"
"353","2","2018-11-29 13:30:00","2018-12-05 23:59:59"
"354","2","2018-11-29 13:30:00","2018-12-05 23:59:59"
"355","2","2018-11-29 13:30:00","2018-12-05 23:59:59"
"356","2","2018-11-29 13:30:00","2018-12-05 23:59:59"
"357","2","2018-11-29 13:30:00","2018-12-05 23:59:59"
"358","2","2018-12-06 13:30:00","2018-12-13 03:59:59"
"359","2","2018-12-06 13:30:00","2018-12-13 03:59:59"
"360","2","2018-12-06 13:30:00","2018-12-13 03:59:59"
"361","2","2018-12-06 13:30:00","2018-12-13 03:59:59"
"362","2","2018-12-06 13:30:00","2018-12-13 03:59:59"
"363","2","2018-12-06 13:30:00","2018-12-13 03:59:59"
"364","2","2018-12-06 13:30:00","2018-12-13 03:59:59"
"365","2","2018-12-06 13:30:00","2018-12-13 03:59:59"
"366","2","2018-12-13 13:30:00","2018-12-27 03:59:59"
"367","2","2018-12-13 13:30:00","2018-12-27 03:59:59"
"368","2","2018-12-13 13:30:00","2018-12-27 03:59:59"
"369","2","2018-12-13 13:30:00","2018-12-27 03:59:59"
"370","2","2018-12-13 13:30:00","2018-12-27 03:59:59"
"371","2","2018-12-13 13:30:00","2018-12-27 03:59:59"
"372","2","2018-12-13 13:30:00","2018-12-27 03:59:59"
"373","2","2018-12-13 13:30:00","2018-12-27 03:59:59"
"374","2","2018-12-27 13:30:00","2018-12-31 23:59:59"
"375","2","2018-12-13 13:30:00","2018-12-31 23:59:59"
"376","2","2018-12-13 13:30:00","2018-12-31 23:59:59"
"377","2","2018-12-13 13:30:00","2018-12-31 23:59:59"
"378","2","2018-12-13 13:30:00","2018-12-31 23:59:59"
"379","2","2018-12-13 13:30:00","2018-12-31 23:59:59"
"380","2","2019-01-01 00:00:00","2019-01-04 08:59:59"
"381","2","2019-01-01 00:00:00","2019-01-04 08:59:59"
"382","2","2019-01-01 00:00:00","2019-01-04 08:59:59"
"383","2","2019-01-01 00:00:00","2019-01-04 08:59:59"
"384","2","2019-01-01 00:00:00","2019-01-04 08:59:59"
"385","2","2019-01-01 00:00:00","2019-01-04 08:59:59"
"386","2","2019-01-01 00:00:00","2019-01-04 08:59:59"
"387","2","2019-01-01 00:00:00","2019-01-04 08:59:59"
"388","3","2019-01-01 00:00:00","2037-12-31 23:59:59"
"389","3","2019-01-01 00:00:00","2037-12-31 23:59:59"
"390","2","2019-01-04 09:00:00","2019-01-11 03:59:59"
"391","2","2019-01-04 09:00:00","2019-01-11 03:59:59"
"392","2","2019-01-04 09:00:00","2019-01-11 03:59:59"
"393","2","2019-01-04 09:00:00","2019-01-11 03:59:59"
"394","2","2019-01-04 09:00:00","2019-01-11 03:59:59"
"395","2","2019-01-04 09:00:00","2019-01-11 03:59:59"
"396","2","2019-01-04 09:00:00","2019-01-11 03:59:59"
"397","2","2019-01-04 09:00:00","2019-01-11 03:59:59"
"398","2","2019-01-11 13:30:00","2019-01-17 23:59:59"
"399","2","2019-01-18 13:30:00","2019-01-24 12:59:59"
"400","2","2019-01-18 13:30:00","2019-01-24 12:59:59"
"401","2","2019-01-18 13:30:00","2019-01-24 12:59:59"
"402","2","2019-01-18 13:30:00","2019-01-24 12:59:59"
"403","2","2019-01-18 13:30:00","2019-01-24 12:59:59"
"404","2","2019-01-18 13:30:00","2019-01-24 12:59:59"
"405","2","2019-01-18 13:30:00","2019-01-24 12:59:59"
"406","2","2019-01-18 13:30:00","2019-01-24 12:59:59"
"407","2","2019-01-24 13:30:00","2019-01-31 03:59:59"
"408","2","2019-01-24 13:30:00","2019-01-31 03:59:59"
"409","2","2019-01-24 13:30:00","2019-01-31 03:59:59"
"410","2","2019-01-24 13:30:00","2019-01-31 03:59:59"
"411","2","2019-01-24 13:30:00","2019-01-31 03:59:59"
"412","2","2019-01-24 13:30:00","2019-01-31 03:59:59"
"413","2","2019-01-24 13:30:00","2019-01-31 03:59:59"
"414","2","2019-01-24 13:30:00","2019-01-31 03:59:59"
"415","2","2019-01-31 13:30:00","2019-02-06 23:59:59"
"416","2","2019-01-31 13:30:00","2019-02-06 23:59:59"
"417","2","2019-01-31 13:30:00","2019-02-06 23:59:59"
"418","2","2019-01-31 13:30:00","2019-02-06 23:59:59"
"419","2","2019-01-31 13:30:00","2019-02-06 23:59:59"
"420","2","2019-01-31 13:30:00","2019-02-06 23:59:59"
"421","2","2019-01-31 13:30:00","2019-02-06 23:59:59"
"422","2","2019-01-31 13:30:00","2019-02-06 23:59:59"
"423","2","2019-01-31 13:30:00","2019-02-06 23:59:59"
"424","2","2019-01-31 13:30:00","2019-02-06 23:59:59"
"425","2","2019-01-31 13:30:00","2019-02-06 23:59:59"
"426","2","2019-01-31 13:30:00","2019-02-06 23:59:59"
"427","2","2019-01-31 13:30:00","2019-02-06 23:59:59"
"428","2","2019-01-31 13:30:00","2019-02-06 23:59:59"
"429","2","2019-01-31 13:30:00","2019-02-06 23:59:59"
"430","2","2019-01-31 13:30:00","2019-02-06 23:59:59"
"431","2","2019-01-31 13:30:00","2019-02-06 23:59:59"
"432","2","2019-01-31 13:30:00","2019-02-06 23:59:59"
"433","2","2019-01-31 13:30:00","2019-02-06 23:59:59"
"434","2","2019-01-31 13:30:00","2019-02-06 23:59:59"
"435","2","2019-01-31 13:30:00","2019-02-06 23:59:59"
"436","2","2019-02-07 13:30:00","2019-02-14 12:59:59"
"437","2","2019-02-07 13:30:00","2019-02-14 12:59:59"
