"SSR_パワー_タイプ1","SKILL_SSR_POW_1",11,458793,458753,0,"ノーマル",1,"得点判定",3,"",-1,15,"発動確率_初期値15",9,"役割",1,"RATK","","",-1,"","","",-1,"","","バフ・パワー",1,"自身",1,"パワー(%)",1,40,"効果_初期値40",18,"",-1,"",-1,"",-1,0,"成長効果なし",1,"",-1,"",-1,"",-1,0,"成長効果なし",1,5,0,10,"強化できない",1,"発動成長なし",1,"効果成長なし",1,"効果成長なし",1,"効果成長なし",1,"PP変化なし",1,""
"SSR_パワー_タイプ2","SKILL_SSR_POW_2",12,458794,458753,0,"ノーマル",1,"得点判定",3,"",-1,20,"発動確率_初期値20",10,"役割",1,"RATK","","",-1,"","","",-1,"","","バフ・パワー",1,"自身",1,"パワー(%)",1,35,"効果_初期値35",17,"",-1,"",-1,"",-1,0,"成長効果なし",1,"",-1,"",-1,"",-1,0,"成長効果なし",1,5,0,10,"強化できない",1,"発動成長なし",1,"効果成長なし",1,"効果成長なし",1,"効果成長なし",1,"PP変化なし",1,""
"SSR_パワー_タイプ3","SKILL_SSR_POW_3",13,458795,458753,0,"ノーマル",1,"得点判定",3,"",-1,25,"発動確率_初期値25",11,"役割",1,"RATK","","",-1,"","","",-1,"","","バフ・パワー",1,"自身",1,"パワー(%)",1,30,"効果_初期値30",16,"",-1,"",-1,"",-1,0,"成長効果なし",1,"",-1,"",-1,"",-1,0,"成長効果なし",1,5,0,10,"強化できない",1,"発動成長なし",1,"効果成長なし",1,"効果成長なし",1,"効果成長なし",1,"PP変化なし",1,""
"SSR_パワー_タイプ4","SKILL_SSR_POW_4",14,458796,458753,0,"ノーマル",1,"得点判定",3,"",-1,30,"発動確率_初期値30",12,"役割",1,"RATK","","",-1,"","","",-1,"","","バフ・パワー",1,"自身",1,"パワー(%)",1,25,"効果_初期値25",15,"",-1,"",-1,"",-1,0,"成長効果なし",1,"",-1,"",-1,"",-1,0,"成長効果なし",1,5,0,10,"強化できない",1,"発動成長なし",1,"効果成長なし",1,"効果成長なし",1,"効果成長なし",1,"PP変化なし",1,""
"SSR_パワー_タイプ5","SKILL_SSR_POW_5",15,458797,458753,0,"ノーマル",1,"得点判定",3,"",-1,35,"発動確率_初期値35",13,"役割",1,"RATK","","",-1,"","","",-1,"","","バフ・パワー",1,"自身",1,"パワー(%)",1,20,"効果_初期値25",15,"",-1,"",-1,"",-1,0,"成長効果なし",1,"",-1,"",-1,"",-1,0,"成長効果なし",1,5,0,10,"強化できない",1,"発動成長なし",1,"効果成長なし",1,"効果成長なし",1,"効果成長なし",1,"PP変化なし",1,""
"SSR_パワー_タイプ6","SKILL_SSR_POW_6",16,458798,458753,0,"ノーマル",1,"得点判定",3,"",-1,40,"発動確率_初期値40",14,"役割",1,"RATK","","",-1,"","","",-1,"","","バフ・パワー",1,"自身",1,"パワー(%)",1,15,"効果_初期値15",13,"",-1,"",-1,"",-1,0,"成長効果なし",1,"",-1,"",-1,"",-1,0,"成長効果なし",1,5,0,10,"強化できない",1,"発動成長なし",1,"効果成長なし",1,"効果成長なし",1,"効果成長なし",1,"PP変化なし",1,""
"R_テクニック_タイプ1","SKILL_R_TEC_1",17,458799,458754,0,"ノーマル",1,"得点判定",3,"",-1,5,"発動確率_初期値5",5,"役割",1,"RATK","","",-1,"","","",-1,"","","バフ・テクニック",2,"自身",1,"テクニック(%)",3,10,"効果_初期値10",11,"",-1,"",-1,"",-1,0,"成長効果なし",1,"",-1,"",-1,"",-1,0,"成長効果なし",1,5,0,10,"強化できない",1,"発動成長なし",1,"効果成長なし",1,"効果成長なし",1,"効果成長なし",1,"PP変化なし",1,""
"R_テクニック_タイプ2","SKILL_R_TEC_2",18,458800,458754,0,"ノーマル",1,"得点判定",3,"",-1,7,"発動確率_初期値7",6,"役割",1,"RATK","","",-1,"","","",-1,"","","バフ・テクニック",2,"自身",1,"テクニック(%)",3,7,"効果_初期値7",10,"",-1,"",-1,"",-1,0,"成長効果なし",1,"",-1,"",-1,"",-1,0,"成長効果なし",1,5,0,10,"強化できない",1,"発動成長なし",1,"効果成長なし",1,"効果成長なし",1,"効果成長なし",1,"PP変化なし",1,""
"R_テクニック_タイプ3","SKILL_R_TEC_3",19,458801,458754,0,"ノーマル",1,"得点判定",3,"",-1,10,"発動確率_初期値10",7,"役割",1,"RATK","","",-1,"","","",-1,"","","バフ・テクニック",2,"自身",1,"テクニック(%)",3,5,"効果_初期値5",9,"",-1,"",-1,"",-1,0,"成長効果なし",1,"",-1,"",-1,"",-1,0,"成長効果なし",1,5,0,10,"強化できない",1,"発動成長なし",1,"効果成長なし",1,"効果成長なし",1,"効果成長なし",1,"PP変化なし",1,""
"SR_テクニック_タイプ1","SKILL_SR_TEC_1",20,458802,458754,0,"ノーマル",1,"得点判定",3,"",-1,7,"発動確率_初期値7",6,"役割",1,"RATK","","",-1,"","","",-1,"","","バフ・テクニック",2,"自身",1,"テクニック(%)",3,25,"効果_初期値25",15,"",-1,"",-1,"",-1,0,"成長効果なし",1,"",-1,"",-1,"",-1,0,"成長効果なし",1,5,0,10,"強化できない",1,"発動成長なし",1,"効果成長なし",1,"効果成長なし",1,"効果成長なし",1,"PP変化なし",1,""
"SR_テクニック_タイプ2","SKILL_SR_TEC_2",21,458803,458754,0,"ノーマル",1,"得点判定",3,"",-1,10,"発動確率_初期値10",7,"役割",1,"RATK","","",-1,"","","",-1,"","","バフ・テクニック",2,"自身",1,"テクニック(%)",3,20,"効果_初期値20",14,"",-1,"",-1,"",-1,0,"成長効果なし",1,"",-1,"",-1,"",-1,0,"成長効果なし",1,5,0,10,"強化できない",1,"発動成長なし",1,"効果成長なし",1,"効果成長なし",1,"効果成長なし",1,"PP変化なし",1,""
"SR_テクニック_タイプ3","SKILL_SR_TEC_3",22,458804,458754,0,"ノーマル",1,"得点判定",3,"",-1,12,"発動確率_初期値12",8,"役割",1,"RATK","","",-1,"","","",-1,"","","バフ・テクニック",2,"自身",1,"テクニック(%)",3,15,"効果_初期値15",13,"",-1,"",-1,"",-1,0,"成長効果なし",1,"",-1,"",-1,"",-1,0,"成長効果なし",1,5,0,10,"強化できない",1,"発動成長なし",1,"効果成長なし",1,"効果成長なし",1,"効果成長なし",1,"PP変化なし",1,""
"SR_テクニック_タイプ4","SKILL_SR_TEC_4",23,458805,458754,0,"ノーマル",1,"得点判定",3,"",-1,15,"発動確率_初期値15",9,"役割",1,"RATK","","",-1,"","","",-1,"","","バフ・テクニック",2,"自身",1,"テクニック(%)",3,12,"効果_初期値12",12,"",-1,"",-1,"",-1,0,"成長効果なし",1,"",-1,"",-1,"",-1,0,"成長効果なし",1,5,0,10,"強化できない",1,"発動成長なし",1,"効果成長なし",1,"効果成長なし",1,"効果成長なし",1,"PP変化なし",1,""
"SR_テクニック_タイプ5","SKILL_SR_TEC_5",24,458806,458754,0,"ノーマル",1,"得点判定",3,"",-1,20,"発動確率_初期値20",10,"役割",1,"RATK","","",-1,"","","",-1,"","","バフ・テクニック",2,"自身",1,"テクニック(%)",3,10,"効果_初期値10",11,"",-1,"",-1,"",-1,0,"成長効果なし",1,"",-1,"",-1,"",-1,0,"成長効果なし",1,5,0,10,"強化できない",1,"発動成長なし",1,"効果成長なし",1,"効果成長なし",1,"効果成長なし",1,"PP変化なし",1,""
"SR_テクニック_タイプ6","SKILL_SR_TEC_6",25,458807,458754,0,"ノーマル",1,"得点判定",3,"",-1,25,"発動確率_初期値25",11,"役割",1,"RATK","","",-1,"","","",-1,"","","バフ・テクニック",2,"自身",1,"テクニック(%)",3,7,"効果_初期値7",10,"",-1,"",-1,"",-1,0,"成長効果なし",1,"",-1,"",-1,"",-1,0,"成長効果なし",1,5,0,10,"強化できない",1,"発動成長なし",1,"効果成長なし",1,"効果成長なし",1,"効果成長なし",1,"PP変化なし",1,""
"SSR_テクニック_タイプ1","SKILL_SSR_TEC_1",26,458808,458754,0,"ノーマル",1,"得点判定",3,"",-1,15,"発動確率_初期値15",9,"役割",1,"RATK","","",-1,"","","",-1,"","","バフ・テクニック",2,"自身",1,"テクニック(%)",3,40,"効果_初期値40",18,"",-1,"",-1,"",-1,0,"成長効果なし",1,"",-1,"",-1,"",-1,0,"成長効果なし",1,5,0,10,"強化できない",1,"発動成長なし",1,"効果成長なし",1,"効果成長なし",1,"効果成長なし",1,"PP変化なし",1,""
"SSR_テクニック_タイプ2","SKILL_SSR_TEC_2",27,458809,458754,0,"ノーマル",1,"得点判定",3,"",-1,20,"発動確率_初期値20",10,"役割",1,"RATK","","",-1,"","","",-1,"","","バフ・テクニック",2,"自身",1,"テクニック(%)",3,35,"効果_初期値35",17,"",-1,"",-1,"",-1,0,"成長効果なし",1,"",-1,"",-1,"",-1,0,"成長効果なし",1,5,0,10,"強化できない",1,"発動成長なし",1,"効果成長なし",1,"効果成長なし",1,"効果成長なし",1,"PP変化なし",1,""
"SSR_テクニック_タイプ3","SKILL_SSR_TEC_3",28,458810,458754,0,"ノーマル",1,"得点判定",3,"",-1,25,"発動確率_初期値25",11,"役割",1,"RATK","","",-1,"","","",-1,"","","バフ・テクニック",2,"自身",1,"テクニック(%)",3,30,"効果_初期値30",16,"",-1,"",-1,"",-1,0,"成長効果なし",1,"",-1,"",-1,"",-1,0,"成長効果なし",1,5,0,10,"強化できない",1,"発動成長なし",1,"効果成長なし",1,"効果成長なし",1,"効果成長なし",1,"PP変化なし",1,""
"SSR_テクニック_タイプ4","SKILL_SSR_TEC_4",29,458811,458754,0,"ノーマル",1,"得点判定",3,"",-1,30,"発動確率_初期値30",12,"役割",1,"RATK","","",-1,"","","",-1,"","","バフ・テクニック",2,"自身",1,"テクニック(%)",3,25,"効果_初期値25",15,"",-1,"",-1,"",-1,0,"成長効果なし",1,"",-1,"",-1,"",-1,0,"成長効果なし",1,5,0,10,"強化できない",1,"発動成長なし",1,"効果成長なし",1,"効果成長なし",1,"効果成長なし",1,"PP変化なし",1,""
"SSR_テクニック_タイプ5","SKILL_SSR_TEC_5",30,458812,458754,0,"ノーマル",1,"得点判定",3,"",-1,35,"発動確率_初期値35",13,"役割",1,"RATK","","",-1,"","","",-1,"","","バフ・テクニック",2,"自身",1,"テクニック(%)",3,20,"効果_初期値25",15,"",-1,"",-1,"",-1,0,"成長効果なし",1,"",-1,"",-1,"",-1,0,"成長効果なし",1,5,0,10,"強化できない",1,"発動成長なし",1,"効果成長なし",1,"効果成長なし",1,"効果成長なし",1,"PP変化なし",1,""
"SSR_テクニック_タイプ6","SKILL_SSR_TEC_6",31,458813,458754,0,"ノーマル",1,"得点判定",3,"",-1,40,"発動確率_初期値40",14,"役割",1,"RATK","","",-1,"","","",-1,"","","バフ・テクニック",2,"自身",1,"テクニック(%)",3,15,"効果_初期値15",13,"",-1,"",-1,"",-1,0,"成長効果なし",1,"",-1,"",-1,"",-1,0,"成長効果なし",1,5,0,10,"強化できない",1,"発動成長なし",1,"効果成長なし",1,"効果成長なし",1,"効果成長なし",1,"PP変化なし",1,""
"R_スタミナ_タイプ1","SKILL_R_STA_1",32,458814,458755,0,"ノーマル",1,"得点後処理",4,"",-1,5,"発動確率_初期値5",5,"役割",1,"RATK","","",-1,"","","",-1,"","","バフ・スタミナ消費量",9,"自身",1,"スタミナ消費量(%)",17,-10,"効果_初期値-10",21,"",-1,"",-1,"",-1,0,"成長効果なし",1,"",-1,"",-1,"",-1,0,"成長効果なし",1,5,0,10,"強化できない",1,"発動成長なし",1,"効果成長なし",1,"効果成長なし",1,"効果成長なし",1,"PP変化なし",1,""
"R_スタミナ_タイプ2","SKILL_R_STA_2",33,458815,458755,0,"ノーマル",1,"得点後処理",4,"",-1,7,"発動確率_初期値7",6,"役割",1,"RATK","","",-1,"","","",-1,"","","バフ・スタミナ消費量",9,"自身",1,"スタミナ消費量(%)",17,-7,"効果_初期値-7",20,"",-1,"",-1,"",-1,0,"成長効果なし",1,"",-1,"",-1,"",-1,0,"成長効果なし",1,5,0,10,"強化できない",1,"発動成長なし",1,"効果成長なし",1,"効果成長なし",1,"効果成長なし",1,"PP変化なし",1,""
"R_スタミナ_タイプ3","SKILL_R_STA_3",34,458816,458755,0,"ノーマル",1,"得点後処理",4,"",-1,10,"発動確率_初期値10",7,"役割",1,"RATK","","",-1,"","","",-1,"","","バフ・スタミナ消費量",9,"自身",1,"スタミナ消費量(%)",17,-5,"効果_初期値-5",19,"",-1,"",-1,"",-1,0,"成長効果なし",1,"",-1,"",-1,"",-1,0,"成長効果なし",1,5,0,10,"強化できない",1,"発動成長なし",1,"効果成長なし",1,"効果成長なし",1,"効果成長なし",1,"PP変化なし",1,""
"SR_スタミナ_タイプ1","SKILL_SR_STA_1",35,458817,458755,0,"ノーマル",1,"得点後処理",4,"",-1,7,"発動確率_初期値7",6,"役割",1,"RATK","","",-1,"","","",-1,"","","バフ・スタミナ消費量",9,"自身",1,"スタミナ消費量(%)",17,-25,"効果_初期値-25",25,"",-1,"",-1,"",-1,0,"成長効果なし",1,"",-1,"",-1,"",-1,0,"成長効果なし",1,5,0,10,"強化できない",1,"発動成長なし",1,"効果成長なし",1,"効果成長なし",1,"効果成長なし",1,"PP変化なし",1,""
"SR_スタミナ_タイプ2","SKILL_SR_STA_2",36,458818,458755,0,"ノーマル",1,"得点後処理",4,"",-1,10,"発動確率_初期値10",7,"役割",1,"RATK","","",-1,"","","",-1,"","","バフ・スタミナ消費量",9,"自身",1,"スタミナ消費量(%)",17,-20,"効果_初期値-20",24,"",-1,"",-1,"",-1,0,"成長効果なし",1,"",-1,"",-1,"",-1,0,"成長効果なし",1,5,0,10,"強化できない",1,"発動成長なし",1,"効果成長なし",1,"効果成長なし",1,"効果成長なし",1,"PP変化なし",1,""
"SR_スタミナ_タイプ3","SKILL_SR_STA_3",37,458819,458755,0,"ノーマル",1,"得点後処理",4,"",-1,12,"発動確率_初期値12",8,"役割",1,"RATK","","",-1,"","","",-1,"","","バフ・スタミナ消費量",9,"自身",1,"スタミナ消費量(%)",17,-15,"効果_初期値-15",23,"",-1,"",-1,"",-1,0,"成長効果なし",1,"",-1,"",-1,"",-1,0,"成長効果なし",1,5,0,10,"強化できない",1,"発動成長なし",1,"効果成長なし",1,"効果成長なし",1,"効果成長なし",1,"PP変化なし",1,""
"SR_スタミナ_タイプ4","SKILL_SR_STA_4",38,458820,458755,0,"ノーマル",1,"得点後処理",4,"",-1,15,"発動確率_初期値15",9,"役割",1,"RATK","","",-1,"","","",-1,"","","バフ・スタミナ消費量",9,"自身",1,"スタミナ消費量(%)",17,-12,"効果_初期値-12",22,"",-1,"",-1,"",-1,0,"成長効果なし",1,"",-1,"",-1,"",-1,0,"成長効果なし",1,5,0,10,"強化できない",1,"発動成長なし",1,"効果成長なし",1,"効果成長なし",1,"効果成長なし",1,"PP変化なし",1,""
"SR_スタミナ_タイプ5","SKILL_SR_STA_5",39,458821,458755,0,"ノーマル",1,"得点後処理",4,"",-1,20,"発動確率_初期値20",10,"役割",1,"RATK","","",-1,"","","",-1,"","","バフ・スタミナ消費量",9,"自身",1,"スタミナ消費量(%)",17,-10,"効果_初期値-10",21,"",-1,"",-1,"",-1,0,"成長効果なし",1,"",-1,"",-1,"",-1,0,"成長効果なし",1,5,0,10,"強化できない",1,"発動成長なし",1,"効果成長なし",1,"効果成長なし",1,"効果成長なし",1,"PP変化なし",1,""
"SR_スタミナ_タイプ6","SKILL_SR_STA_6",40,458822,458755,0,"ノーマル",1,"得点後処理",4,"",-1,25,"発動確率_初期値25",11,"役割",1,"RATK","","",-1,"","","",-1,"","","バフ・スタミナ消費量",9,"自身",1,"スタミナ消費量(%)",17,-7,"効果_初期値-7",20,"",-1,"",-1,"",-1,0,"成長効果なし",1,"",-1,"",-1,"",-1,0,"成長効果なし",1,5,0,10,"強化できない",1,"発動成長なし",1,"効果成長なし",1,"効果成長なし",1,"効果成長なし",1,"PP変化なし",1,""
"SSR_スタミナ_タイプ1","SKILL_SSR_STA_1",41,458823,458755,0,"ノーマル",1,"得点後処理",4,"",-1,15,"発動確率_初期値15",9,"役割",1,"RATK","","",-1,"","","",-1,"","","バフ・スタミナ消費量",9,"自身",1,"スタミナ消費量(%)",17,-40,"効果_初期値-40",28,"",-1,"",-1,"",-1,0,"成長効果なし",1,"",-1,"",-1,"",-1,0,"成長効果なし",1,5,0,10,"強化できない",1,"発動成長なし",1,"効果成長なし",1,"効果成長なし",1,"効果成長なし",1,"PP変化なし",1,""
"SSR_スタミナ_タイプ2","SKILL_SSR_STA_2",42,458824,458755,0,"ノーマル",1,"得点後処理",4,"",-1,20,"発動確率_初期値20",10,"役割",1,"RATK","","",-1,"","","",-1,"","","バフ・スタミナ消費量",9,"自身",1,"スタミナ消費量(%)",17,-35,"効果_初期値-35",27,"",-1,"",-1,"",-1,0,"成長効果なし",1,"",-1,"",-1,"",-1,0,"成長効果なし",1,5,0,10,"強化できない",1,"発動成長なし",1,"効果成長なし",1,"効果成長なし",1,"効果成長なし",1,"PP変化なし",1,""
"SSR_スタミナ_タイプ3","SKILL_SSR_STA_3",43,458825,458755,0,"ノーマル",1,"得点後処理",4,"",-1,25,"発動確率_初期値25",11,"役割",1,"RATK","","",-1,"","","",-1,"","","バフ・スタミナ消費量",9,"自身",1,"スタミナ消費量(%)",17,-30,"効果_初期値-30",26,"",-1,"",-1,"",-1,0,"成長効果なし",1,"",-1,"",-1,"",-1,0,"成長効果なし",1,5,0,10,"強化できない",1,"発動成長なし",1,"効果成長なし",1,"効果成長なし",1,"効果成長なし",1,"PP変化なし",1,""
"SSR_スタミナ_タイプ4","SKILL_SSR_STA_4",44,458826,458755,0,"ノーマル",1,"得点後処理",4,"",-1,30,"発動確率_初期値30",12,"役割",1,"RATK","","",-1,"","","",-1,"","","バフ・スタミナ消費量",9,"自身",1,"スタミナ消費量(%)",17,-25,"効果_初期値-25",25,"",-1,"",-1,"",-1,0,"成長効果なし",1,"",-1,"",-1,"",-1,0,"成長効果なし",1,5,0,10,"強化できない",1,"発動成長なし",1,"効果成長なし",1,"効果成長なし",1,"効果成長なし",1,"PP変化なし",1,""
"SSR_スタミナ_タイプ5","SKILL_SSR_STA_5",45,458827,458755,0,"ノーマル",1,"得点後処理",4,"",-1,35,"発動確率_初期値35",13,"役割",1,"RATK","","",-1,"","","",-1,"","","バフ・スタミナ消費量",9,"自身",1,"スタミナ消費量(%)",17,-20,"効果_初期値-20",24,"",-1,"",-1,"",-1,0,"成長効果なし",1,"",-1,"",-1,"",-1,0,"成長効果なし",1,5,0,10,"強化できない",1,"発動成長なし",1,"効果成長なし",1,"効果成長なし",1,"効果成長なし",1,"PP変化なし",1,""
"SSR_スタミナ_タイプ6","SKILL_SSR_STA_6",46,458828,458755,0,"ノーマル",1,"得点後処理",4,"",-1,40,"発動確率_初期値40",14,"役割",1,"RATK","","",-1,"","","",-1,"","","バフ・スタミナ消費量",9,"自身",1,"スタミナ消費量(%)",17,-15,"効果_初期値-15",23,"",-1,"",-1,"",-1,0,"成長効果なし",1,"",-1,"",-1,"",-1,0,"成長効果なし",1,5,0,10,"強化できない",1,"発動成長なし",1,"効果成長なし",1,"効果成長なし",1,"効果成長なし",1,"PP変化なし",1,""
"R_アピール_タイプ1","SKILL_R_APL_1",47,458829,458756,0,"ノーマル",1,"得点後処理",4,"",-1,5,"発動確率_初期値5",5,"役割",1,"RATK","","",-1,"","","",-1,"","","バフ・アピール",4,"自身",1,"アピール(%)",7,10,"効果_初期値10",11,"",-1,"",-1,"",-1,0,"成長効果なし",1,"",-1,"",-1,"",-1,0,"成長効果なし",1,5,0,10,"強化できない",1,"発動成長なし",1,"効果成長なし",1,"効果成長なし",1,"効果成長なし",1,"PP変化なし",1,""
"R_アピール_タイプ2","SKILL_R_APL_2",48,458830,458756,0,"ノーマル",1,"得点後処理",4,"",-1,7,"発動確率_初期値7",6,"役割",1,"RATK","","",-1,"","","",-1,"","","バフ・アピール",4,"自身",1,"アピール(%)",7,7,"効果_初期値7",10,"",-1,"",-1,"",-1,0,"成長効果なし",1,"",-1,"",-1,"",-1,0,"成長効果なし",1,5,0,10,"強化できない",1,"発動成長なし",1,"効果成長なし",1,"効果成長なし",1,"効果成長なし",1,"PP変化なし",1,""
"R_アピール_タイプ3","SKILL_R_APL_3",49,458831,458756,0,"ノーマル",1,"得点後処理",4,"",-1,10,"発動確率_初期値10",7,"役割",1,"RATK","","",-1,"","","",-1,"","","バフ・アピール",4,"自身",1,"アピール(%)",7,5,"効果_初期値5",9,"",-1,"",-1,"",-1,0,"成長効果なし",1,"",-1,"",-1,"",-1,0,"成長効果なし",1,5,0,10,"強化できない",1,"発動成長なし",1,"効果成長なし",1,"効果成長なし",1,"効果成長なし",1,"PP変化なし",1,""
"SR_アピール_タイプ1","SKILL_SR_APL_1",50,458832,458756,0,"ノーマル",1,"得点後処理",4,"",-1,7,"発動確率_初期値7",6,"役割",1,"RATK","","",-1,"","","",-1,"","","バフ・アピール",4,"自身",1,"アピール(%)",7,25,"効果_初期値25",15,"",-1,"",-1,"",-1,0,"成長効果なし",1,"",-1,"",-1,"",-1,0,"成長効果なし",1,5,0,10,"強化できない",1,"発動成長なし",1,"効果成長なし",1,"効果成長なし",1,"効果成長なし",1,"PP変化なし",1,""
"SR_アピール_タイプ2","SKILL_SR_APL_2",51,458833,458756,0,"ノーマル",1,"得点後処理",4,"",-1,10,"発動確率_初期値10",7,"役割",1,"RATK","","",-1,"","","",-1,"","","バフ・アピール",4,"自身",1,"アピール(%)",7,20,"効果_初期値20",14,"",-1,"",-1,"",-1,0,"成長効果なし",1,"",-1,"",-1,"",-1,0,"成長効果なし",1,5,0,10,"強化できない",1,"発動成長なし",1,"効果成長なし",1,"効果成長なし",1,"効果成長なし",1,"PP変化なし",1,""
"SR_アピール_タイプ3","SKILL_SR_APL_3",52,458834,458756,0,"ノーマル",1,"得点後処理",4,"",-1,12,"発動確率_初期値12",8,"役割",1,"RATK","","",-1,"","","",-1,"","","バフ・アピール",4,"自身",1,"アピール(%)",7,15,"効果_初期値15",13,"",-1,"",-1,"",-1,0,"成長効果なし",1,"",-1,"",-1,"",-1,0,"成長効果なし",1,5,0,10,"強化できない",1,"発動成長なし",1,"効果成長なし",1,"効果成長なし",1,"効果成長なし",1,"PP変化なし",1,""
