"59","16","1","0","18","1000",,,,"1","0","0","0",,,,,
"60","26","42","0","18","240",,,,"1","0","0","0",,,,,
"61","26","41","0","18","240",,,,"1","0","0","0",,,,,
"62","26","1000","0","18","20",,,,,"0","0","0",,,,,
"63","17","1","0","19","1000",,,,"1","0","0","0",,,,,
"64","27","41","0","19","240",,,,"1","0","0","0",,,,,
"65","27","42","0","19","240",,,,"1","0","0","0",,,,,
"66","27","43","0","19","240",,,,"1","0","0","0",,,,,
"67","27","1000","0","19","20",,,,,"0","0","0",,,,,
"68","18","1","0","20","1000",,,,"1","0","0","0",,,,,
"69","28","42","0","20","240",,,,"1","0","0","0",,,,,
"70","28","41","0","20","240",,,,"1","0","0","0",,,,,
"71","28","1000","0","20","20",,,,,"0","0","0",,,,,
"72","19","1","0","21","1000",,,,"1","0","0","0",,,,,
"73","29","42","0","21","240",,,,"1","0","0","0",,,,,
"74","29","1000","0","21","20",,,,,"0","0","0",,,,,
"75","20","1","0","22","1000",,,,"1","0","0","0",,,,,
"76","30","41","0","22","240",,,,"1","0","0","0",,,,,
"77","30","1000","0","22","20",,,,,"0","0","0",,,,,
"78","7","4","0","12","100",,"2017-09-20 16:00:00","2017-10-08 03:59:59","1","0","0","0",,,,,
"79","7","3","0","12","100",,"2017-09-20 16:00:00","2017-10-08 03:59:59","1","0","0","0",,,,,
"80","7","2","0","12","100",,"2017-09-20 16:00:00","2017-10-08 03:59:59","1","0","0","0",,,,,
"81","7","7","0","12","100",,"2017-09-20 16:00:00","2017-10-08 03:59:59","1","0","0","0",,,,,
"82","7","6","0","12","100",,"2017-09-20 16:00:00","2017-10-08 03:59:59","1","0","0","0",,,,,
"83","7","9","0","12","100",,"2017-09-20 16:00:00","2017-10-08 03:59:59","1","0","0","0",,,,,
"84","7","10","0","12","100",,"2017-09-20 16:00:00","2017-10-08 03:59:59","1","0","0","0",,,,,
"85","7","8","0","12","100",,"2017-09-20 16:00:00","2017-10-08 03:59:59","1","0","0","0",,,,,
"86","7","1","0","12","100",,"2017-09-20 16:00:00","2017-10-08 03:59:59","1","0","0","0",,,,,
"87","7","5","0","12","100",,"2017-09-20 16:00:00","2017-10-08 03:59:59","1","0","0","0",,,,,
"88","580","3","0","11","8",,,,,"0","0","0",,,,,
"89","9","13","0","9","75",,"2017-11-17 12:00:00","2017-12-11 03:59:59","1","0","0","0",,,,,
"90","9","14","0","9","40",,"2017-11-17 12:00:00","2017-12-11 03:59:59","3","0","0","0",,,,,
"91","9","4","0","9","80",,"2017-11-17 12:00:00","2017-12-11 03:59:59","10","0","0","0",,,,,
"92","9","5","0","9","80",,"2017-11-17 12:00:00","2017-12-11 03:59:59","10","0","0","0",,,,,
"93","9","6","0","9","15",,"2017-11-17 12:00:00","2017-12-11 03:59:59","10","0","0","0",,,,,
"94","9","8","0","9","10",,"2017-11-17 12:00:00","2017-12-11 03:59:59","10","0","0","0",,,,,
"95","9","9","0","9","10",,"2017-11-17 12:00:00","2017-12-11 03:59:59","10","0","0","0",,,,,
"96","9","10","0","9","10",,"2017-11-17 12:00:00","2017-12-11 03:59:59","10","0","0","0",,,,,
"97","9","11","0","9","10",,"2017-11-17 12:00:00","2017-12-11 03:59:59","10","0","0","0",,,,,
"98","9","12","0","9","10",,"2017-11-17 12:00:00","2017-12-11 03:59:59","10","0","0","0",,,,,
"99","9","7","0","9","15",,"2017-11-17 12:00:00","2017-12-11 03:59:59","10","0","0","0",,,,,
"100","9","15","0","9","1",,"2017-11-17 12:00:00","2017-12-11 03:59:59",,"0","0","0",,,,,
"101","8","1","0","8","50",,"2017-11-17 12:00:00","2017-12-11 03:59:59","1","0","0","0",,,,,
"102","8","2","0","8","70",,"2017-11-17 12:00:00","2017-12-11 03:59:59","1","0","0","0",,,,,
"103","8","24","0","8","10",,"2017-11-17 12:00:00","2017-12-11 03:59:59","10","0","0","0",,,,,
"104","8","25","0","8","1",,"2017-11-17 12:00:00","2017-12-11 03:59:59",,"0","0","0",,,,,
"105","8","3","0","8","10",,"2017-11-21 17:00:00","2017-12-11 03:59:59","10","0","0","0",,,,,
"106","8","4","0","8","50",,"2017-11-21 17:00:00","2017-12-11 03:59:59","10","0","0","0",,,,,
"107","8","5","0","8","1",,"2017-11-21 17:00:00","2017-12-11 03:59:59","10","0","0","0",,,,,
"108","8","6","0","8","30",,"2017-11-21 17:00:00","2017-12-11 03:59:59","10","0","0","0",,,,,
"109","8","7","0","8","1",,"2017-11-21 17:00:00","2017-12-11 03:59:59","10","0","0","0",,,,,
"110","8","8","0","8","10",,"2017-11-21 17:00:00","2017-12-11 03:59:59","10","0","0","0",,,,,
"111","8","9","0","8","1",,"2017-11-21 17:00:00","2017-12-11 03:59:59","10","0","0","0",,,,,
"112","8","10","0","8","50",,"2017-11-21 17:00:00","2017-12-11 03:59:59","10","0","0","0",,,,,
"113","8","11","0","8","10",,"2017-11-21 17:00:00","2017-12-11 03:59:59","10","0","0","0",,,,,
"114","8","12","0","8","50",,"2017-11-21 17:00:00","2017-12-11 03:59:59","10","0","0","0",,,,,
"115","8","13","0","8","10",,"2017-11-21 17:00:00","2017-12-11 03:59:59","10","0","0","0",,,,,
"116","8","14","0","8","10",,"2017-11-21 17:00:00","2017-12-11 03:59:59","10","0","0","0",,,,,
"117","8","15","0","8","10",,"2017-11-21 17:00:00","2017-12-11 03:59:59","10","0","0","0",,,,,
"118","8","16","0","8","1",,"2017-11-21 17:00:00","2017-12-11 03:59:59","10","0","0","0",,,,,
"119","8","17","0","8","30",,"2017-11-21 17:00:00","2017-12-11 03:59:59","10","0","0","0",,,,,
"120","8","18","0","8","1",,"2017-11-21 17:00:00","2017-12-11 03:59:59","10","0","0","0",,,,,
"121","8","19","0","8","50",,"2017-11-21 17:00:00","2017-12-11 03:59:59","10","0","0","0",,,,,
"122","8","20","0","8","30",,"2017-11-21 17:00:00","2017-12-11 03:59:59","10","0","0","0",,,,,
"123","8","21","0","8","30",,"2017-11-21 17:00:00","2017-12-11 03:59:59","10","0","0","0",,,,,
"124","8","22","0","8","1",,"2017-11-21 17:00:00","2017-12-11 03:59:59","10","0","0","0",,,,,
"125","8","23","0","8","30",,"2017-11-21 17:00:00","2017-12-11 03:59:59","10","0","0","0",,,,,
"126","2","3","0","6","100",,"2017-10-16 04:00:00","2017-11-15 03:59:59",,"0","0","0",,,,,
"127","2","4","0","6","100",,"2017-10-16 04:00:00","2017-11-15 03:59:59",,"0","0","0",,,,,
"128","2","5","0","6","100",,"2017-10-16 04:00:00","2017-11-15 03:59:59",,"0","0","0",,,,,
"129","9","1","0","9","50",,"2017-11-17 12:00:00","2017-12-11 03:59:59",,"0","0","0",,,,,
"130","9","2","0","9","50",,"2017-11-17 12:00:00","2017-12-11 03:59:59",,"0","0","0",,,,,
"131","9","3","0","9","50",,"2017-11-17 12:00:00","2017-12-11 03:59:59",,"0","0","0",,,,,
"137","23","41","0","15","240",,,,"1","0","0","0",,,,,
"138","31","100","0","10","100",,"2017-12-04 17:00:00","2017-12-21 03:59:59","10","0","0","0",,,,,
"139","31","110","0","10","100",,"2017-12-04 17:00:00","2017-12-21 03:59:59","10","0","0","0",,,,,
"140","31","140","0","10","200",,"2017-12-04 17:00:00","2017-12-21 03:59:59","1","0","0","0",,,,,
"141","31","160","0","10","280",,"2017-12-04 17:00:00","2017-12-21 03:59:59","1","0","0","0",,,,,
"142","31","120","0","10","100",,"2017-12-04 17:00:00","2017-12-21 03:59:59","10","0","0","0",,,,,
"143","31","150","0","10","200",,"2017-12-04 17:00:00","2017-12-21 03:59:59","1","0","0","0",,,,,
"144","31","170","0","10","280",,"2017-12-04 17:00:00","2017-12-21 03:59:59","1","0","0","0",,,,,
"145","31","180","0","10","40",,"2017-12-04 17:00:00","2017-12-21 03:59:59","10","0","0","0",,,,,
"146","31","300","0","10","40",,"2017-12-04 17:00:00","2017-12-21 03:59:59","10","0","0","0",,,,,
"147","31","310","0","10","200",,"2017-12-04 17:00:00","2017-12-21 03:59:59","10","0","0","0",,,,,
"148","31","320","0","10","4",,"2017-12-04 17:00:00","2017-12-21 03:59:59","10","0","0","0",,,,,
"149","31","330","0","10","120",,"2017-12-04 17:00:00","2017-12-21 03:59:59","10","0","0","0",,,,,
"150","31","340","0","10","4",,"2017-12-04 17:00:00","2017-12-21 03:59:59","10","0","0","0",,,,,
"151","31","350","0","10","40",,"2017-12-04 17:00:00","2017-12-21 03:59:59","10","0","0","0",,,,,
"152","31","360","0","10","4",,"2017-12-04 17:00:00","2017-12-21 03:59:59","10","0","0","0",,,,,
"153","31","370","0","10","200",,"2017-12-04 17:00:00","2017-12-21 03:59:59","10","0","0","0",,,,,
"154","31","380","0","10","40",,"2017-12-04 17:00:00","2017-12-21 03:59:59","10","0","0","0",,,,,
"155","31","390","0","10","200",,"2017-12-04 17:00:00","2017-12-21 03:59:59","10","0","0","0",,,,,
"156","31","400","0","10","40",,"2017-12-04 17:00:00","2017-12-21 03:59:59","10","0","0","0",,,,,
"157","31","410","0","10","40",,"2017-12-04 17:00:00","2017-12-21 03:59:59","10","0","0","0",,,,,
"158","31","420","0","10","40",,"2017-12-04 17:00:00","2017-12-21 03:59:59","10","0","0","0",,,,,
"159","31","430","0","10","4",,"2017-12-04 17:00:00","2017-12-21 03:59:59","10","0","0","0",,,,,
"160","31","440","0","10","120",,"2017-12-04 17:00:00","2017-12-21 03:59:59","10","0","0","0",,,,,
"161","31","450","0","10","4",,"2017-12-04 17:00:00","2017-12-21 03:59:59","10","0","0","0",,,,,
"162","31","460","0","10","200",,"2017-12-04 17:00:00","2017-12-21 03:59:59","10","0","0","0",,,,,
"163","31","470","0","10","120",,"2017-12-04 17:00:00","2017-12-21 03:59:59","10","0","0","0",,,,,
"164","31","480","0","10","120",,"2017-12-04 17:00:00","2017-12-21 03:59:59","10","0","0","0",,,,,
"165","31","490","0","10","4",,"2017-12-04 17:00:00","2017-12-21 03:59:59","10","0","0","0",,,,,
"166","31","500","0","10","120",,"2017-12-04 17:00:00","2017-12-21 03:59:59","10","0","0","0",,,,,
"167","31","200","0","10","200",,"2017-12-04 17:00:00","2017-12-21 03:59:59",,"0","0","0",,,,,
"168","31","210","0","10","200",,"2017-12-04 17:00:00","2017-12-21 03:59:59","10","0","0","0",,,,,
"169","31","220","0","10","120",,"2017-12-04 17:00:00","2017-12-21 03:59:59","10","0","0","0",,,,,
"170","31","230","0","10","120",,"2017-12-04 17:00:00","2017-12-21 03:59:59","10","0","0","0",,,,,
"171","31","240","0","10","40",,"2017-12-04 17:00:00","2017-12-21 03:59:59","10","0","0","0",,,,,
"172","31","250","0","10","40",,"2017-12-04 17:00:00","2017-12-21 03:59:59","10","0","0","0",,,,,
"173","31","10000","0","10","1",,"2017-12-04 17:00:00","2017-12-21 03:59:59",,"0","0","0",,,,,
"174","32","1","0","12","1",,"2017-12-12 13:00:00","2017-12-31 23:59:59","10","0","0","0",,,,,
"175","32","2","0","12","1",,"2017-12-12 13:00:00","2017-12-31 23:59:59","10","0","0","0",,,,,
"176","32","3","0","12","1",,"2017-12-12 13:00:00","2017-12-31 23:59:59","10","0","0","0",,,,,
"177","32","4","0","12","1",,"2017-12-12 13:00:00","2017-12-31 23:59:59","10","0","0","0",,,,,
"178","32","5","0","12","1",,"2017-12-12 13:00:00","2017-12-31 23:59:59",,"0","0","0",,,,,
"179","11","100","0","13","40",,,,,"0","0","0",,,,,
"180","12","100","0","14","40",,,,,"0","0","0",,,,,
"181","13","100","0","15","40",,,,,"0","0","0",,,,,
"182","14","100","0","16","40",,,,,"0","0","0",,,,,
"183","15","100","0","17","40",,,,,"0","0","0",,,,,
"184","16","100","0","18","40",,,,,"0","0","0",,,,,
"185","17","100","0","19","40",,,,,"0","0","0",,,,,
"186","18","100","0","20","40",,,,,"0","0","0",,,,,
"187","19","100","0","21","40",,,,,"0","0","0",,,,,
"188","20","100","0","22","40",,,,,"0","0","0",,,,,
"189","21","100","0","13","40",,,,,"0","0","0",,,,,
"190","22","100","0","14","40",,,,,"0","0","0",,,,,
"191","23","100","0","15","40",,,,,"0","0","0",,,,,
"192","24","100","0","16","40",,,,,"0","0","0",,,,,
"193","25","100","0","17","40",,,,,"0","0","0",,,,,
"194","26","100","0","18","40",,,,,"0","0","0",,,,,
"195","27","100","0","19","40",,,,,"0","0","0",,,,,
"196","28","100","0","20","40",,,,,"0","0","0",,,,,
"197","29","100","0","21","40",,,,,"0","0","0",,,,,
"198","30","100","0","22","40",,,,,"0","0","0",,,,,
"199","21","40","0","13","240",,"2017-12-26 16:00:00",,"1","0","0","0",,,,,
"200","34","1","27836190","6","10000",,"2017-01-01 00:00:00","2018-01-10 03:59:59","1","0","1","0",,,,,
"201","34","2","61717918","6","10000",,"2017-01-01 00:00:00","2018-01-10 03:59:59","1","0","1","0",,,,,
"202","34","3","3029470","6","10000",,"2017-01-01 00:00:00","2018-01-10 03:59:59","1","0","1","0",,,,,
"203","34","4","27836318","6","5000",,"2017-01-01 00:00:00","2018-01-10 03:59:59","1","0","1","0",,,,,
"204","34","5","61717790","6","5000",,"2017-01-01 00:00:00","2018-01-10 03:59:59","1","0","1","0",,,,,
"205","34","6","3029342","6","5000",,"2017-01-01 00:00:00","2018-01-10 03:59:59","1","0","1","0",,,,,
"206","34","7","697492318","6","3000",,"2017-01-01 00:00:00","2018-01-10 03:59:59","1","0","1","0",,,,,
"207","35","1","0","23","5",,"2017-12-26 16:00:00","2018-01-17 03:59:59","10","0","0","0",,,,,
"208","36","10","0","24","15",,"2017-12-26 16:00:00","2018-01-17 03:59:59","10","0","0","0",,,,,
"209","35","100","0","23","5",,"2017-12-26 16:00:00","2018-01-17 03:59:59","10","0","0","0",,,,,
"210","37","10","0","25","10",,"2017-12-26 16:00:00","2018-01-17 03:59:59","10","0","0","0",,,,,
"211","36","20","0","24","15",,"2017-12-26 16:00:00","2018-01-17 03:59:59","10","0","0","0",,,,,
"212","37","20","0","25","10",,"2017-12-26 16:00:00","2018-01-17 03:59:59","10","0","0","0",,,,,
"213","37","100","0","25","100",,"2017-12-26 16:00:00","2018-01-17 03:59:59","10","0","0","0",,,,,
"214","37","30","0","25","10",,"2017-12-26 16:00:00","2018-01-17 03:59:59","10","0","0","0",,,,,
"215","35","110","0","23","5",,"2017-12-26 16:00:00","2018-01-17 03:59:59","10","0","0","0",,,,,
"216","37","110","0","25","100",,"2017-12-26 16:00:00","2018-01-17 03:59:59","10","0","0","0",,,,,
"217","35","120","0","23","5",,"2017-12-26 16:00:00","2018-01-17 03:59:59","10","0","0","0",,,,,
"218","37","120","0","25","100",,"2017-12-26 16:00:00","2018-01-17 03:59:59","10","0","0","0",,,,,
"219","37","130","0","25","100",,"2017-12-26 16:00:00","2018-01-17 03:59:59","10","0","0","0",,,,,
"220","37","140","0","25","100",,"2017-12-26 16:00:00","2018-01-17 03:59:59","10","0","0","0",,,,,
"221","37","40","0","25","10",,"2017-12-26 16:00:00","2018-01-17 03:59:59","10","0","0","0",,,,,
"222","36","30","0","24","15",,"2017-12-26 16:00:00","2018-01-17 03:59:59","10","0","0","0",,,,,
"223","37","50","0","25","10",,"2017-12-26 16:00:00","2018-01-17 03:59:59","10","0","0","0",,,,,
"224","35","130","0","23","5",,"2017-12-26 16:00:00","2018-01-17 03:59:59","10","0","0","0",,,,,
"225","36","40","0","24","15",,"2017-12-26 16:00:00","2018-01-17 03:59:59","10","0","0","0",,,,,
"226","36","50","0","24","15",,"2017-12-26 16:00:00","2018-01-17 03:59:59","10","0","0","0",,,,,
"227","37","60","0","25","10",,"2017-12-26 16:00:00","2018-01-17 03:59:59","10","0","0","0",,,,,
"228","36","60","0","24","15",,"2017-12-26 16:00:00","2018-01-17 03:59:59","10","0","0","0",,,,,
"229","35","140","0","23","5",,"2017-12-26 16:00:00","2018-01-17 03:59:59","10","0","0","0",,,,,
"230","35","150","0","23","5",,"2017-12-26 16:00:00","2018-01-17 03:59:59","10","0","0","0",,,,,
"231","36","70","0","24","15",,"2017-12-26 16:00:00","2018-01-17 03:59:59","10","0","0","0",,,,,
"232","36","80","0","24","15",,"2017-12-26 16:00:00","2018-01-17 03:59:59","10","0","0","0",,,,,
"233","37","160","0","25","100",,"2017-12-26 16:00:00","2018-01-17 03:59:59","10","0","0","0",,,,,
"234","37","150","0","25","100",,"2017-12-26 16:00:00","2018-01-17 03:59:59","10","0","0","0",,,,,
"235","33","1","375961438","6","10000",,"2017-12-26 16:00:00","2017-12-31 23:59:59","1","0","1","0",,,,,
"236","33","2","342734302","6","10000",,"2017-12-26 16:00:00","2017-12-31 23:59:59","1","0","1","0",,,,,
"237","33","3","401486238","6","10000",,"2017-12-26 16:00:00","2017-12-31 23:59:59","1","0","1","0",,,,,
"238","33","4","375961566","6","5000",,"2017-12-26 16:00:00","2017-12-31 23:59:59","1","0","1","0",,,,,
"239","33","5","342734174","6","5000",,"2017-12-26 16:00:00","2017-12-31 23:59:59","1","0","1","0",,,,,
"240","33","6","401486110","6","5000",,"2017-12-26 16:00:00","2017-12-31 23:59:59","1","0","1","0",,,,,
"241","33","7","146629470","6","3000",,"2017-12-26 16:00:00","2017-12-31 23:59:59","1","0","1","0",,,,,
"242","35","10","0","23","5",,"2017-12-26 16:00:00","2018-01-17 03:59:59","10","0","0","0",,,,,
"243","35","20","0","23","5",,"2017-12-26 16:00:00","2018-01-17 03:59:59","10","0","0","0",,,,,
"245","35","3","0","23","20",,"2017-12-26 16:00:00","2018-01-17 03:59:59","10","0","0","0",,,,,
"246","35","4","0","23","20",,"2017-12-26 16:00:00","2018-01-17 03:59:59","10","0","0","0",,,,,
"247","35","5","0","23","20",,"2017-12-26 16:00:00","2018-01-17 03:59:59","10","0","0","0",,,,,
"248","35","1000","0","23","1",,"2017-12-26 16:00:00","2018-01-17 03:59:59",,"0","0","0",,,,,
"249","36","4","0","24","20",,"2017-12-26 16:00:00","2018-01-17 03:59:59","20","0","0","0",,,,,
"250","36","5","0","24","20",,"2017-12-26 16:00:00","2018-01-17 03:59:59","20","0","0","0",,,,,
"251","36","6","0","24","20",,"2017-12-26 16:00:00","2018-01-17 03:59:59","20","0","0","0",,,,,
"252","36","100","0","24","2",,"2017-12-26 16:00:00","2018-01-17 03:59:59",,"0","0","0",,,,,
"253","37","1","0","25","25",,"2017-12-26 16:00:00","2018-01-17 03:59:59","50","0","0","0",,,,,
"254","37","2","0","25","25",,"2017-12-26 16:00:00","2018-01-17 03:59:59","50","0","0","0",,,,,
"255","37","3","0","25","25",,"2017-12-26 16:00:00","2018-01-17 03:59:59","50","0","0","0",,,,,
"256","37","1000","0","25","2",,"2017-12-26 16:00:00","2018-01-17 03:59:59",,"0","0","0",,,,,
"257","36","1","0","24","2",,"2017-12-26 16:00:00","2018-01-17 03:59:59","10","0","0","0",,,,,
"258","36","2","0","24","2",,"2017-12-26 16:00:00","2018-01-17 03:59:59","10","0","0","0",,,,,
"259","36","3","0","24","2",,"2017-12-26 16:00:00","2018-01-17 03:59:59","10","0","0","0",,,,,
"260","35","2","0","23","40",,"2017-12-26 16:00:00","2018-01-17 03:59:59","1","0","0","0",,,,,
"261","38","1","0","26","1000",,,,"1","0","0","0",,,,,
"262","39","41","0","26","240",,,,"1","0","0","0",,,,,
"263","39","1000","0","26","20",,,,,"0","0","0",,,,,
"264","38","100","0","26","40",,,,,"0","0","0",,,,,
"265","39","100","0","26","40",,,,,"0","0","0",,,,,
"266","1","50","163614500","6","1000","6","2018-01-18 14:00:00","2018-02-01 03:59:59","3","0","0","0",,,,,
"267","1","51","151031588","6","2000","7","2018-01-18 14:00:00","2018-02-01 03:59:59","3","0","0","0",,,,,
"268","1","52","155225892","6","3000","8","2018-01-18 14:00:00","2018-02-01 03:59:59","3","0","0","0",,,,,
"269","1","53","146837284","6","5000","9","2018-01-18 14:00:00","2018-02-01 03:59:59","3","0","0","0",,,,,
"270","1","54","163613732","6","10000","10","2018-01-18 14:00:00","2018-02-01 03:59:59","3","0","0","0",,,,,
"271","41","1","0","9","50",,"2018-01-18 14:00:00","2018-02-08 03:59:59",,"0","0","0",,,,,
"272","41","2","0","9","50",,"2018-01-18 14:00:00","2018-02-08 03:59:59",,"0","0","0",,,,,
"273","41","3","0","9","50",,"2018-01-18 14:00:00","2018-02-08 03:59:59",,"0","0","0",,,,,
"274","41","4","0","9","45",,"2018-01-18 14:00:00","2018-02-08 03:59:59","11","0","0","0",,,,,
"275","41","5","0","9","45",,"2018-01-18 14:00:00","2018-02-08 03:59:59","11","0","0","0",,,,,
"276","41","6","0","9","15",,"2018-01-18 14:00:00","2018-02-08 03:59:59","11","0","0","0",,,,,
"277","41","7","0","9","15",,"2018-01-18 14:00:00","2018-02-08 03:59:59","11","0","0","0",,,,,
"278","41","8","0","9","15",,"2018-01-18 14:00:00","2018-02-08 03:59:59","11","0","0","0",,,,,
"279","41","13","0","9","75",,"2018-01-18 14:00:00","2018-02-08 03:59:59","1","0","0","0",,,,,
"280","41","14","0","9","40",,"2018-01-18 14:00:00","2018-02-08 03:59:59","3","0","0","0",,,,,
"281","41","15","0","9","1",,"2018-01-18 14:00:00","2018-02-08 03:59:59",,"0","0","0",,,,,
"282","40","1","0","8","50",,"2018-01-18 14:00:00","2018-02-08 03:59:59","1","0","0","0",,,,,
"283","40","2","0","8","70",,"2018-01-18 14:00:00","2018-02-08 03:59:59","1","0","0","0",,,,,
"284","40","18","0","8","10",,"2018-01-18 14:00:00","2018-02-08 03:59:59","11","0","0","0",,,,,
"285","40","3","0","8","50",,"2018-01-18 14:00:00","2018-02-08 03:59:59","11","0","0","0",,,,,
"286","40","27","0","8","1",,"2018-01-18 14:00:00","2018-02-08 03:59:59","11","0","0","0",,,,,
"287","40","12","0","8","30",,"2018-01-18 14:00:00","2018-02-08 03:59:59","11","0","0","0",,,,,
"288","40","28","0","8","1",,"2018-01-18 14:00:00","2018-02-08 03:59:59","11","0","0","0",,,,,
"289","40","19","0","8","10",,"2018-01-18 14:00:00","2018-02-08 03:59:59","11","0","0","0",,,,,
"290","40","29","0","8","1",,"2018-01-18 14:00:00","2018-02-08 03:59:59","11","0","0","0",,,,,
"291","40","4","0","8","50",,"2018-01-18 14:00:00","2018-02-08 03:59:59","11","0","0","0",,,,,
"292","40","20","0","8","10",,"2018-01-18 14:00:00","2018-02-08 03:59:59","11","0","0","0",,,,,
"293","40","5","0","8","50",,"2018-01-18 14:00:00","2018-02-08 03:59:59","11","0","0","0",,,,,
"294","40","21","0","8","10",,"2018-01-18 14:00:00","2018-02-08 03:59:59","11","0","0","0",,,,,
"295","40","22","0","8","10",,"2018-01-18 14:00:00","2018-02-08 03:59:59","11","0","0","0",,,,,
"296","40","23","0","8","10",,"2018-01-18 14:00:00","2018-02-08 03:59:59","11","0","0","0",,,,,
"297","40","30","0","8","1",,"2018-01-18 14:00:00","2018-02-08 03:59:59","11","0","0","0",,,,,
"298","40","13","0","8","30",,"2018-01-18 14:00:00","2018-02-08 03:59:59","11","0","0","0",,,,,
"299","40","31","0","8","1",,"2018-01-18 14:00:00","2018-02-08 03:59:59","11","0","0","0",,,,,
"300","40","6","0","8","50",,"2018-01-18 14:00:00","2018-02-08 03:59:59","11","0","0","0",,,,,
"301","40","14","0","8","30",,"2018-01-18 14:00:00","2018-02-08 03:59:59","11","0","0","0",,,,,
"302","40","15","0","8","30",,"2018-01-18 14:00:00","2018-02-08 03:59:59","11","0","0","0",,,,,
"303","40","32","0","8","1",,"2018-01-18 14:00:00","2018-02-08 03:59:59","11","0","0","0",,,,,
"304","40","16","0","8","30",,"2018-01-18 14:00:00","2018-02-08 03:59:59","11","0","0","0",,,,,
"305","40","7","0","8","50",,"2018-01-18 14:00:00","2018-02-08 03:59:59","11","0","0","0",,,,,
