"10020001","0","3","10000","2","1","6","103","97","94","95","3"
"10021001","0","3","10000","2","1","6","110","92","99","93","3"
"10021002","0","3","10000","2","1","6","109","108","110","107","3"
"10021003","0","3","10000","2","1","6","110","106","109","105","3"
"10021004","0","3","10000","2","1","6","119","101","108","104","3"
"10021005","0","3","10000","2","1","6","118","110","109","105","3"
"10022001","0","14","10000","2","1","6","101","98","92","99","3"
"10022002","0","14","10000","2","1","6","103","102","104","101","3"
"10022003","0","14","10000","2","1","6","104","107","101","106","3"
"10022004","0","14","10000","2","1","6","112","109","103","108","3"
"10022005","0","14","10000","2","1","6","113","101","104","102","3"
"10023001","0","4","10000","2","1","7","176","91","177","93","2"
"10023002","0","4","10000","2","1","7","175","107","176","108","2"
"10023003","0","4","10000","2","1","7","176","108","177","109","2"
"10023004","0","4","10000","2","1","7","175","174","176","172","2"
"10023005","0","4","10000","2","1","7","177","179","176","178","2"
"10024001","0","2","10000","2","1","6","102","91","94","93","3"
"10024002","0","2","10000","2","1","6","109","105","108","107","3"
"10024003","0","2","10000","2","1","6","103","105","104","106","3"
"10024004","0","2","10000","2","1","6","112","110","101","108","3"
"10024005","0","2","10000","2","1","6","118","105","109","106","3"
"10025001","0","13","10000","2","1","6","111","113","112","114","3"
"10026001","0","13","10000","2","1","6","128","125","130","127","3"
"10026002","0","2","10000","2","1","6","129","122","128","121","3"
"10026003","0","4","10000","2","1","6","130","127","129","125","3"
"10026004","0","2","10000","2","1","6","129","128","130","125","3"
"10026005","0","12","10000","2","1","6","128","130","129","127","3"
"10027001","0","13","10000","2","1","6","124","189","122","130","3"
"10027002","0","2","10000","2","1","6","123","125","121","126","3"
"10027003","0","4","10000","2","1","6","121","124","122","123","3"
"10027004","0","2","10000","2","1","6","122","121","124","123","3"
"10027005","0","12","10000","2","1","6","124","123","122","121","3"
"10028001","0","13","10000","2","1","7","190","185","188","187","2"
"10028002","0","2","10000","2","1","7","186","182","187","181","2"
"10028003","0","4","10000","2","1","7","183","189","184","188","2"
"10028004","0","2","10000","2","1","7","185","190","182","189","2"
"10028005","0","12","10000","2","1","7","187","186","185","189","2"
"10029001","0","12","10000","2","1","7","200","199","198","195","3"
"20001001","0","26","10000","2","1","5","143","145","64","68","2"
"20001002","0","28","10000","2","1","5","143","145","64","68","2"
"20009001","0","12","10000","2","1","3","48","43","49","41","1"
"20009002","0","4","10000","2","1","4","62","66","64","67","2"
"20009003","0","3","10000","2","1","5","88","87","89","85","2"
"20009004","0","13","10000","2","1","6","106","101","105","103","3"
"20009005","0","3","10000","2","1","6","114","118","111","120","3"
"20003001","0","12","10000","2","1","3","42","47","41","46","1"
"20003002","0","4","10000","2","1","4","65","69","67","68","2"
"20003003","0","3","10000","2","1","5","84","85","82","86","2"
"20003004","0","13","10000","2","1","6","110","102","109","103","3"
"20003005","0","3","10000","2","1","6","118","119","120","116","3"
"20005001","0","12","10000","2","1","3","48","42","49","44","1"
"20005002","0","4","10000","2","1","4","61","67","63","65","2"
"20005003","0","3","10000","2","1","5","85","89","87","88","2"
"20005004","0","13","10000","2","1","6","104","106","103","107","3"
"20005005","0","3","10000","2","1","6","112","113","111","114","3"
"20007001","0","12","10000","2","1","3","47","43","46","41","1"
"20007002","0","4","10000","2","1","4","63","69","64","68","2"
"20007003","0","3","10000","2","1","5","85","82","86","83","2"
"20007004","0","13","10000","2","1","6","104","110","102","109","3"
"20007005","0","3","10000","2","1","6","116","117","115","119","3"
"20004001","0","12","10000","2","1","3","41","48","44","49","1"
"20004002","0","4","10000","2","1","4","65","64","66","63","2"
"20004003","0","3","10000","2","1","5","90","83","89","81","2"
"20004004","0","13","10000","2","1","6","106","102","107","104","3"
"20004005","0","3","10000","2","1","6","114","117","113","116","3"
"20008001","0","12","10000","2","1","3","47","43","46","42","1"
"20008002","0","4","10000","2","1","4","68","65","69","67","2"
"20008003","0","3","10000","2","1","5","86","81","85","83","2"
"20008004","0","13","10000","2","1","6","102","107","101","105","3"
"20008005","0","2","10000","2","1","6","120","114","118","111","3"
"30001001","0","2","10000","2","1","3","28","24","29","22","1"
"30001002","0","12","10000","2","1","3","21","27","32","25","1"
"30001003","0","3","10000","2","1","3","26","30","27","28","1"
"30001004","0","13","10000","2","1","3","33","25","34","26","1"
"30001005","0","3","10000","2","1","3","39","32","40","31","1"
"30001006","0","13","10000","2","1","3","37","38","36","39","1"
"30001007","0","4","10000","2","1","3","35","31","37","33","1"
"30001008","0","14","10000","2","1","3","49","33","50","34","1"
"30002001","0","2","10000","2","1","3","41","46","44","45","1"
"30002002","0","12","10000","2","1","3","49","43","48","44","1"
"30002003","0","3","10000","2","1","3","47","48","45","49","1"
"30002004","0","13","10000","2","1","3","52","50","51","48","1"
"30002005","0","3","10000","2","1","3","54","51","53","52","1"
"30002006","0","13","10000","2","1","3","55","52","56","53","1"
"30002007","0","4","10000","2","1","3","58","54","59","52","1"
"30002008","0","14","10000","2","1","4","63","59","64","60","2"
"30003001","0","2","10000","2","1","4","67","69","66","68","2"
"30003002","0","12","10000","2","1","4","63","64","61","62","2"
"30003003","0","3","10000","2","1","4","69","76","68","75","2"
"30003004","0","13","10000","2","1","4","71","70","73","68","2"
"30003005","0","3","10000","2","1","4","75","73","76","72","2"
"30003006","0","13","10000","2","1","4","72","156","74","157","2"
"30003007","0","4","10000","2","1","4","80","71","78","73","2"
"30003008","0","14","10000","2","1","5","84","78","82","79","2"
"30004001","0","2","10000","2","1","5","90","83","89","84","2"
"30004002","0","12","10000","2","1","5","96","88","97","89","2"
"30004003","0","3","10000","2","1","5","82","97","84","95","2"
"30004004","0","13","10000","2","1","5","99","81","98","83","2"
"30004005","0","3","10000","2","1","5","165","100","167","99","2"
"30004006","0","13","10000","2","1","5","93","94","92","91","2"
"30004007","0","4","10000","2","1","5","167","99","166","100","2"
"30004008","0","14","10000","2","1","6","108","91","109","92","3"
"30005001","0","2","10000","2","1","6","105","102","106","103","3"
"30005002","0","12","10000","2","1","6","108","104","109","101","3"
"30005003","0","3","10000","2","1","6","103","109","104","110","3"
"30005004","0","13","10000","2","1","6","176","101","177","104","3"
"30005005","0","3","10000","2","1","6","112","113","114","111","3"
"30005006","0","13","10000","2","1","6","177","118","175","119","3"
"30005007","0","4","10000","2","1","6","120","175","118","176","3"
"30005008","0","14","10000","2","1","6","111","119","113","120","3"
"30006001","0","2","10000","2","1","7","126","123","125","121","3"
"30006002","0","12","10000","2","1","7","122","130","124","129","3"
"30006003","0","3","10000","2","1","7","196","128","197","129","3"
"30006004","0","13","10000","2","1","7","193","187","192","185","3"
"30006005","0","3","10000","2","1","7","199","191","210","193","3"
"30006006","0","13","10000","2","1","7","194","192","193","191","3"
"30006007","0","4","10000","2","1","7","205","200","206","199","3"
"30006008","0","14","10000","2","1","7","208","191","209","193","3"
"30007001","0","3","10000","2","1","6","31","24","23","12","3"
"30008001","0","2","10000","2","1","3","218","214","219","212","1"
"30008002","0","12","10000","2","1","3","211","217","212","215","1"
"30008003","0","3","10000","2","1","3","216","220","217","218","1"
"30008004","0","13","10000","2","1","3","213","215","214","216","1"
"30008005","0","3","10000","2","1","3","219","212","220","211","1"
"30008006","0","13","10000","2","1","3","217","218","216","219","1"
"30008007","0","4","10000","2","1","3","215","211","217","213","1"
"30008008","0","14","10000","2","1","3","229","213","230","214","1"
"30009001","0","2","10000","2","1","3","221","226","224","225","1"
"30009002","0","12","10000","2","1","3","229","223","228","224","1"
"30009003","0","3","10000","2","1","3","227","228","225","229","1"
"30009004","0","13","10000","2","1","3","222","230","221","228","1"
"30009005","0","3","10000","2","1","3","224","221","223","222","1"
"30009006","0","13","10000","2","1","3","225","222","226","223","1"
"30009007","0","4","10000","2","1","3","228","224","229","222","1"
"30009008","0","14","10000","2","1","4","233","229","234","230","2"
"30010001","0","2","10000","2","1","4","237","239","236","238","2"
"30010002","0","12","10000","2","1","4","233","234","231","232","2"
"30010003","0","3","10000","2","1","4","239","236","238","235","2"
"30010004","0","13","10000","2","1","4","231","240","233","238","2"
"30010005","0","3","10000","2","1","4","235","233","236","232","2"
"30010006","0","13","10000","2","1","4","232","236","234","237","2"
"30010007","0","4","10000","2","1","4","240","231","238","233","2"
"30010008","0","14","10000","2","1","5","244","238","242","239","2"
"30011001","0","2","10000","2","1","5","250","243","249","244","2"
"30011002","0","12","10000","2","1","5","246","248","247","249","2"
"30011003","0","3","10000","2","1","5","242","247","244","245","2"
"30011004","0","13","10000","2","1","5","249","241","248","243","2"
"30011005","0","3","10000","2","1","5","245","250","247","249","2"
"30011006","0","13","10000","2","1","5","243","244","242","241","2"
"30011007","0","4","10000","2","1","5","247","249","246","250","2"
"30011008","0","14","10000","2","1","6","258","241","259","242","3"
"30012001","0","2","10000","2","1","6","255","252","256","253","3"
"30012002","0","12","10000","2","1","6","258","254","259","251","3"
"30012003","0","3","10000","2","1","6","253","259","254","260","3"
"30012004","0","13","10000","2","1","6","256","251","257","254","3"
"30012005","0","3","10000","2","1","6","252","253","254","251","3"
"30012006","0","13","10000","2","1","6","257","258","255","259","3"
"30012007","0","4","10000","2","1","6","260","255","258","256","3"
"30012008","0","14","10000","2","1","6","251","259","253","260","3"
"30013001","0","2","10000","2","1","7","266","263","265","261","3"
"30013002","0","12","10000","2","1","7","262","270","264","269","3"
"30013003","0","3","10000","2","1","7","266","268","267","269","3"
"30013004","0","13","10000","2","1","7","263","267","262","265","3"
"30013005","0","3","10000","2","1","7","269","261","280","263","3"
"30013006","0","13","10000","2","1","7","264","262","263","261","3"
"30013007","0","4","10000","2","1","7","275","270","276","269","3"
"30013008","0","14","10000","2","1","7","278","261","279","263","3"
"19998001","0","2","10000","2","1","6","57","148","16","1","3"
"19998002","0","2","10000","2","1","6","78","148","49","1","3"
"19998003","0","3","10000","2","1","6","96","148","67","1","3"
"19998004","0","2","10000","2","1","6","149","150","83","1","3"
"19998005","0","3","10000","2","1","6","147","148","101","1","3"
"20006001","0","12","10000","2","1","3","48","43","49","41","1"
"20006002","0","4","10000","2","1","4","62","66","64","67","2"
"20006003","0","3","10000","2","1","5","88","87","89","85","2"
"20006004","0","13","10000","2","1","6","106","101","105","103","3"
"20006005","0","3","10000","2","1","6","113","119","112","120","3"
"30014001","0","2","10000","2","1","7","273","279","274","278","3"
"30014002","0","4","10000","2","1","7","280","272","277","271","3"
"30015001","0","2","10000","2","1","3","29","21","30","24","1"
"30015002","0","12","10000","2","1","3","23","25","34","26","1"
"30015003","0","3","10000","2","1","3","27","28","25","29","1"
"30015004","0","13","10000","2","1","3","32","26","31","27","1"
"30015005","0","3","10000","2","1","3","40","34","38","33","1"
"30015006","0","13","10000","2","1","3","35","39","37","40","1"
"30015007","0","4","10000","2","1","3","36","33","35","32","1"
"30015008","0","14","10000","2","1","3","50","32","48","31","1"
"30016001","0","2","10000","2","1","3","43","47","41","46","1"
"30016002","0","12","10000","2","1","3","50","42","49","41","1"
"30016003","0","3","10000","2","1","3","45","49","46","50","1"
"30016004","0","13","10000","2","1","3","54","48","53","49","1"
"30016005","0","3","10000","2","1","3","51","53","52","54","1"
"30016006","0","13","10000","2","1","3","56","54","57","52","1"
"30016007","0","4","10000","2","1","3","59","51","60","54","1"
"30016008","0","14","10000","2","1","4","62","60","61","58","2"
"30017001","0","2","10000","2","1","4","65","70","67","69","2"
"30017002","0","12","10000","2","1","4","62","61","63","64","2"
"30017003","0","3","10000","2","1","4","70","77","69","76","2"
"30017004","0","13","10000","2","1","4","73","68","72","69","2"
"30017005","0","3","10000","2","1","4","76","72","77","74","2"
"30017006","0","13","10000","2","1","4","74","157","71","155","2"
"30017007","0","4","10000","2","1","4","78","73","79","72","2"
"30017008","0","14","10000","2","1","5","81","79","84","80","2"
"30018001","0","2","10000","2","1","5","88","82","90","81","2"
"30018002","0","12","10000","2","1","5","97","89","95","90","2"
"30018003","0","3","10000","2","1","5","84","95","81","96","2"
"30018004","0","13","10000","2","1","5","100","83","99","82","2"
"30018005","0","3","10000","2","1","5","166","98","165","100","2"
"30018006","0","13","10000","2","1","5","92","91","94","93","2"
"30018007","0","4","10000","2","1","5","165","100","167","98","2"
"30018008","0","14","10000","2","1","6","109","93","110","94","3"
"30019001","0","2","10000","2","1","6","106","104","107","102","3"
"30019002","0","12","10000","2","1","6","109","101","110","103","3"
"30019003","0","3","10000","2","1","6","102","110","101","108","3"
"30019004","0","13","10000","2","1","6","177","103","175","101","3"
"30019005","0","3","10000","2","1","6","114","112","111","113","3"
"30019006","0","13","10000","2","1","6","175","119","176","120","3"
"30019007","0","4","10000","2","1","6","118","176","119","177","3"
"30019008","0","14","10000","2","1","6","113","120","112","118","3"
"30020001","0","2","10000","2","1","7","127","122","126","123","3"
"30020002","0","12","10000","2","1","7","124","128","121","130","3"
"30020003","0","3","10000","2","1","7","197","129","195","130","3"
"30020004","0","13","10000","2","1","7","192","185","194","186","3"
"30020005","0","3","10000","2","1","7","200","193","208","192","3"
"30020006","0","13","10000","2","1","7","191","194","192","193","3"
"30020007","0","4","10000","2","1","7","206","198","207","200","3"
"30020008","0","14","10000","2","1","7","209","193","210","192","3"
"30021001","0","2","10000","2","1","3","28","24","29","22","1"
"30021002","0","12","10000","2","1","3","21","27","32","25","1"
"30021003","0","3","10000","2","1","3","26","30","27","28","1"
"30021004","0","13","10000","2","1","3","33","25","34","26","1"
"30021005","0","3","10000","2","1","3","39","32","40","31","1"
"30021006","0","13","10000","2","1","3","37","38","36","39","1"
"30021007","0","4","10000","2","1","3","35","31","37","33","1"
"30021008","0","14","10000","2","1","3","49","33","50","34","1"
"30022001","0","2","10000","2","1","3","41","46","44","45","1"
"30022002","0","12","10000","2","1","3","49","43","48","44","1"
"30022003","0","3","10000","2","1","3","47","48","45","49","1"
"30022004","0","13","10000","2","1","3","52","50","51","48","1"
"30022005","0","3","10000","2","1","3","54","51","53","52","1"
"30022006","0","13","10000","2","1","3","55","52","56","53","1"
"30022007","0","4","10000","2","1","3","58","54","59","52","1"
"30022008","0","14","10000","2","1","4","63","59","64","60","2"
"30023001","0","2","10000","2","1","4","67","69","66","68","2"
"30023002","0","12","10000","2","1","4","63","64","61","62","2"
"30023003","0","3","10000","2","1","4","79","86","78","85","2"
"30023004","0","13","10000","2","1","4","71","80","73","78","2"
"30023005","0","3","10000","2","1","4","75","73","76","72","2"
"30023006","0","13","10000","2","1","4","82","156","84","157","2"
"30023007","0","4","10000","2","1","4","90","81","88","83","2"
"30023008","0","14","10000","2","1","5","84","88","82","89","2"
"30024001","0","2","10000","2","1","5","90","83","89","84","2"
"30024002","0","12","10000","2","1","5","106","98","107","99","2"
"30024003","0","3","10000","2","1","5","92","107","94","105","2"
"30024004","0","13","10000","2","1","5","109","91","108","93","2"
"30024005","0","3","10000","2","1","5","175","110","177","109","2"
"30024006","0","13","10000","2","1","5","103","104","102","101","2"
"30024007","0","4","10000","2","1","5","177","109","176","110","2"
"30024008","0","14","10000","2","1","6","118","101","119","102","3"
"30025001","0","2","10000","2","1","6","115","112","116","113","3"
"30025002","0","12","10000","2","1","6","118","114","119","111","3"
"30025003","0","3","10000","2","1","6","113","119","114","120","3"
"30025004","0","13","10000","2","1","6","176","111","177","114","3"
"30025005","0","3","10000","2","1","6","122","123","124","121","3"
"30025006","0","13","10000","2","1","6","177","128","175","129","3"
"30025007","0","4","10000","2","1","6","130","175","128","176","3"
"30025008","0","14","10000","2","1","6","121","129","123","130","3"
"30026001","0","2","10000","2","1","7","196","193","195","191","3"
"30026002","0","12","10000","2","1","7","192","200","194","199","3"
"30026003","0","3","10000","2","1","7","206","198","207","199","3"
"30026004","0","13","10000","2","1","7","203","197","202","195","3"
"30026005","0","3","10000","2","1","7","209","201","210","203","3"
"30026006","0","13","10000","2","1","7","204","202","203","201","3"
"30026007","0","4","10000","2","1","7","285","290","286","289","3"
"30026008","0","14","10000","2","1","7","288","281","289","283","3"
"30027001","0","26","10000","2","1","4","28","24","29","22","2"
"30027002","0","26","10000","2","1","4","21","27","32","25","2"
"30027003","0","27","10000","2","1","4","26","30","27","28","2"
"30027004","0","27","10000","2","1","4","33","25","34","26","2"
"30027005","0","28","10000","2","1","4","39","32","40","31","2"
"30027006","0","28","10000","2","1","4","37","38","36","39","2"
"30027007","0","2","10001","2","1","4","35","31","37","33","2"
"30027008","0","3","10002","2","1","4","49","33","50","34","2"
"30028001","0","26","10000","2","1","4","41","46","44","45","2"
"30028002","0","26","10000","2","1","4","49","43","48","44","2"
"30028003","0","27","10000","2","1","4","47","48","45","49","2"
"30028004","0","27","10000","2","1","4","52","50","51","48","2"
"30028005","0","28","10000","2","1","4","54","51","53","52","2"
"30028006","0","28","10000","2","1","4","55","52","56","53","2"
"30028007","0","12","10003","2","1","4","58","54","59","52","2"
"30028008","0","13","10004","2","1","5","63","59","64","60","2"
"30029001","0","26","10000","2","1","5","67","69","66","68","2"
"30029002","0","26","10000","2","1","5","63","64","61","62","2"
"30029003","0","27","10000","2","1","5","69","76","68","75","2"
"30029004","0","27","10000","2","1","5","71","70","73","68","2"
"30029005","0","28","10000","2","1","5","75","73","76","72","2"
"30029006","0","28","10000","2","1","5","72","156","74","157","2"
"30029007","0","2","10001","2","1","5","80","71","78","73","2"
"30029008","0","3","10002","2","1","6","84","78","82","79","3"
"30030001","0","26","10000","2","1","6","170","163","169","164","3"
"30030002","0","26","10000","2","1","6","96","168","97","169","3"
"30030003","0","27","10000","2","1","6","162","97","164","95","3"
"30030004","0","27","10000","2","1","6","99","161","98","163","3"
"30030005","0","28","10000","2","1","6","165","100","167","99","3"
"30030006","0","28","10000","2","1","6","93","94","92","91","3"
"30030007","0","12","10003","2","1","6","167","99","166","100","3"
"30030008","0","13","10004","2","1","7","291","91","179","92","3"
"30031001","0","26","10000","2","1","7","175","172","176","173","3"
"30031002","0","26","10000","2","1","7","178","174","179","171","3"
"30031003","0","27","10000","2","1","7","173","179","174","180","3"
"30031004","0","27","10000","2","1","7","176","171","177","174","3"
"30031005","0","28","10000","2","1","7","112","113","114","111","3"
"30031006","0","28","10000","2","1","7","177","118","175","119","3"
"30031007","0","2","10001","2","1","7","120","175","118","176","3"
"30031008","0","3","10002","2","1","7","292","119","113","120","3"
"30032001","0","26","10000","2","1","8","126","123","125","121","4"
"30032002","0","26","10000","2","1","8","122","130","124","129","4"
"30032003","0","27","10000","2","1","8","189","181","190","183","4"
"30032004","0","27","10000","2","1","8","184","182","183","181","4"
"30032005","0","28","10000","2","1","8","196","188","197","189","4"
"30032006","0","28","10000","2","1","8","197","183","195","182","4"
"30032007","0","12","10003","2","1","8","205","190","206","189","4"
"30032008","0","13","10004","2","1","8","293","207","185","206","4"
"30033001","0","27","10000","2","1","7","31","24","23","12","3"
"30034001","0","2","10001","2","1","7","45","37","36","42","3"
"30035001","0","2","10000","2","1","3","30","24","29","22","1"
"30035002","0","12","10000","2","1","3","21","27","32","25","1"
"30035003","0","3","10000","2","1","3","26","30","27","28","1"
"30035004","0","13","10000","2","1","3","33","25","34","26","1"
"30035005","0","3","10000","2","1","3","39","32","40","31","1"
"30035006","0","13","10000","2","1","3","37","38","36","39","1"
"30035007","0","4","10000","2","1","3","35","31","37","33","1"
"30035008","0","14","10000","2","1","3","49","33","50","34","1"
"30035009","0","2","10000","2","1","3","41","46","44","45","1"
"30035010","0","12","10000","2","1","3","49","43","48","44","1"
"30035011","0","3","10000","2","1","3","47","48","45","49","1"
"30035012","0","13","10000","2","1","3","52","50","51","48","1"
"30035013","0","3","10000","2","1","3","54","51","53","52","1"
"30035014","0","13","10000","2","1","3","55","52","56","53","1"
"30035015","0","4","10000","2","1","3","58","54","59","52","1"
"30035016","0","14","10000","2","1","4","63","59","64","60","2"
"30035017","0","2","10000","2","1","4","67","69","66","68","2"
"30035018","0","12","10000","2","1","4","63","64","61","62","2"
"30035019","0","3","10000","2","1","4","79","86","78","85","2"
"30035020","0","13","10000","2","1","4","71","80","73","78","2"
"30035021","0","3","10000","2","1","4","75","73","76","72","2"
"30035022","0","13","10000","2","1","4","82","156","84","157","2"
"30035023","0","4","10000","2","1","4","90","81","88","83","2"
"30035024","0","14","10000","2","1","5","84","88","82","89","2"
"30035025","0","2","10000","2","1","5","90","83","89","84","2"
"30035026","0","12","10000","2","1","5","106","98","107","99","2"
"30035027","0","3","10000","2","1","5","92","107","94","105","2"
"30035028","0","13","10000","2","1","5","109","91","108","93","2"
"30035029","0","3","10000","2","1","5","175","110","177","109","2"
"30035030","0","13","10000","2","1","5","103","104","102","101","2"
"30035031","0","4","10000","2","1","5","177","109","176","110","2"
"30035032","0","14","10000","2","1","6","118","101","119","102","3"
"30035033","0","2","10000","2","1","6","115","112","116","113","3"
"30035034","0","12","10000","2","1","6","118","114","119","111","3"
"30035035","0","3","10000","2","1","6","113","119","114","120","3"
"30035036","0","13","10000","2","1","6","176","111","177","114","3"
"30035037","0","3","10000","2","1","6","122","123","124","121","3"
"30035038","0","13","10000","2","1","6","177","128","175","129","3"
"30035039","0","4","10000","2","1","6","130","175","128","176","3"
"30035040","0","14","10000","2","1","6","121","129","123","130","3"
"30035041","0","2","10000","2","1","7","196","193","195","191","3"
"30035042","0","12","10000","2","1","7","192","200","194","199","3"
"30035043","0","3","10000","2","1","7","206","198","207","199","3"
"30035044","0","13","10000","2","1","7","203","197","202","195","3"
"30036001","0","2","10000","2","1","3","23","24","30","22","1"
"30036002","0","12","10000","2","1","3","21","27","32","25","1"
"30036003","0","3","10000","2","1","3","26","30","27","28","1"
"30036004","0","13","10000","2","1","3","33","25","34","26","1"
"30036005","0","3","10000","2","1","3","39","32","40","31","1"
"30036006","0","13","10000","2","1","3","37","38","36","39","1"
"30036007","0","4","10000","2","1","3","35","31","37","33","1"
"30036008","0","14","10000","2","1","3","49","33","50","34","1"
"30036009","0","2","10000","2","1","3","41","46","44","45","1"
"30036010","0","12","10000","2","1","3","49","43","48","44","1"
"30036011","0","3","10000","2","1","3","47","48","45","49","1"
"30036012","0","13","10000","2","1","3","52","50","51","48","1"
"30036013","0","3","10000","2","1","3","54","51","53","52","1"
"30036014","0","13","10000","2","1","3","55","52","56","53","1"
"30036015","0","4","10000","2","1","3","58","54","59","52","1"
"30036016","0","14","10000","2","1","4","63","59","64","60","2"
"30036017","0","2","10000","2","1","4","67","69","66","68","2"
"30036018","0","12","10000","2","1","4","63","64","61","62","2"
"30036019","0","3","10000","2","1","4","79","86","78","85","2"
"30036020","0","13","10000","2","1","4","71","80","73","78","2"
"30036021","0","3","10000","2","1","4","75","73","76","72","2"
"30036022","0","13","10000","2","1","4","82","156","84","157","2"
"30036023","0","4","10000","2","1","4","90","81","88","83","2"
"30036024","0","14","10000","2","1","5","84","88","82","89","2"
"30036025","0","2","10000","2","1","5","90","83","89","84","2"
"30036026","0","12","10000","2","1","5","106","98","107","99","2"
"30036027","0","3","10000","2","1","5","92","107","94","105","2"
"30036028","0","13","10000","2","1","5","109","91","108","93","2"
"30036029","0","3","10000","2","1","5","175","110","177","109","2"
"30036030","0","13","10000","2","1","5","103","104","102","101","2"
"30036031","0","4","10000","2","1","5","177","109","176","110","2"
"30036032","0","14","10000","2","1","6","118","101","119","102","3"
"30036033","0","2","10000","2","1","6","115","112","116","113","3"
"30036034","0","12","10000","2","1","6","118","114","119","111","3"
"30036035","0","3","10000","2","1","6","113","119","114","120","3"
"30036036","0","13","10000","2","1","6","176","111","177","114","3"
"30036037","0","3","10000","2","1","6","122","123","124","121","3"
"30036038","0","13","10000","2","1","6","177","128","175","129","3"
"30036039","0","4","10000","2","1","6","130","175","128","176","3"
"30036040","0","14","10000","2","1","6","121","129","123","130","3"
"30036041","0","2","10000","2","1","7","196","193","195","191","3"
"30036042","0","12","10000","2","1","7","192","200","194","199","3"
"30036043","0","3","10000","2","1","7","206","198","207","199","3"
"30036044","0","13","10000","2","1","7","203","197","202","195","3"
"30037001","0","2","10000","2","1","3","28","24","29","22","1"
"30037002","0","12","10000","2","1","3","21","27","32","25","1"
"30037003","0","3","10000","2","1","3","26","30","27","28","1"
"30037004","0","13","10000","2","1","3","33","25","34","26","1"
"30037005","0","3","10000","2","1","3","39","32","40","31","1"
"30037006","0","13","10000","2","1","3","37","38","36","39","1"
"30037007","0","4","10000","2","1","3","35","31","37","33","1"
"30037008","0","14","10000","2","1","3","49","33","50","34","1"
"30037009","0","2","10000","2","1","3","41","46","44","45","1"
"30037010","0","12","10000","2","1","3","49","43","48","44","1"
