"129","120","1","410","410",,"0","0","0",,"3","5000","0",,"0","0","0","0","0","0","0","0","0","0","0","0",,
"130","121","1","422","422",,"0","0","0",,"5","5000","0",,"35247","0","0","0","0","0","0","0","0","0","0","0",,
"131","122","1","416","416",,"0","0","35012","1","3","500","0",,"0","0","0","0","0","0","0","0","0","0","1","1",,
"132","123","1","417","417",,"0","0","0",,"3","5000","0",,"0","0","0","0","0","0","0","0","0","0","0","0",,
"133","124","1","429","429",,"0","0","0",,"3","500","0",,"0","0","0","0","0","0","0","0","0","0","1","1",,
"134","125","1","430","430",,"0","0","0",,"3","5000","0",,"0","0","0","0","0","0","0","0","0","0","0","0",,
"135","126","1","442","442",,"0","0","0",,"5","5000","0",,"35247","0","0","0","0","0","0","0","0","0","0","0",,
"136","127","1","436","436",,"0","0","35012","1","3","500","0",,"0","0","0","0","0","0","0","0","0","0","0","0",,
"137","128","1","437","437",,"0","0","0",,"3","5000","0",,"0","0","0","0","0","0","0","0","0","0","0","0",,
"138","129","1","449","449",,"0","0","0",,"3","500","0",,"0","0","0","0","0","0","0","0","0","0","0","0",,
"139","130","1","450","450",,"0","0","0",,"3","5000","0",,"0","0","0","0","0","0","0","0","0","0","0","0",,
"140","131","1","456","456",,"0","0","35012","1","3","500","0",,"0","0","0","0","0","0","0","0","0","0","1","1",,
"141","132","1","457","457",,"0","0","0",,"3","5000","0",,"0","0","0","0","0","0","0","0","0","0","0","0",,
"142","133","1","464","464",,"0","0","0",,"5","5000","0",,"35297","0","0","0","0","0","0","0","0","0","0","0",,
"143","133","2","465","465",,"0","0","0",,"5","5000","0",,"0","0","0","0","0","0","0","0","0","0","0","0","2",
"144","134","1","473","473",,"0","0","35012","1","3","500","0",,"0","0","0","0","0","0","0","0","0","0","0","0",,
"145","135","1","474","474",,"0","0","0",,"3","5000","0",,"0","0","0","0","0","0","0","0","0","0","0","0",,
"146","136","1","480","480",,"0","0","0",,"3","500","0",,"0","0","0","0","0","0","0","0","0","0","1","1",,
"147","137","1","481","481",,"0","0","0",,"3","5000","0",,"0","0","0","0","0","0","0","0","0","0","0","0",,
"148","138","1","487","487",,"0","0","0",,"5","5000","0",,"35309","0","0","0","0","0","0","0","0","0","0","0",,
"149","138","2","488","488",,"0","0","0",,"5","5000","0",,"0","0","0","0","0","0","0","0","0","0","0","0","2",
"150","139","1","498","498",,"0","0","35012","1","3","500","0",,"0","0","0","0","0","0","0","0","0","0","0","0",,
"151","140","1","499","499",,"0","0","0",,"3","5000","0",,"0","0","0","0","0","0","0","0","0","0","0","0",,
"152","141","1","505","505",,"0","0","0",,"3","500","0",,"0","0","0","0","0","0","0","0","0","0","1","1",,
"153","142","1","506","506",,"0","0","0",,"3","5000","0",,"0","0","0","0","0","0","0","0","0","0","0","0",,
"154","143","1","512","512",,"0","0","35012","1","3","500","0",,"0","0","0","0","0","0","0","0","0","0","0","0",,
"155","144","1","513","513",,"0","0","0",,"3","5000","0",,"0","0","0","0","0","0","0","0","0","0","0","0",,
"156","145","1","519","519",,"0","0","0",,"3","500","0",,"0","0","0","0","0","0","0","0","0","0","1","1",,
"157","146","1","520","520",,"0","0","0",,"3","5000","0",,"0","0","0","0","0","0","0","0","0","0","0","0",,
"158","147","1","526","526",,"0","0","35012","1","3","500","0",,"0","0","0","0","0","0","0","0","0","0","0","0",,
"159","148","1","527","527",,"0","0","0",,"3","5000","0",,"0","0","0","0","0","0","0","0","0","0","0","0",,
"160","149","1","533","533",,"0","0","0",,"3","500","0",,"0","0","0","0","0","0","0","0","0","0","1","1",,
"161","150","1","534","534",,"0","0","0",,"3","5000","0",,"0","0","0","0","0","0","0","0","0","0","0","0",,
"162","151","1","540","540",,"0","0","35012","1","3","500","0",,"0","0","0","0","0","0","0","0","0","0","0","0",,
"163","152","1","541","541",,"0","0","0",,"3","5000","0",,"0","0","0","0","0","0","0","0","0","0","0","0",,
"164","153","1","547","547",,"0","0","0",,"3","500","0",,"0","0","0","0","0","0","0","0","0","0","1","1",,
"165","154","1","548","548",,"0","0","0",,"3","5000","0",,"0","0","0","0","0","0","0","0","0","0","0","0",,
"166","155","1","554","554",,"0","0","35012","1","3","500","0",,"0","0","0","0","0","0","0","0","0","0","0","0",,
"167","156","1","555","555",,"0","0","0",,"3","5000","0",,"0","0","0","0","0","0","0","0","0","0","0","0",,
"168","157","1","561","561",,"0","0","0",,"3","500","0",,"0","0","0","0","0","0","0","0","0","0","1","1",,
"169","158","1","562","562",,"0","0","0",,"3","5000","0",,"0","0","0","0","0","0","0","0","0","0","0","0",,
"170","159","1","568","568",,"0","0","35012","1","3","500","0",,"0","0","0","0","0","0","0","0","0","0","0","0",,
"171","160","1","569","569",,"0","0","0",,"3","5000","0",,"0","0","0","0","0","0","0","0","0","0","0","0",,
"172","161","1","575","575",,"0","0","0",,"3","500","0",,"0","0","0","0","0","0","0","0","0","0","1","1",,
"173","162","1","576","576",,"0","0","0",,"3","5000","0",,"0","0","0","0","0","0","0","0","0","0","0","0",,
"174","163","1","582","582",,"0","0","0",,"5","5000","0",,"35336","0","0","0","0","0","0","0","0","0","0","0",,
"175","163","2","583","583",,"0","0","0",,"5","5000","0",,"0","0","0","0","0","0","0","0","0","0","0","0","2",
"176","164","1","356","356",,"0","0","0","1","3","500","0",,"0","0","0","0","0","0","0","0","0","0","0","0",,
"177","165","1","357","357",,"0","0","0",,"3","5000","0",,"0","0","0","0","0","0","0","0","0","0","0","0",,
"178","166","1","594","594",,"0","0","0",,"5","5000","0",,"35317","0","0","0","0","0","0","0","0","0","0","0",,
"179","167","1","601","601",,"0","0","35012","1","3","500","0",,"0","0","0","0","0","0","0","0","0","0","0","0",,
"180","168","1","602","602",,"0","0","0",,"3","5000","0",,"0","0","0","0","0","0","0","0","0","0","0","0",,
"181","169","1","608","608",,"0","0","0",,"3","500","0",,"0","0","0","0","0","0","0","0","0","0","1","1",,
"182","170","1","609","609",,"0","0","0",,"3","5000","0",,"0","0","0","0","0","0","0","0","0","0","0","0",,
"183","171","1","615","615",,"0","0","35012","1","3","500","0",,"0","0","0","0","0","0","0","0","0","0","0","0",,
"184","172","1","616","616",,"0","0","0",,"3","5000","0",,"0","0","0","0","0","0","0","0","0","0","0","0",,
"185","173","1","346","346",,"0","0","0",,"3","500","0",,"0","0","0","0","0","0","0","0","0","0","1","1",,
"186","174","1","347","347",,"0","0","0",,"3","5000","0",,"0","0","0","0","0","0","0","0","0","0","0","0",,
"187","175","1","622","622",,"0","0","35012","1","3","500","0",,"0","0","0","0","0","0","0","0","0","0","0","0",,
"188","176","1","623","623",,"0","0","0",,"3","5000","0",,"0","0","0","0","0","0","0","0","0","0","0","0",,
"189","177","1","291","291",,"0","0","0",,"3","500","0",,"0","0","0","0","0","0","0","0","0","0","0","0",,
"190","178","1","292","292",,"0","0","0",,"3","5000","0",,"0","0","0","0","0","0","0","0","0","0","0","0",,
"191","179","1","629","629",,"0","0","0",,"5","5000","0",,"35395","0","0","0","0","0","0","0","0","0","0","0",,
"192","179","2","630","630",,"0","0","0",,"5","5000","0",,"0","0","0","0","0","0","0","0","0","0","0","0","2",
"193","180","1","640","640",,"0","0","35012","1","3","500","0",,"0","0","0","0","0","0","0","0","0","0","0","0",,
"194","181","1","641","641",,"0","0","0",,"3","5000","0",,"0","0","0","0","0","0","0","0","0","0","0","0",,
"195","182","1","647","647",,"0","0","0",,"3","500","0",,"0","0","0","0","0","0","0","0","0","0","0","0",,
"196","183","1","648","648",,"0","0","0",,"3","5000","0",,"0","0","0","0","0","0","0","0","0","0","0","0",,
"197","184","1","505","505",,"0","0","0",,"3","500","0",,"0","0","0","0","0","0","0","0","0","0","1","1",,
"198","185","1","506","506",,"0","0","0",,"3","5000","0",,"0","0","0","0","0","0","0","0","0","0","0","0",,
"199","186","1","655","655",,"0","0","0",,"5","5000","0",,"35317","0","0","0","0","0","0","0","0","0","0","0",,
"200","187","1","662","662",,"0","0","35012","1","3","500","0",,"0","0","0","0","0","0","0","0","0","0","0","0",,
"201","188","1","663","663",,"0","0","0",,"3","5000","0",,"0","0","0","0","0","0","0","0","0","0","0","0",,
"202","189","1","269","269",,"0","0","0",,"3","500","0",,"0","0","0","0","0","0","0","0","0","0","1","1",,
"203","190","1","270","270",,"0","0","0",,"3","5000","0",,"0","0","0","0","0","0","0","0","0","0","0","0",,
"204","191","1","669","669",,"0","0","0",,"3","500","0",,"0","0","0","0","0","0","0","0","0","0","0","0",,
"205","192","1","670","670",,"0","0","0",,"3","5000","0",,"0","0","0","0","0","0","0","0","0","0","0","0",,
"206","193","1","676","676",,"0","0","0",,"3","500","0",,"0","0","0","0","0","0","0","0","0","0","0","0",,
"207","194","1","677","677",,"0","0","0",,"3","5000","0",,"0","0","0","0","0","0","0","0","0","0","0","0",,
"208","195","1","683","683",,"0","0","0",,"3","500","0",,"0","0","0","0","0","0","0","0","0","0","0","0",,
"209","196","1","684","684",,"0","0","0",,"3","5000","0",,"0","0","0","0","0","0","0","0","0","0","0","0",,
"210","197","1","690","690",,"0","0","0",,"3","500","0",,"0","0","0","0","0","0","0","0","0","0","0","0",,
"211","198","1","691","691",,"0","0","0",,"3","5000","0",,"0","0","0","0","0","0","0","0","0","0","0","0",,
"212","199","1","697","697",,"0","0","35012","1","3","500","0",,"0","0","0","0","0","0","0","0","0","0","0","0",,
"213","200","1","698","698",,"0","0","0",,"3","5000","0",,"0","0","0","0","0","0","0","0","0","0","0","0",,
"214","201","1","322","322",,"0","0","0",,"3","500","0",,"0","0","0","0","0","0","0","0","0","0","1","1",,
"215","202","1","323","323",,"0","0","0",,"3","5000","0",,"0","0","0","0","0","0","0","0","0","0","0","0",,
"216","203","1","704","704",,"0","0","35012","1","3","500","0",,"0","0","0","0","0","0","0","0","0","0","0","0",,
"217","204","1","705","705",,"0","0","0",,"3","5000","0",,"0","0","0","0","0","0","0","0","0","0","0","0",,
"218","205","1","341","341",,"0","0","0",,"3","500","0",,"0","0","0","0","0","0","0","0","0","0","1","1",,
"219","206","1","342","342",,"0","0","0",,"3","5000","0",,"0","0","0","0","0","0","0","0","0","0","0","0",,
"220","207","1","711","711",,"0","0","0",,"3","500","0",,"0","0","0","0","0","0","0","0","0","0","1","1",,
"221","208","1","712","712",,"0","0","0",,"3","5000","0",,"0","0","0","0","0","0","0","0","0","0","0","0",,
"222","209","1","720","720",,"0","0","0",,"3","500","0",,"0","0","0","0","0","0","0","0","0","0","1","1",,
"223","210","1","721","721",,"0","0","0",,"3","5000","0",,"0","0","0","0","0","0","0","0","0","0","0","0",,
"224","211","1","727","727",,"0","0","35012","1","3","500","0",,"0","0","0","0","0","0","0","0","0","0","0","0",,
"225","212","1","728","728",,"0","0","0",,"3","5000","0",,"0","0","0","0","0","0","0","0","0","0","1","5",,
"226","213","1","436","436",,"0","0","0",,"3","500","0",,"0","0","0","0","0","0","0","0","0","0","1","1",,
"227","214","1","437","437",,"0","0","0",,"3","5000","0",,"0","0","0","0","0","0","0","0","0","0","0","0",,
"228","215","1","734","734",,"0","0","0",,"5","5000","0",,"35451","35450","0","0","0","0","0","0","0","0","0","0",,
"229","215","2","735","735",,"0","0","0",,"5","5000","0",,"35450","0","0","0","0","0","0","0","0","0","0","0","2",
"230","216","1","746","746",,"0","0","35012","1","3","500","0",,"0","0","0","0","0","0","0","0","0","0","0","0",,
"231","217","1","747","747",,"0","0","0",,"3","5000","0",,"0","0","0","0","0","0","0","0","0","0","1","5",,
"232","218","1","416","416",,"0","0","0",,"3","500","0",,"0","0","0","0","0","0","0","0","0","0","1","1",,
"233","219","1","417","417",,"0","0","0",,"3","5000","0",,"0","0","0","0","0","0","0","0","0","0","0","0",,
"234","220","1","753","753",,"0","0","0",,"5","5000","0",,"35461","35462","0","0","0","0","0","0","0","0","0","0",,
"235","220","2","754","754",,"0","0","0",,"5","5000","0",,"35462","0","0","0","0","0","0","0","0","0","0","0","2",
"236","221","1","765","765",,"0","0","35012","1","3","500","0",,"0","0","0","0","0","0","0","0","0","0","0","0",,
"237","222","1","766","766",,"0","0","0",,"3","5000","0",,"0","0","0","0","0","0","0","0","0","0","0","0",,
"238","223","1","772","772",,"0","0","0",,"3","500","0",,"0","0","0","0","0","0","0","0","0","0","0","0",,
"239","224","1","773","773",,"0","0","0",,"3","5000","0",,"0","0","0","0","0","0","0","0","0","0","0","0",,
"240","225","1","781","781",,"0","0","35012","1","3","500","0",,"0","0","0","0","0","0","0","0","0","0","0","0",,
"241","226","1","782","782",,"0","0","0",,"3","5000","0",,"0","0","0","0","0","0","0","0","0","0","0","0",,
"242","227","1","301","301",,"0","0","0",,"3","500","0",,"0","0","0","0","0","0","0","0","0","0","1","1",,
"243","228","1","302","302",,"0","0","0",,"3","5000","0",,"0","0","0","0","0","0","0","0","0","0","0","0",,
"244","229","1","788","788",,"0","0","0",,"3","500","0",,"0","0","0","0","0","0","0","0","0","0","1","1",,
"245","230","1","789","789",,"0","0","0",,"3","5000","0",,"0","0","0","0","0","0","0","0","0","0","0","0",,
"246","231","1","797","797",,"0","0","0",,"3","500","0",,"0","0","0","0","0","0","0","0","0","0","1","1",,
"247","232","1","798","798",,"0","0","0",,"3","5000","0",,"0","0","0","0","0","0","0","0","0","0","0","0",,
"248","234","1","808","808",,"0","0","0",,"3","5000","0",,"0","0","0","0","0","0","0","0","0","0","0","0",,
"249","234","2","808","808",,"0","0","0",,"3","5000","0",,"0","0","0","0","0","0","0","0","0","0","0","0",,
