"61","10","23","273","273","2","","393480","0","0","",""
"62","10","24","281","281","3","","393481","0","0","",""
"63","10","25","289","289","4","","393482","0","0","",""
"64","10","26","297","297","5","","393483","0","0","",""
"65","8","27","305","305","1","","393493","0","0","",""
"66","8","28","313","313","2","","393494","0","0","",""
"67","8","29","321","321","2","","393495","0","0","",""
"68","8","30","329","329","3","","393496","0","0","",""
"69","8","31","337","337","4","","393497","0","0","",""
"70","8","32","345","345","5","","393498","0","0","",""
"71","3","34","353","353","1","","393511","0","0","",""
"72","9","33","353","353","1","","393508","0","0","",""
"73","11","35","354","354","1","","393513","0","0","",""
"74","11","36","398","398","1","","393514","0","0","",""
"75","11","37","442","442","1","","393515","0","0","",""
"76","11","38","486","486","1","","393516","0","0","",""
"77","11","39","530","530","1","","393517","0","0","",""
"78","11","40","574","574","1","","393518","0","0","",""
"79","11","41","618","618","1","","393528","0","0","",""
"80","11","42","662","662","1","","393529","0","0","",""
"81","11","43","706","706","1","","393530","0","0","",""
"82","11","44","750","750","1","","393531","0","0","",""
"83","11","45","794","794","1","","393532","0","0","",""
"84","12","46","838","838","1","","394009","0","0","",""
"87","13","47","838","838","1","","394010","0","0","",""
"86","13","48","838","838","1","","394011","0","0","",""
"85","13","49","838","838","1","","394022","0","0","",""
"88","10","50","848","848","1","","394027","0","0","",""
"89","10","51","856","856","2","","394028","0","0","",""
"90","12","52","864","864","2","","394029","0","0","",""
"91","12","53","865","865","3","","394030","0","0","",""
"92","12","54","866","866","4","","394031","0","0","",""
"93","12","55","867","867","5","","394032","0","0","",""
"94","13","56","868","868","2","","394042","0","0","",""
"95","13","57","872","872","3","","394043","0","0","",""
"96","13","58","876","876","4","","394044","0","0","",""
"97","13","59","880","880","5","","394045","0","0","",""
"98","8","60","884","884","1","","394063","0","0","",""
"99","8","61","892","892","2","","394064","0","0","",""
"100","8","62","900","900","2","","394065","0","0","",""
"101","8","63","908","908","3","","394066","0","0","",""
"102","8","64","916","916","4","","394067","0","0","",""
"103","8","65","924","924","5","","394068","0","0","",""
"104","8","66","932","933","1","","394077","0","0","",""
"105","8","67","941","941","2","","394078","0","0","",""
"106","8","68","949","949","2","","394079","0","0","",""
"107","8","69","957","957","3","","394080","0","0","",""
"108","8","70","965","965","4","","394081","0","0","",""
"109","8","71","973","973","5","","394082","0","0","",""
"110","8","72","981","981","5","","394083","0","0","",""
"111","10","73","10001","10001","1","","394093","0","0","",""
"112","10","74","10009","10009","2","","394094","0","0","",""
"113","10","75","10017","10017","2","","394095","0","0","",""
"114","12","76","10025","10025","3","","394104","0","0","",""
"115","12","77","10026","10026","4","","394105","0","0","",""
"116","12","78","10027","10027","5","","394106","0","0","",""
"117","13","79","10028","10028","3","","394108","0","0","",""
"118","13","80","10032","10032","4","","394109","0","0","",""
"119","13","81","10040","10040","5","","394110","0","0","",""
"120","10","82","20001","20001","1","","394136","0","0","",""
"121","10","83","20002","20002","1","","394137","0","0","",""
"122","12","84","20010","20010","2","","394138","0","0","",""
"123","12","85","20011","20011","2","","394139","0","0","",""
"124","12","86","20012","20012","3","","394140","0","0","",""
"125","12","87","20013","20013","4","","394141","0","0","",""
"126","12","88","20014","20014","5","","394142","0","0","",""
"127","13","89","20015","20015","2","","394153","0","0","",""
"128","13","90","20019","20019","2","","394154","0","0","",""
"129","13","91","20023","20023","3","","394155","0","0","",""
"130","13","92","20027","20027","4","","394156","0","0","",""
"131","13","93","20031","20031","5","","394157","0","0","",""
"132","10","94","10052","10052","1","","394177","0","0","",""
"133","10","95","10060","10060","2","","394178","0","0","",""
"134","12","96","10068","10068","2","","394179","0","0","",""
"135","12","97","10069","10069","3","","394180","0","0","",""
"136","12","98","10070","10070","4","","394181","0","0","",""
"137","12","99","10071","10071","5","","394182","0","0","",""
"138","13","100","10072","10072","2","","394192","0","0","",""
"139","13","101","10076","10076","3","","394193","0","0","",""
"140","13","102","10080","10080","4","","394194","0","0","",""
"141","13","103","10084","10084","5","","394195","0","0","",""
"142","10","104","20035","20035","1","","394212","0","0","",""
"143","10","105","20043","20043","2","","394213","0","0","",""
"144","12","106","20051","20051","2","","394214","0","0","",""
"145","12","107","20052","20052","3","","394215","0","0","",""
"146","12","108","20053","20053","4","","394216","0","0","",""
"147","12","109","20054","20054","5","","394217","0","0","",""
"148","13","110","20055","20055","2","","394227","0","0","",""
"149","13","111","20059","20059","3","","394228","0","0","",""
"150","13","112","20063","20063","4","","394229","0","0","",""
"151","13","113","20067","20067","5","","394230","0","0","",""
"152","8","114","20071","20071","1","","394248","0","0","",""
"153","8","115","20079","20079","2","","394249","0","0","",""
"154","8","116","20087","20087","2","","394250","0","0","",""
"155","8","117","20095","20095","3","","394251","0","0","",""
"156","8","118","20103","20103","4","","394252","0","0","",""
"157","8","119","20111","20111","5","","394253","0","0","",""
"158","8","120","20119","20119","1","","394262","0","0","",""
"159","8","121","20127","20127","2","","394263","0","0","",""
"160","8","122","20135","20135","2","","394264","0","0","",""
"161","8","123","20143","20143","3","","394265","0","0","",""
"162","8","124","20151","20151","4","","394266","0","0","",""
"163","8","125","20159","20159","5","","394267","0","0","",""
"164","8","126","20167","20167","5","","394268","0","0","",""
"165","9","127","10088","10088","1","","394277","0","0","",""
"166","12","128","10089","10089","1","","394281","0","0","",""
"167","12","129","10090","10090","1","","394282","0","0","",""
"168","12","130","10091","10091","2","","394283","0","0","",""
"169","12","131","10092","10092","2","","394284","0","0","",""
"170","12","132","10093","10093","2","","394285","0","0","",""
"171","12","133","10094","10094","2","","394286","0","0","",""
"172","12","134","10095","10095","3","","394287","0","0","",""
"173","12","135","10096","10096","3","","394288","0","0","",""
"174","12","136","10097","10097","4","","394289","0","0","",""
"175","12","137","10098","10098","4","","394290","0","0","",""
"176","12","138","10099","10099","4","","394291","0","0","",""
"177","12","139","10100","10100","5","","394292","0","0","",""
"178","12","140","10101","10101","5","","394293","0","0","",""
"179","12","141","10102","10102","5","","394294","0","0","",""
"180","12","142","10103","10103","5","","394295","0","0","",""
"181","13","143","10119","10119","1","","394296","0","0","",""
"182","13","144","10122","10122","1","","394297","0","0","",""
"183","13","145","10125","10125","2","","394298","0","0","",""
"184","13","146","10128","10128","2","","394299","0","0","",""
"185","13","147","10131","10131","2","","394300","0","0","",""
"186","13","148","10135","10135","2","","394301","0","0","",""
"187","13","149","10139","10139","3","","394302","0","0","",""
"188","13","150","10145","10145","3","","394303","0","0","",""
"189","13","151","10151","10151","4","","394304","0","0","",""
"190","13","152","10159","10159","4","","394305","0","0","",""
"191","13","153","10167","10167","4","","394306","0","0","",""
"192","13","154","10175","10175","5","","394307","0","0","",""
"193","13","155","10185","10185","5","","394308","0","0","",""
"194","13","156","10195","10195","5","","394309","0","0","",""
"195","13","157","10205","10205","5","","394310","0","0","",""
"196","12","158","2","2","1","","394437","0","0","",""
"197","12","159","10216","10216","1","","394438","0","0","",""
"198","12","160","10217","10217","2","","394439","0","0","",""
"199","12","161","10218","10218","2","","394440","0","0","",""
"200","12","162","10219","10219","2","","394441","0","0","",""
"201","12","163","10220","10220","2","","394442","0","0","",""
"202","12","164","10221","10221","3","","394443","0","0","",""
"203","12","165","10222","10222","3","","394444","0","0","",""
"204","12","166","10223","10223","4","","394445","0","0","",""
"205","12","167","10224","10224","4","","394446","0","0","",""
"206","12","168","10225","10225","5","","394447","0","0","",""
"207","12","169","10226","10226","5","","394448","0","0","",""
"208","12","170","10227","10227","5","","394449","0","0","",""
"209","8","171","10228","10228","5","","394450","0","0","",""
"210","13","172","2","2","1","","394451","0","0","",""
"211","14","173","10243","10243","1","","394452","0","0","",""
"212","14","174","10245","10245","2","","394453","0","0","",""
"213","14","175","10247","10247","2","","394454","0","0","",""
"214","14","176","10250","10250","2","","394455","0","0","",""
"215","14","177","10253","10253","2","","394456","0","0","",""
"216","14","178","10257","10257","3","","394457","0","0","",""
"217","14","179","10261","10261","3","","394458","0","0","",""
"218","14","180","10266","10266","4","","394459","0","0","",""
"219","14","181","10271","10271","4","","394460","0","0","",""
"220","14","182","10277","10277","5","","394461","0","0","",""
"221","14","183","10283","10283","5","","394462","0","0","",""
"222","14","184","10290","10290","5","","394463","0","0","",""
"223","10","185","20175","20175","1","","394547","0","0","",""
"224","10","186","20183","20183","2","","394548","0","0","",""
"225","12","187","20191","20191","2","","394549","0","0","",""
"226","12","188","20192","20192","3","","394550","0","0","",""
"227","12","189","20193","20193","4","","394551","0","0","",""
"228","12","190","20194","20194","5","","394552","0","0","",""
"229","13","191","20195","20195","2","","394562","0","0","",""
"230","13","192","20199","20199","3","","394563","0","0","",""
"231","13","193","20203","20203","4","","394564","0","0","",""
"232","13","194","20207","20207","5","","394565","0","0","",""
"234","8","195","20211","20211","1","","394583","0","0","",""
"235","8","196","20219","20219","2","","394584","0","0","",""
"236","8","197","20227","20227","2","","394585","0","0","",""
"237","8","198","20235","20235","3","","394586","0","0","",""
"238","8","199","20243","20243","4","","394587","0","0","",""
"239","8","200","20251","20251","5","","394588","0","0","",""
"233","8","201","20259","20259","1","","394597","0","0","",""
"240","8","202","20260","20260","1","","394600","0","0","",""
"241","8","203","20268","20268","2","","394601","0","0","",""
"242","8","204","20276","20276","2","","394602","0","0","",""
"243","8","205","20284","20284","3","","394603","0","0","",""
"244","8","206","20292","20292","4","","394604","0","0","",""
"245","8","207","20300","20300","5","","394605","0","0","",""
"246","8","208","20308","20308","5","","394606","0","0","",""
"247","12","209","10310","10310","1","","394616","0","0","",""
"248","8","210","10311","10311","1","","394617","0","0","",""
"249","12","211","10312","10312","2","","394618","0","0","",""
"250","8","212","10313","10313","2","","394619","0","0","",""
"251","12","213","10314","10314","2","","394620","0","0","",""
"252","8","214","10315","10315","2","","394621","0","0","",""
"253","12","215","10316","10316","3","","394622","0","0","",""
"254","8","216","10317","10317","3","","394623","0","0","",""
"255","12","217","10318","10318","4","","394624","0","0","",""
"256","8","218","10319","10319","4","","394625","0","0","",""
"257","12","219","10320","10320","5","","394626","0","0","",""
"258","8","220","10321","10321","5","","394627","0","0","",""
"259","12","221","10322","10322","5","","394628","0","0","",""
"260","8","222","10323","10323","5","","394629","0","0","",""
"261","14","223","10324","10324","1","","394630","0","0","",""
"262","14","224","10326","10326","2","","394631","0","0","",""
"263","14","225","10329","10329","2","","394632","0","0","",""
"264","14","226","10332","10332","3","","394633","0","0","",""
"265","14","227","10336","10336","4","","394634","0","0","",""
"266","14","228","10341","10341","5","","394635","0","0","",""
"267","14","229","10347","10347","5","","394636","0","0","",""
"268","8","230","20316","20316","1","","394681","0","0","",""
"269","8","231","20324","20324","2","","394682","0","0","",""
"270","12","232","20332","20332","2","","394683","0","0","",""
"271","12","233","20333","20333","3","","394684","0","0","",""
"272","12","234","20334","20334","4","","394685","0","0","",""
"273","12","235","20335","20335","5","","394686","0","0","",""
"274","13","236","20336","20336","2","","394696","0","0","",""
"275","13","237","20340","20340","3","","394697","0","0","",""
"276","13","238","20344","20344","4","","394698","0","0","",""
"277","13","239","20348","20348","5","","394699","0","0","",""
"278","8","240","20352","20352","1","","394717","0","0","",""
"279","8","241","20360","20360","2","","394718","0","0","",""
"280","12","242","20368","20368","2","","394719","0","0","",""
"281","12","243","20369","20369","3","","394720","0","0","",""
"282","12","244","20370","20370","4","","394721","0","0","",""
"283","12","245","20371","20371","5","","394722","0","0","",""
"284","13","246","20372","20372","2","","394732","0","0","",""
"285","13","247","20376","20376","3","","394733","0","0","",""
"286","13","248","20380","20380","4","","394734","0","0","",""
"287","13","249","20384","20384","5","","394735","0","0","",""
"288","9","250","20388","20388","1","","394752","0","0","",""
"289","8","251","10361","10361","1","","394756","0","0","",""
"290","8","252","10369","10369","2","","394757","0","0","",""
"291","8","253","10377","10377","2","","394758","0","0","",""
"292","8","254","10385","10385","3","","394759","0","0","",""
"293","8","255","10393","10393","4","","394760","0","0","",""
"294","8","256","10401","10401","5","","394761","0","0","",""
"295","8","257","10409","10409","1","","394770","0","0","",""
"296","8","258","10417","10417","2","","394771","0","0","",""
"297","8","259","10425","10425","2","","394772","0","0","",""
"298","8","260","10433","10433","3","","394773","0","0","",""
"299","8","261","10441","10441","4","","394774","0","0","",""
"300","8","262","10449","10449","5","","394775","0","0","",""
"301","8","263","10457","10457","5","","394776","0","0","",""
"302","12","264","20389","20389","1","","394786","0","0","",""
"303","8","265","20390","20390","1","","394787","0","0","",""
"304","12","266","20391","20391","2","","394788","0","0","",""
"305","8","267","20392","20392","2","","394789","0","0","",""
"306","12","268","20393","20393","2","","394790","0","0","",""
"307","8","269","20394","20394","2","","394791","0","0","",""
"308","12","270","20395","20395","3","","394792","0","0","",""
"309","8","271","20396","20396","3","","394793","0","0","",""
"310","12","272","20397","20397","4","","394794","0","0","",""
"311","8","273","20398","20398","4","","394795","0","0","",""
"312","12","274","20399","20399","5","","394796","0","0","",""
"313","8","275","20400","20400","5","","394797","0","0","",""
"314","12","276","20401","20401","5","","394798","0","0","",""
"315","8","277","20402","20402","5","","394799","0","0","",""
"316","14","278","20403","20403","1","","394800","0","0","",""
"317","14","279","20405","20405","2","","394801","0","0","",""
"318","14","280","20408","20408","2","","394802","0","0","",""
"319","14","281","20411","20411","3","","394803","0","0","",""
"320","14","282","20415","20415","4","","394804","0","0","",""
"321","14","283","20420","20420","5","","394805","0","0","",""
"322","14","284","20426","20426","5","","394806","0","0","",""
"323","15","285","10465","10465","1","","394852","0","0","",""
"324","15","286","10466","10466","2","","394853","0","0","",""
"325","15","287","10467","10467","3","","394854","0","0","",""
"326","15","288","10468","10468","4","","394855","0","0","",""
"327","15","289","10469","10469","5","","394856","0","0","",""
"328","15","290","10470","10470","6","","394857","0","0","",""
"329","16","291","10471","10471","1","","394860","0","0","",""
"330","16","292","10475","10475","2","","394861","0","0","",""
"331","16","293","10479","10479","3","","394862","0","0","",""
"332","16","294","10483","10483","4","","394863","0","0","",""
"333","16","295","10487","10487","5","","394864","0","0","",""
"334","16","296","10491","10491","6","","394865","0","0","",""
"335","10","297","20440","20440","1","","394875","0","0","",""
"336","10","298","20448","20448","2","","394876","0","0","",""
"337","12","299","20456","20456","3","","394877","0","0","",""
"338","12","300","20457","20457","4","","394878","0","0","",""
"339","12","301","20458","20458","5","","394879","0","0","",""
"340","12","302","20459","20459","6","","394880","0","0","",""
"341","13","303","20460","20460","3","","394890","0","0","",""
"342","13","304","20464","20464","4","","394891","0","0","",""
"343","13","305","20468","20468","5","","394892","0","0","",""
"344","13","306","20472","20472","6","","394893","0","0","",""
"345","8","307","10495","10495","1","","394911","0","0","",""
"346","8","308","10503","10503","2","","394912","0","0","",""
"347","8","309","10511","10511","2","","394913","0","0","",""
"348","8","310","10519","10519","3","","394914","0","0","",""
"349","8","311","10527","10527","4","","394915","0","0","",""
"350","8","312","10535","10535","5","","394916","0","0","",""
"351","8","313","10543","10543","5","","394917","0","0","",""
"352","8","314","10551","10551","0","","394926","0","0","",""
"353","8","315","10552","10552","1","","394928","0","0","",""
"354","8","316","10560","10560","2","","394929","0","0","",""
"355","8","317","10568","10568","2","","394930","0","0","",""
"356","8","318","10576","10576","3","","394931","0","0","",""
"357","8","319","10584","10584","4","","394932","0","0","",""
"358","8","320","10592","10592","5","","394933","0","0","",""
"359","8","321","10600","10600","5","","394934","0","0","",""
"360","8","322","10608","10608","0","","394943","0","0","",""
"361","9","323","20476","20476","1","","394945","0","0","",""
"362","10","324","10609","10609","1","","394949","0","0","",""
"363","10","325","10617","10617","2","","394950","0","0","",""
"364","12","326","10625","10625","2","","394951","0","0","",""
"365","12","327","10626","10626","2","","394952","0","0","",""
"366","13","328","10627","10627","2","","394953","0","0","",""
"367","13","329","10639","10639","2","","394954","0","0","",""
"368","10","330","10651","10651","1","","394989","0","0","",""
"369","10","331","10659","10659","2","","394990","0","0","",""
"370","12","332","10667","10667","2","","394991","0","0","",""
"371","12","333","10668","10668","2","","394992","0","0","",""
"372","13","334","10669","10669","2","","394993","0","0","",""
"373","13","335","10681","10681","2","","394994","0","0","",""
"374","8","336","10693","10693","5","","394995","0","0","",""
"375","12","337","20477","20477","1","","395039","0","0","",""
"376","8","338","20478","20478","1","","395040","0","0","",""
"377","12","339","20479","20479","2","","395041","0","0","",""
"378","8","340","20480","20480","2","","395042","0","0","",""
"379","12","341","20481","20481","2","","395043","0","0","",""
"380","8","342","20482","20482","2","","395044","0","0","",""
"381","12","343","20483","20483","3","","395045","0","0","",""
"382","8","344","20484","20484","3","","395046","0","0","",""
"383","12","345","20485","20485","4","","395047","0","0","",""
"384","8","346","20486","20486","4","","395048","0","0","",""
"385","12","347","20487","20487","5","","395049","0","0","",""
"386","8","348","20488","20488","5","","395050","0","0","",""
"387","12","349","20489","20489","5","","395051","0","0","",""
"388","8","350","20490","20490","5","","395052","0","0","",""
"389","14","351","20491","20491","1","","395053","0","0","",""
"390","14","352","20493","20493","2","","395054","0","0","",""
"391","14","353","20496","20496","2","","395055","0","0","",""
"392","14","354","20499","20499","3","","395056","0","0","",""
"393","14","355","20503","20503","4","","395057","0","0","",""
"394","14","356","20508","20508","5","","395058","0","0","",""
"395","14","357","20514","20514","5","","395059","0","0","",""
"396","2","358","1","1","1","","395104","0","0","",""
"397","8","359","10701","10701","0","","395113","0","0","",""
"398","8","360","10705","10705","1","","395114","0","0","",""
"399","8","361","10713","10713","2","","395115","0","0","",""
"400","8","362","10721","10721","3","","395116","0","0","",""
"401","8","363","10729","10729","4","","395117","0","0","",""
"402","8","364","10737","10737","5","","395118","0","0","",""
"403","8","365","10745","10745","6","","395119","0","0","",""
"404","8","366","10753","10753","7","","395120","0","0","",""
"405","8","367","20528","20528","1","","395138","0","0","",""
"406","8","368","20536","20536","2","","395139","0","0","",""
"407","8","369","20544","20544","2","","395140","0","0","",""
"408","8","370","20552","20552","3","","395141","0","0","",""
"409","8","371","20560","20560","4","","395142","0","0","",""
"410","8","372","20568","20568","5","","395143","0","0","",""
"411","8","373","20576","20576","1","","395152","0","0","",""
"412","8","374","20584","20584","2","","395153","0","0","",""
"413","8","375","20592","20592","2","","395154","0","0","",""
"414","8","376","20600","20600","3","","395155","0","0","",""
"415","8","377","20608","20608","4","","395156","0","0","",""
"416","8","378","20616","20616","5","","395157","0","0","",""
"417","8","379","20624","20624","5","","395166","0","0","",""
"418","12","380","10761","10761","1","","395176","0","0","",""
"419","12","381","10769","10769","2","","395177","0","0","",""
"420","12","382","10777","10777","2","","395178","0","0","",""
"421","12","383","10785","10785","3","","395179","0","0","",""
"422","12","384","10793","10793","4","","395180","0","0","",""
"423","12","385","10801","10801","5","","395181","0","0","",""
"424","12","386","10809","10810","5","","395182","0","0","",""
"425","17","387","10818","10818","1","","395183","0","0","",""
"426","17","388","10819","10819","2","","395184","0","0","",""
"427","17","389","10820","10820","2","","395185","0","0","",""
"428","17","390","10821","10821","3","","395186","0","0","",""
"429","17","391","10822","10822","4","","395187","0","0","",""
"430","17","392","10823","10823","5","","395188","0","0","",""
"431","17","393","10824","10824","5","","395189","0","0","",""
"432","8","394","10825","10825","1","","395215","0","0","",""
"433","8","395","10829","10829","2","","395216","0","0","",""
"434","12","396","10833","10833","2","","395221","0","0","",""
"435","8","397","10834","10834","2","","395222","0","0","",""
"436","12","398","10835","10835","3","","395223","0","0","",""
"437","8","399","10836","10836","3","","395224","0","0","",""
"438","12","400","10837","10837","4","","395225","0","0","",""
"439","8","401","10838","10838","4","","395226","0","0","",""
"440","12","402","10839","10839","5","","395227","0","0","",""
"441","8","403","10840","10840","5","","395228","0","0","",""
"442","12","404","10841","10841","5","","395229","0","0","",""
"443","8","405","10842","10842","5","","395230","0","0","",""
"444","13","406","10843","10843","2","","395231","0","0","",""
"445","13","407","10846","10846","3","","395232","0","0","",""
"446","13","408","10850","10850","4","","395233","0","0","",""
"447","13","409","10855","10855","5","","395234","0","0","",""
"448","13","410","10861","10861","5","","395235","0","0","",""
"449","8","411","20632","20632","0","","395272","0","0","",""
"450","8","412","20633","20633","1","","395273","0","0","",""
"451","8","413","20641","20641","2","","395274","0","0","",""
"452","8","414","20649","20649","2","","395275","0","0","",""
"453","8","415","20657","20657","3","","395276","0","0","",""
"454","8","416","20665","20665","4","","395277","0","0","",""
"455","8","417","20673","20673","5","","395278","0","0","",""
"456","8","418","10873","10873","0","","395289","0","0","",""
"457","8","419","10877","10877","1","","395290","0","0","",""
"458","8","420","10885","10885","2","","395291","0","0","",""
"459","8","421","10893","10893","3","","395292","0","0","",""
"460","8","422","10901","10901","4","","395293","0","0","",""
"461","8","423","10909","10909","5","","395294","0","0","",""
"462","8","424","10917","10917","6","","395295","0","0","",""
"463","9","425","20681","20681","1","","395312","0","0","",""
"464","8","426","10925","10925","1","","395314","0","0","",""
"465","8","427","10937","10937","2","","395315","0","0","",""
"466","8","428","10949","10949","3","","395316","0","0","",""
"467","12","429","10961","10961","1","","395353","0","0","",""
"468","12","430","10969","10969","2","","395354","0","0","",""
"469","12","431","10977","10977","3","","395355","0","0","",""
"470","12","432","10985","10985","4","","395356","0","0","",""
"471","12","433","10993","10993","5","","395357","0","0","",""
"472","12","434","11001","11001","6","","395358","0","0","",""
"473","12","435","11009","11009","7","","395359","0","0","",""
"474","13","436","11017","11017","8","","395368","0","0","",""
"475","10","437","20682","20682","1","","395426","0","0","",""
"476","10","438","20690","20690","2","","395427","0","0","",""
"477","10","439","20698","20698","3","","395428","0","0","",""
"478","10","440","20706","20706","4","","395429","0","0","",""
"479","10","441","20714","20714","5","","395430","0","0","",""
"480","10","442","20722","20722","6","","395431","0","0","",""
"481","10","443","20730","20730","7","","395432","0","0","",""
"482","8","444","11073","11073","1","","395442","0","0","",""
"483","8","445","11081","11081","2","","395443","0","0","",""
"484","8","446","11089","11089","3","","395444","0","0","",""
"485","8","447","11097","11097","4","","395445","0","0","",""
"486","8","448","11105","11105","5","","395446","0","0","",""
"487","8","449","11113","11113","6","","395447","0","0","",""
"488","8","450","11121","11121","7","","395448","0","0","",""
"489","8","451","20738","20738","1","","395466","0","0","",""
"490","8","452","20746","20746","2","","395467","0","0","",""
"491","8","453","20754","20754","3","","395468","0","0","",""
"492","8","454","20762","20762","4","","395469","0","0","",""
"493","8","455","20770","20770","5","","395470","0","0","",""
"494","8","456","20778","20778","6","","395471","0","0","",""
"495","8","457","20786","20786","7","","395472","0","0","",""
"496","8","458","20794","20794","8","","395489","0","0","",""
"497","8","459","20806","20806","1","","395502","0","0","",""
"498","8","460","20814","20814","2","","395503","0","0","",""
"499","8","461","20822","20822","3","","395504","0","0","",""
"500","8","462","20830","20830","4","","395505","0","0","",""
"501","8","463","20838","20838","5","","395506","0","0","",""
"502","8","464","20846","20846","6","","395507","0","0","",""
"503","8","465","20854","20854","7","","395508","0","0","",""
"504","8","466","11129","11129","1","","395517","0","0","",""
"505","8","467","11137","11137","2","","395518","0","0","",""
"506","8","468","11145","11145","3","","395519","0","0","",""
"507","8","469","11153","11153","4","","395520","0","0","",""
"508","8","470","11161","11161","5","","395521","0","0","",""
"509","8","471","11169","11169","6","","395522","0","0","",""
"510","8","472","11177","11177","1","","395531","0","0","",""
"511","8","473","11185","11185","2","","395532","0","0","",""
"512","8","474","11193","11193","3","","395533","0","0","",""
"513","8","475","11201","11201","4","","395534","0","0","",""
"514","8","476","11209","11209","5","","395535","0","0","",""
"515","8","477","11217","11217","6","","395536","0","0","",""
"516","8","478","11225","11225","7","","395537","0","0","",""
"517","8","479","11233","11233","1","","395546","0","0","",""
"518","8","480","11241","11241","2","","395547","0","0","",""
"519","8","481","11249","11249","3","","395548","0","0","",""
"520","8","482","11257","11257","4","","395549","0","0","",""
"521","8","483","11265","11265","5","","395550","0","0","",""
"522","8","484","11273","11273","6","","395551","0","0","",""
"523","9","485","20862","20862","1","","395561","0","0","",""
"524","8","486","11281","11281","1","","395564","0","0","",""
"525","8","487","11289","11289","2","","395565","0","0","",""
"526","8","488","11297","11297","3","","395566","0","0","",""
"527","8","489","11305","11305","4","","395567","0","0","",""
"528","8","490","11313","11313","5","","395568","0","0","",""
"529","8","491","11321","11321","6","","395569","0","0","",""
"530","8","492","11329","11329","7","","395570","0","0","",""
"531","8","493","20863","20863","0","","395588","0","0","",""
"532","8","494","20867","20867","1","","395589","0","0","",""
"533","8","495","20875","20875","2","","395590","0","0","",""
"534","8","496","20883","20883","3","","395591","0","0","",""
"535","8","497","20891","20891","4","","395592","0","0","",""
"536","8","498","20899","20899","5","","395593","0","0","",""
"537","8","499","20907","20907","6","","395594","0","0","",""
"538","8","500","20915","20915","7","","395595","0","0","",""
"539","12","501","20923","20923","1","","395609","0","0","",""
"540","8","502","20924","20924","1","","395610","0","0","",""
"541","12","503","20925","20925","2","","395611","0","0","",""
"542","8","504","20926","20926","2","","395612","0","0","",""
"543","12","505","20927","20927","2","","395613","0","0","",""
"544","8","506","20928","20928","2","","395614","0","0","",""
"545","12","507","20929","20929","3","","395615","0","0","",""
"546","8","508","20930","20930","3","","395616","0","0","",""
"547","12","509","20931","20931","4","","395617","0","0","",""
"548","8","510","20932","20932","4","","395618","0","0","",""
